City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count
Bellefonte,PA,CENTRE,2023-07-02,40.9,-77.8,2023,7,2,Summer,4
Tomahawk,WI,LINCOLN,2023-07-02,45.5,-89.7,2023,7,2,Summer,48
Hershey,PA,DAUPHIN,2023-07-02,40.3,-76.6,2023,7,2,Summer,8
Lexington,MI,SANILAC,2023-07-02,43.3,-82.5,2023,7,2,Summer,1
Mechanicsburg,PA,CUMBERLAND,2023-07-02,40.2,-77.0,2023,7,2,Summer,26
York,PA,YORK,2023-07-02,39.9,-76.7,2023,7,2,Summer,93
Savannah,GA,CHATHAM,2023-07-02,31.9,-81.1,2023,7,2,Summer,20
Palos Park,IL,COOK,2023-07-03,41.7,-87.8,2023,7,3,Summer,1
Zillah,WA,YAKIMA,2023-07-03,46.4,-120.2,2023,7,3,Summer,1
Ann Arbor,MI,WASHTENAW,2023-07-03,42.3,-83.8,2023,7,3,Summer,11
Moose Lake,MN,CARLTON,2023-07-03,46.5,-92.8,2023,7,3,Summer,2
Cannon Falls,MN,GOODHUE,2023-07-03,44.6,-92.9,2023,7,3,Summer,4
York,PA,YORK,2023-07-03,39.9,-76.7,2023,7,3,Summer,124
Calera,OK,BRYAN,2023-07-03,33.9,-96.4,2023,7,3,Summer,2
Moose Lake,MN,CARLTON,2023-07-03,46.4,-92.7,2023,7,3,Summer,16
Evergreen Park,IL,COOK,2023-07-03,41.7,-87.7,2023,7,3,Summer,3
Murrells Inlet,SC,HORRY,2023-07-03,33.6,-79.1,2023,7,3,Summer,4
Chicago,IL,COOK,2023-07-03,41.8,-87.5,2023,7,3,Summer,290
Braidwood,IL,WILL,2023-07-03,41.3,-88.2,2023,7,3,Summer,2
Chicago,IL,COOK,2023-07-03,41.7,-87.6,2023,7,3,Summer,58
Granbury,TX,HOOD,2023-07-03,32.5,-97.7,2023,7,3,Summer,4
Citrus Heights,CA,SACRAMENTO,2023-07-03,38.7,-121.3,2023,7,3,Summer,4
Reno,NV,WASHOE,2023-07-03,39.4,-119.7,2023,7,3,Summer,34
Rockford,IL,WINNEBAGO,2023-07-03,42.3,-89.0,2023,7,3,Summer,5
Yellow Springs,OH,GREENE,2023-07-03,39.8,-83.9,2023,7,3,Summer,2
Glen Ridge,NJ,ESSEX,2023-07-03,40.8,-74.2,2023,7,3,Summer,1
Detroit,MI,WAYNE,2023-07-03,42.4,-83.3,2023,7,3,Summer,16
Batavia,IL,KANE,2023-07-03,41.8,-88.3,2023,7,3,Summer,1
Albion,IN,NOBLE,2023-07-03,41.3,-85.5,2023,7,3,Summer,9
Kankakee,IL,KANKAKEE,2023-07-03,41.1,-87.8,2023,7,3,Summer,4
Easton,PA,NORTHAMPTON,2023-07-03,40.7,-75.2,2023,7,3,Summer,15
Cape Charles,VA,NORTHAMPTON,2023-07-03,37.3,-76.0,2023,7,3,Summer,1
Elgin,IL,KANE,2023-07-03,42.0,-88.3,2023,7,3,Summer,4
Lake City,MN,WABASHA,2023-07-03,44.5,-92.3,2023,7,3,Summer,1
Holland,MI,OTTAWA,2023-07-03,42.8,-86.2,2023,7,3,Summer,2
Winchendon,MA,WORCESTER,2023-07-03,42.7,-72.0,2023,7,3,Summer,1
Two Harbors,MN,LAKE,2023-07-03,47.0,-91.7,2023,7,3,Summer,1
Oak Lawn,IL,COOK,2023-07-03,41.7,-87.8,2023,7,3,Summer,1
Severna Park,MD,ANNE ARUNDEL,2023-07-03,39.1,-76.5,2023,7,3,Summer,1
Skokie,IL,COOK,2023-07-04,42.0,-87.8,2023,7,4,Summer,1
Minneapolis,MN,ANOKA,2023-07-04,45.2,-93.3,2023,7,4,Summer,12
Renovo,PA,CLINTON,2023-07-04,41.3,-77.8,2023,7,4,Summer,11
Iowa City,IA,JOHNSON,2023-07-04,41.6,-91.6,2023,7,4,Summer,3
Birdsboro,PA,BERKS,2023-07-04,40.3,-75.8,2023,7,4,Summer,10
Moose Lake,MN,CARLTON,2023-07-04,46.4,-92.7,2023,7,4,Summer,16
Two Harbors,MN,LAKE,2023-07-04,47.0,-91.7,2023,7,4,Summer,1
Colville,WA,STEVENS,2023-07-04,48.5,-117.9,2023,7,4,Summer,1
Murrells Inlet,SC,HORRY,2023-07-04,33.6,-79.1,2023,7,4,Summer,4
Ogden,UT,WEBER,2023-07-04,41.3,-112.1,2023,7,4,Summer,29
Munster,IN,LAKE,2023-07-04,41.6,-87.5,2023,7,4,Summer,2
Ann Arbor,MI,WASHTENAW,2023-07-04,42.3,-83.8,2023,7,4,Summer,0
Colchester,VT,CHITTENDEN,2023-07-04,44.6,-73.2,2023,7,4,Summer,3
Salt Lake City,UT,SALT LAKE,2023-07-04,40.8,-111.9,2023,7,4,Summer,40
Calera,OK,BRYAN,2023-07-04,33.9,-96.4,2023,7,4,Summer,4
Glade Spring,VA,WASHINGTON,2023-07-04,36.8,-81.8,2023,7,4,Summer,1
Minneapolis,MN,HENNEPIN,2023-07-04,45.2,-93.3,2023,7,4,Summer,31
West Palm Beach,FL,PALM BEACH,2023-07-04,26.8,-80.0,2023,7,4,Summer,48
Skokie,IL,COOK,2023-07-05,42.0,-87.8,2023,7,5,Summer,1
Aurora,IL,WILL,2023-07-05,41.7,-88.3,2023,7,5,Summer,2
Iowa City,IA,JOHNSON,2023-07-05,41.6,-91.6,2023,7,5,Summer,3
Elmhurst,IL,DUPAGE,2023-07-05,41.9,-87.9,2023,7,5,Summer,1
Aurora,IL,KANE,2023-07-05,41.7,-88.3,2023,7,5,Summer,8
Plainfield,IL,WILL,2023-07-05,41.7,-88.2,2023,7,5,Summer,1
Fairbury,IL,LIVINGSTON,2023-07-05,40.8,-88.5,2023,7,5,Summer,3
Ann Arbor,MI,WASHTENAW,2023-07-05,42.3,-83.9,2023,7,5,Summer,11
Jordan,NY,ONONDAGA,2023-07-05,43.1,-76.5,2023,7,5,Summer,2
Calera,OK,BRYAN,2023-07-05,33.9,-96.4,2023,7,5,Summer,4
Aurora,IL,DUPAGE,2023-07-05,41.7,-88.3,2023,7,5,Summer,6
Tolland,CT,TOLLAND,2023-07-05,41.9,-72.3,2023,7,5,Summer,1
Horace,ND,CASS,2023-07-05,46.8,-96.9,2023,7,5,Summer,4
Coopersburg,PA,LEHIGH,2023-07-05,40.5,-75.3,2023,7,5,Summer,1
Bloomfield,NJ,ESSEX,2023-07-05,40.8,-74.2,2023,7,5,Summer,8
Fort Morgan,CO,MORGAN,2023-07-05,40.3,-103.8,2023,7,5,Summer,1
Albion,IN,NOBLE,2023-07-05,41.3,-85.5,2023,7,5,Summer,9
West Palm Beach,FL,PALM BEACH,2023-07-05,26.8,-80.0,2023,7,5,Summer,48
Lenexa,KS,JOHNSON,2023-07-05,39.0,-94.7,2023,7,5,Summer,6
Moose Lake,MN,CARLTON,2023-07-05,46.5,-92.8,2023,7,5,Summer,6
Moose Lake,MN,CARLTON,2023-07-05,46.4,-92.7,2023,7,5,Summer,7
Coopersburg,PA,LEHIGH,2023-07-05,40.5,-75.4,2023,7,5,Summer,1
Worcester,MA,WORCESTER,2023-07-05,42.3,-71.8,2023,7,5,Summer,6
Lusby,MD,CALVERT,2023-07-06,38.4,-76.5,2023,7,6,Summer,1
Shepherdstown,WV,JEFFERSON,2023-07-06,39.4,-77.8,2023,7,6,Summer,1
Beaver Island,MI,CHARLEVOIX,2023-07-06,45.8,-85.5,2023,7,6,Summer,30
Rockford,IL,WINNEBAGO,2023-07-06,42.3,-89.0,2023,7,6,Summer,5
Oklahoma City,OK,OKLAHOMA,2023-07-06,35.5,-97.5,2023,7,6,Summer,17
Detroit,MI,WAYNE,2023-07-06,42.4,-83.3,2023,7,6,Summer,16
Munster,IN,LAKE,2023-07-06,41.6,-87.5,2023,7,6,Summer,2
Elk Grove,CA,SACRAMENTO,2023-07-06,38.4,-121.4,2023,7,6,Summer,1
Barnstable,MA,BARNSTABLE,2023-07-06,41.7,-70.3,2023,7,6,Summer,1
Johns Island,SC,CHARLESTON,2023-07-06,32.6,-80.2,2023,7,6,Summer,4
Lancaster,PA,LANCASTER,2023-07-06,40.0,-76.3,2023,7,6,Summer,42
Calera,OK,BRYAN,2023-07-06,33.9,-96.4,2023,7,6,Summer,3
Hammond,IN,LAKE,2023-07-06,41.6,-87.5,2023,7,6,Summer,21
American Fork,UT,UTAH,2023-07-06,40.4,-111.8,2023,7,6,Summer,4
Minneapolis,MN,ANOKA,2023-07-06,45.0,-93.2,2023,7,6,Summer,12
Yonkers,NY,WESTCHESTER,2023-07-06,40.9,-73.9,2023,7,6,Summer,2
Oklahoma City,OK,CLEVELAND,2023-07-06,35.5,-97.5,2023,7,6,Summer,3
Minneapolis,MN,HENNEPIN,2023-07-06,45.0,-93.2,2023,7,6,Summer,31
Raleigh,NC,WAKE,2023-07-06,35.6,-78.7,2023,7,6,Summer,24
Millburn,NJ,ESSEX,2023-07-06,40.7,-74.3,2023,7,6,Summer,2
Pigeon,MI,HURON,2023-07-06,43.9,-83.2,2023,7,6,Summer,2
Westport,MA,BRISTOL,2023-07-06,41.6,-71.1,2023,7,6,Summer,6
Massillon,OH,STARK,2023-07-07,40.8,-81.5,2023,7,7,Summer,1
Chelsea,OK,ROGERS,2023-07-07,36.5,-95.4,2023,7,7,Summer,3
Calera,OK,BRYAN,2023-07-07,33.9,-96.4,2023,7,7,Summer,2
Bay Village,OH,CUYAHOGA,2023-07-07,41.5,-81.9,2023,7,7,Summer,4
Charleston,SC,BERKELEY,2023-07-07,32.7,-80.0,2023,7,7,Summer,4
Charleston,SC,CHARLESTON,2023-07-07,32.7,-80.0,2023,7,7,Summer,11
Ferndale,MI,OAKLAND,2023-07-07,42.5,-83.1,2023,7,7,Summer,6
Dickerson,MD,MONTGOMERY,2023-07-07,39.2,-77.4,2023,7,7,Summer,6
Spring Lake,MI,OTTAWA,2023-07-07,43.1,-86.3,2023,7,7,Summer,4
Lunenburg,MA,WORCESTER,2023-07-07,42.6,-71.7,2023,7,7,Summer,1
Cedar Lake,IN,LAKE,2023-07-07,41.4,-87.4,2023,7,7,Summer,2
Crown Point,IN,LAKE,2023-07-07,41.4,-87.4,2023,7,7,Summer,3
Hammond,IN,LAKE,2023-07-07,41.6,-87.5,2023,7,7,Summer,12
Sturtevant,WI,RACINE,2023-07-07,42.7,-87.9,2023,7,7,Summer,3
Collegeville,PA,MONTGOMERY,2023-07-07,40.2,-75.4,2023,7,7,Summer,4
Newberg,OR,YAMHILL,2023-07-07,45.3,-123.0,2023,7,7,Summer,1
Brillion,WI,CALUMET,2023-07-07,44.2,-88.1,2023,7,7,Summer,4
Los Angeles,CA,LOS ANGELES,2023-07-07,34.1,-118.5,2023,7,7,Summer,95
West Palm Beach,FL,PALM BEACH,2023-07-07,26.8,-80.0,2023,7,7,Summer,48
Munster,IN,LAKE,2023-07-07,41.6,-87.5,2023,7,7,Summer,2
Bellefonte,PA,CENTRE,2023-07-08,40.9,-77.8,2023,7,8,Summer,4
Farmington,MN,DAKOTA,2023-07-08,44.6,-93.1,2023,7,8,Summer,1
Omaha,NE,DOUGLAS,2023-07-08,41.2,-96.2,2023,7,8,Summer,57
Sun Prairie,WI,DANE,2023-07-08,43.2,-89.3,2023,7,8,Summer,2
Monticello,MN,WRIGHT,2023-07-08,45.3,-93.8,2023,7,8,Summer,2
Calera,OK,BRYAN,2023-07-08,33.9,-96.4,2023,7,8,Summer,3
Traverse City,MI,GRAND TRAVERSE,2023-07-08,44.6,-85.7,2023,7,8,Summer,2
La Verne,CA,LOS ANGELES,2023-07-08,34.1,-117.8,2023,7,8,Summer,1
Garden City,ID,ADA,2023-07-08,43.6,-116.2,2023,7,8,Summer,8
Elmhurst,IL,DUPAGE,2023-07-08,41.9,-88.0,2023,7,8,Summer,1
Denver,CO,DENVER,2023-07-08,39.7,-105.0,2023,7,8,Summer,27
Denver,CO,JEFFERSON,2023-07-08,39.7,-105.0,2023,7,8,Summer,5
Gulliver,MI,SCHOOLCRAFT,2023-07-08,46.1,-86.1,2023,7,8,Summer,15
Minneapolis,MN,ANOKA,2023-07-08,45.0,-93.3,2023,7,8,Summer,12
Minneapolis,MN,ANOKA,2023-07-08,45.0,-93.2,2023,7,8,Summer,12
Nebraska City,NE,OTOE,2023-07-08,40.7,-95.9,2023,7,8,Summer,4
Des Plaines,IL,COOK,2023-07-08,42.0,-87.9,2023,7,8,Summer,3
Minneapolis,MN,ANOKA,2023-07-08,45.2,-93.3,2023,7,8,Summer,24
Central Point,OR,JACKSON,2023-07-08,42.3,-123.0,2023,7,8,Summer,2
Skokie,IL,COOK,2023-07-08,42.0,-87.8,2023,7,8,Summer,1
Denver,CO,ADAMS,2023-07-08,39.7,-105.0,2023,7,8,Summer,8
Palos Park,IL,COOK,2023-07-08,41.7,-87.8,2023,7,8,Summer,1
Fairhope,AL,BALDWIN,2023-07-08,30.5,-87.9,2023,7,8,Summer,2
Omaha,NE,SARPY,2023-07-08,41.2,-96.2,2023,7,8,Summer,12
Denver,CO,ARAPAHOE,2023-07-08,39.7,-105.0,2023,7,8,Summer,2
Cape Charles,VA,NORTHAMPTON,2023-07-08,37.3,-76.0,2023,7,8,Summer,1
Wilmington,DE,NEW CASTLE,2023-07-08,39.7,-75.7,2023,7,8,Summer,60
West Palm Beach,FL,PALM BEACH,2023-07-08,26.8,-80.0,2023,7,8,Summer,48
Minneapolis,MN,HENNEPIN,2023-07-08,45.2,-93.3,2023,7,8,Summer,62
Minneapolis,MN,HENNEPIN,2023-07-08,45.0,-93.2,2023,7,8,Summer,31
Minneapolis,MN,HENNEPIN,2023-07-08,45.0,-93.3,2023,7,8,Summer,31
Pasadena,CA,LOS ANGELES,2023-07-08,34.1,-118.1,2023,7,8,Summer,13
Charleston,SC,CHARLESTON,2023-07-09,32.7,-80.0,2023,7,9,Summer,22
North Hero,VT,GRAND ISLE,2023-07-09,44.8,-73.3,2023,7,9,Summer,6
Pasadena,CA,LOS ANGELES,2023-07-09,34.1,-118.1,2023,7,9,Summer,26
Pinopolis,SC,BERKELEY,2023-07-09,33.2,-80.1,2023,7,9,Summer,3
Jordan,NY,ONONDAGA,2023-07-09,43.1,-76.5,2023,7,9,Summer,2
Palos Park,IL,COOK,2023-07-09,41.7,-87.8,2023,7,9,Summer,1
Farmington,MN,DAKOTA,2023-07-09,44.6,-93.1,2023,7,9,Summer,1
Calumet City,IL,COOK,2023-07-09,41.6,-87.5,2023,7,9,Summer,1
Chicago,IL,COOK,2023-07-09,41.9,-87.6,2023,7,9,Summer,58
Marshall,MO,SALINE,2023-07-09,39.1,-93.2,2023,7,9,Summer,3
Skokie,IL,COOK,2023-07-09,42.0,-87.8,2023,7,9,Summer,6
Bettendorf,IA,SCOTT,2023-07-09,41.6,-90.5,2023,7,9,Summer,3
Munster,IN,LAKE,2023-07-09,41.6,-87.5,2023,7,9,Summer,2
Hubbard Lake,MI,ALPENA,2023-07-09,44.8,-83.5,2023,7,9,Summer,1
Fairbury,IL,LIVINGSTON,2023-07-09,40.8,-88.5,2023,7,9,Summer,3
Charleston,SC,BERKELEY,2023-07-09,32.7,-80.0,2023,7,9,Summer,8
Fairbury,IL,LIVINGSTON,2023-07-09,40.7,-88.5,2023,7,9,Summer,33
Geneva,IL,KANE,2023-07-09,41.9,-88.3,2023,7,9,Summer,1
Loveland,CO,LARIMER,2023-07-09,40.4,-105.1,2023,7,9,Summer,1
Elmhurst,IL,DUPAGE,2023-07-09,41.9,-87.9,2023,7,9,Summer,1
Hobart,IN,LAKE,2023-07-09,41.5,-87.2,2023,7,9,Summer,6
Highland,WI,IOWA,2023-07-09,43.0,-90.4,2023,7,9,Summer,2
American Fork,UT,UTAH,2023-07-09,40.4,-111.8,2023,7,9,Summer,12
Rockford,IL,WINNEBAGO,2023-07-09,42.3,-89.0,2023,7,9,Summer,5
Westmont,IL,DUPAGE,2023-07-09,41.8,-88.0,2023,7,9,Summer,1
Kenosha,WI,KENOSHA,2023-07-09,42.6,-87.8,2023,7,9,Summer,9
Calera,OK,BRYAN,2023-07-09,33.9,-96.4,2023,7,9,Summer,3
New Era,MI,OCEANA,2023-07-09,43.5,-86.4,2023,7,9,Summer,1
Covington,LA,SAINT TAMMANY,2023-07-09,30.5,-90.1,2023,7,9,Summer,5
Pasadena,CA,LOS ANGELES,2023-07-10,34.1,-118.1,2023,7,10,Summer,13
Mechanicsburg,PA,CUMBERLAND,2023-07-10,40.2,-77.0,2023,7,10,Summer,26
Minneapolis,MN,HENNEPIN,2023-07-10,44.9,-93.3,2023,7,10,Summer,31
Fort Collins,CO,LARIMER,2023-07-10,40.5,-105.1,2023,7,10,Summer,6
Minneapolis,MN,HENNEPIN,2023-07-10,45.0,-93.2,2023,7,10,Summer,31
Freeland,MI,SAGINAW,2023-07-10,43.5,-84.1,2023,7,10,Summer,1
Grand Haven,MI,OTTAWA,2023-07-10,43.1,-86.2,2023,7,10,Summer,2
New Lenox,IL,WILL,2023-07-10,41.5,-87.9,2023,7,10,Summer,1
Maywood,IL,COOK,2023-07-10,41.9,-87.9,2023,7,10,Summer,4
Pinconning,MI,BAY,2023-07-10,43.9,-84.0,2023,7,10,Summer,2
Edwardsville,IL,MADISON,2023-07-10,38.8,-90.0,2023,7,10,Summer,4
Loveland,CO,LARIMER,2023-07-10,40.4,-105.1,2023,7,10,Summer,1
Marshall,MO,SALINE,2023-07-10,39.1,-93.2,2023,7,10,Summer,3
Mindenmines,MO,BARTON,2023-07-10,37.4,-94.6,2023,7,10,Summer,3
Minneapolis,MN,ANOKA,2023-07-10,45.0,-93.2,2023,7,10,Summer,12
Minneapolis,MN,ANOKA,2023-07-10,44.9,-93.3,2023,7,10,Summer,12
New Auburn,WI,CHIPPEWA,2023-07-10,45.2,-91.4,2023,7,10,Summer,4
Midland,MI,MIDLAND,2023-07-10,43.6,-84.2,2023,7,10,Summer,5
Port Jefferson,NY,SUFFOLK,2023-07-10,40.9,-73.1,2023,7,10,Summer,6
Albion,IN,NOBLE,2023-07-10,41.3,-85.5,2023,7,10,Summer,18
Westmont,IL,DUPAGE,2023-07-10,41.8,-88.0,2023,7,10,Summer,1
San Marcos,CA,SAN DIEGO,2023-07-10,33.1,-117.2,2023,7,10,Summer,3
Bay Village,OH,CUYAHOGA,2023-07-10,41.5,-81.9,2023,7,10,Summer,2
Central Point,OR,JACKSON,2023-07-10,42.3,-123.0,2023,7,10,Summer,2
Calera,OK,BRYAN,2023-07-10,33.9,-96.4,2023,7,10,Summer,3
West Palm Beach,FL,PALM BEACH,2023-07-10,26.8,-80.0,2023,7,10,Summer,48
Bellville,OH,RICHLAND,2023-07-10,40.6,-82.5,2023,7,10,Summer,2
Wadsworth,OH,MEDINA,2023-07-10,41.0,-81.7,2023,7,10,Summer,1
State College,PA,CENTRE,2023-07-10,40.9,-77.9,2023,7,10,Summer,1
Woodstock,GA,CHEROKEE,2023-07-10,34.1,-84.5,2023,7,10,Summer,2
Thousand Oaks,CA,VENTURA,2023-07-10,34.2,-118.9,2023,7,10,Summer,3
Lehi,UT,UTAH,2023-07-10,40.4,-111.8,2023,7,10,Summer,7
Wilmette,IL,COOK,2023-07-10,42.1,-87.7,2023,7,10,Summer,1
Winchester,MA,MIDDLESEX,2023-07-10,42.5,-71.1,2023,7,10,Summer,1
Ozark,AR,FRANKLIN,2023-07-11,35.4,-93.8,2023,7,11,Summer,1
San Mateo,CA,SAN MATEO,2023-07-11,37.6,-122.3,2023,7,11,Summer,3
Winchester,MA,MIDDLESEX,2023-07-11,42.5,-71.1,2023,7,11,Summer,1
Mabel,MN,FILLMORE,2023-07-11,43.5,-91.9,2023,7,11,Summer,4
Oscoda,MI,IOSCO,2023-07-11,44.5,-83.5,2023,7,11,Summer,6
Fairbury,IL,LIVINGSTON,2023-07-11,40.8,-88.5,2023,7,11,Summer,3
Boonton,NJ,MORRIS,2023-07-11,40.9,-74.4,2023,7,11,Summer,10
West Palm Beach,FL,PALM BEACH,2023-07-11,26.8,-80.0,2023,7,11,Summer,48
Middletown,MD,FREDERICK,2023-07-11,39.4,-77.6,2023,7,11,Summer,3
Norwalk,CT,FAIRFIELD,2023-07-11,41.1,-73.4,2023,7,11,Summer,8
Eastham,MA,BARNSTABLE,2023-07-11,41.8,-70.0,2023,7,11,Summer,1
Portland,OR,WASHINGTON,2023-07-11,45.5,-122.5,2023,7,11,Summer,8
Catonsville,MD,BALTIMORE,2023-07-11,39.3,-76.8,2023,7,11,Summer,2
York,PA,YORK,2023-07-11,39.9,-76.7,2023,7,11,Summer,31
Portland,OR,CLACKAMAS,2023-07-11,45.5,-122.5,2023,7,11,Summer,6
Minneapolis,MN,ANOKA,2023-07-11,45.0,-93.2,2023,7,11,Summer,12
Portland,OR,MULTNOMAH,2023-07-11,45.5,-122.5,2023,7,11,Summer,8
Skokie,IL,COOK,2023-07-11,42.0,-87.8,2023,7,11,Summer,2
Minneapolis,MN,HENNEPIN,2023-07-11,45.0,-93.2,2023,7,11,Summer,31
Escalon,CA,SAN JOAQUIN,2023-07-11,37.8,-121.0,2023,7,11,Summer,1
Wanaque,NJ,PASSAIC,2023-07-11,41.0,-74.3,2023,7,11,Summer,2
Manton,MI,WEXFORD,2023-07-11,44.4,-85.5,2023,7,11,Summer,1
Buffalo,NY,ERIE,2023-07-11,42.9,-78.8,2023,7,11,Summer,117
Perry,GA,HOUSTON,2023-07-11,32.4,-83.6,2023,7,11,Summer,1
Howe,OK,LE FLORE,2023-07-11,35.0,-94.6,2023,7,11,Summer,1
Bealeton,VA,FAUQUIER,2023-07-11,38.5,-77.7,2023,7,11,Summer,2
Oakton,VA,FAIRFAX,2023-07-11,38.9,-77.3,2023,7,11,Summer,2
Calera,OK,BRYAN,2023-07-11,33.9,-96.4,2023,7,11,Summer,4
Summerfield,FL,MARION,2023-07-11,29.0,-82.0,2023,7,11,Summer,5
Minneapolis,MN,HENNEPIN,2023-07-12,45.0,-93.2,2023,7,12,Summer,31
Hammond,IN,LAKE,2023-07-12,41.6,-87.5,2023,7,12,Summer,3
Burbank,CA,LOS ANGELES,2023-07-12,34.2,-118.3,2023,7,12,Summer,7
Honeoye Falls,NY,MONROE,2023-07-12,42.9,-77.6,2023,7,12,Summer,24
Ferndale,MI,OAKLAND,2023-07-12,42.5,-83.1,2023,7,12,Summer,6
West Palm Beach,FL,PALM BEACH,2023-07-12,26.8,-80.0,2023,7,12,Summer,48
Forestburgh,NY,SULLIVAN,2023-07-12,41.5,-74.7,2023,7,12,Summer,3
Ogilvie,MN,KANABEC,2023-07-12,45.8,-93.4,2023,7,12,Summer,4
Milano,TX,MILAM,2023-07-12,30.7,-96.7,2023,7,12,Summer,1
Bloomfield,NJ,ESSEX,2023-07-12,40.8,-74.2,2023,7,12,Summer,4
Westford,MA,MIDDLESEX,2023-07-12,42.6,-71.5,2023,7,12,Summer,0
Worcester,MA,WORCESTER,2023-07-12,42.3,-71.9,2023,7,12,Summer,6
Calera,OK,BRYAN,2023-07-12,33.9,-96.4,2023,7,12,Summer,4
Rochester,NY,MONROE,2023-07-12,43.2,-77.7,2023,7,12,Summer,23
Fairbury,IL,LIVINGSTON,2023-07-12,40.8,-88.5,2023,7,12,Summer,6
Inlet,NY,HAMILTON,2023-07-12,43.8,-74.8,2023,7,12,Summer,3
Charlotte,MI,EATON,2023-07-12,42.6,-84.8,2023,7,12,Summer,1
Monroeville,PA,ALLEGHENY,2023-07-12,40.4,-79.8,2023,7,12,Summer,1
Minneapolis,MN,ANOKA,2023-07-12,45.0,-93.2,2023,7,12,Summer,12
Narragansett,RI,WASHINGTON,2023-07-12,41.5,-71.4,2023,7,12,Summer,4
Grand Rapids,MI,KENT,2023-07-12,43.0,-85.7,2023,7,12,Summer,64
Loveland,CO,LARIMER,2023-07-12,40.4,-105.1,2023,7,12,Summer,1
Herndon,VA,FAIRFAX,2023-07-12,38.9,-77.4,2023,7,12,Summer,6
Westport,CT,FAIRFIELD,2023-07-12,41.1,-73.4,2023,7,12,Summer,4
Mounds,OK,CREEK,2023-07-12,35.9,-95.9,2023,7,12,Summer,2
Grinnell,IA,POWESHIEK,2023-07-12,41.7,-92.7,2023,7,12,Summer,3
Travelers Rest,SC,GREENVILLE,2023-07-12,35.0,-82.4,2023,7,12,Summer,2
Boiceville,NY,ULSTER,2023-07-12,42.0,-74.3,2023,7,12,Summer,1
Glenwood,MN,POPE,2023-07-12,45.7,-95.5,2023,7,12,Summer,4
Lynchburg,VA,LYNCHBURG CITY,2023-07-12,37.4,-79.3,2023,7,12,Summer,8
Chatham,MA,BARNSTABLE,2023-07-12,41.7,-70.0,2023,7,12,Summer,1
Stonington,CT,NEW LONDON,2023-07-12,41.3,-71.9,2023,7,12,Summer,3
Madison,WI,DANE,2023-07-12,43.1,-89.5,2023,7,12,Summer,60
Minneapolis,MN,HENNEPIN,2023-07-13,45.0,-93.2,2023,7,13,Summer,31
Calera,OK,BRYAN,2023-07-13,33.9,-96.4,2023,7,13,Summer,4
Moravia,NY,CAYUGA,2023-07-13,42.8,-76.5,2023,7,13,Summer,3
Buffalo,NY,ERIE,2023-07-13,42.9,-78.8,2023,7,13,Summer,39
Glen Rose,TX,SOMERVELL,2023-07-13,32.2,-97.8,2023,7,13,Summer,2
Inlet,NY,HAMILTON,2023-07-13,43.8,-74.8,2023,7,13,Summer,2
Stoughton,WI,DANE,2023-07-13,42.9,-89.2,2023,7,13,Summer,2
Winnetka,IL,COOK,2023-07-13,42.1,-87.8,2023,7,13,Summer,2
Fulton,NY,OSWEGO,2023-07-13,43.4,-76.3,2023,7,13,Summer,6
Rockford,IL,WINNEBAGO,2023-07-13,42.3,-89.0,2023,7,13,Summer,5
Minneapolis,MN,ANOKA,2023-07-13,45.0,-93.2,2023,7,13,Summer,12
Skokie,IL,COOK,2023-07-13,42.0,-87.8,2023,7,13,Summer,1
Oak Ridge,TN,ANDERSON,2023-07-13,36.0,-84.2,2023,7,13,Summer,1
Franklin,MA,NORFOLK,2023-07-13,42.1,-71.4,2023,7,13,Summer,1
Sanford,MI,MIDLAND,2023-07-13,43.6,-84.4,2023,7,13,Summer,5
Evergreen Park,IL,COOK,2023-07-13,41.7,-87.7,2023,7,13,Summer,3
Redondo Beach,CA,LOS ANGELES,2023-07-13,33.8,-118.4,2023,7,13,Summer,1
Cerritos,CA,LOS ANGELES,2023-07-13,33.9,-118.1,2023,7,13,Summer,6
Bay Village,OH,CUYAHOGA,2023-07-13,41.5,-81.9,2023,7,13,Summer,2
Stonington,CT,NEW LONDON,2023-07-13,41.3,-71.8,2023,7,13,Summer,3
Glen Ridge,NJ,ESSEX,2023-07-13,40.8,-74.2,2023,7,13,Summer,1
West Palm Beach,FL,PALM BEACH,2023-07-13,26.8,-80.0,2023,7,13,Summer,48
Plainfield,IL,WILL,2023-07-13,41.7,-88.2,2023,7,13,Summer,1
Middleton,WI,DANE,2023-07-13,43.1,-89.5,2023,7,13,Summer,2
Roseau,MN,ROSEAU,2023-07-13,48.8,-95.8,2023,7,13,Summer,8
Green Bay,WI,BROWN,2023-07-13,44.5,-88.1,2023,7,13,Summer,24
Hudson,WI,SAINT CROIX,2023-07-14,45.0,-92.7,2023,7,14,Summer,8
Spring Lake,MI,OTTAWA,2023-07-14,43.1,-86.2,2023,7,14,Summer,2
Riverside,IL,COOK,2023-07-14,41.8,-87.8,2023,7,14,Summer,9
Calera,OK,BRYAN,2023-07-14,33.9,-96.4,2023,7,14,Summer,4
Baldwinsville,NY,ONONDAGA,2023-07-14,43.2,-76.4,2023,7,14,Summer,6
Solon Springs,WI,DOUGLAS,2023-07-14,46.4,-91.5,2023,7,14,Summer,3
Kalamazoo,MI,KALAMAZOO,2023-07-14,42.3,-85.6,2023,7,14,Summer,2
Ferndale,MI,OAKLAND,2023-07-14,42.5,-83.1,2023,7,14,Summer,3
