Town,State/Province,County,Count,Latitude,Longitude,FIPS
Bloomington,IN,MONROE,1,39.1,-86.5,18105.0
Chelsea,OK,ROGERS,1,36.5,-95.4,40131.0
Lebanon,PA,LEBANON,1,40.3,-76.4,42075.0
Stearns,KY,MCCREARY,1,36.8,-84.6,21147.0
Williamstown,MA,BERKSHIRE,1,42.7,-73.2,25003.0
Wheeling,WV,OHIO,1,40.0,-80.7,54069.0
Livingston,TX,POLK,1,30.7,-94.6,48373.0
Chincoteague,VA,,14,37.9,-75.4,
Gatlinburg,TN,SEVIER,1,35.6,-83.4,47155.0
Gainesville,GA,HALL,1,34.3,-83.9,13139.0
Fayetteville,AR,WASHINGTON,1,36.1,-94.2,5143.0
Vacaville,CA,SOLANO,1,38.4,-121.9,6095.0
Pittsburgh,PA,ALLEGHENY,2,40.4,-79.9,42003.0
Portland,ME,CUMBERLAND,1,43.7,-70.3,23005.0
New Cumberland,PA,CUMBERLAND,1,40.2,-76.9,42041.0
Keller,TX,TARRANT,2,32.9,-97.2,48439.0
Westwego,LA,JEFFERSON,3,30.0,-90.3,
Calhoun,GA,GORDON,1,34.4,-85.0,13129.0
Mooresville,IN,MORGAN,1,39.6,-86.4,18109.0
Ithaca,NY,TOMPKINS,1,42.4,-76.5,36109.0
Mechanicsville,VA,HANOVER,1,37.6,-77.4,51085.0
Charlottesville,VA,ALBEMARLE,1,38.0,-78.5,51003.0
Charlottesville,VA,CHARLOTTESVILLE CITY,1,38.0,-78.5,51540.0
Portage,WI,COLUMBIA,1,43.5,-89.5,55021.0
Baroda,MI,BERRIEN,1,42.0,-86.5,26021.0
Canton,MI,WAYNE,1,42.3,-83.5,26163.0
Hoover,AL,,8,33.4,-86.8,
Chatham,ON,,1,42.4,-82.2,
Clarksville,AR,JOHNSON,1,35.5,-93.5,5071.0
Rome,GA,FLOYD,1,34.2,-85.2,13115.0
Winchendon,MA,WORCESTER,1,42.7,-72.0,25027.0
Columbus,OH,FRANKLIN,1,40.0,-83.0,39049.0
Columbus,OH,DELAWARE,1,40.0,-83.0,39041.0
Jamestown,NY,CHAUTAUQUA,1,42.1,-79.2,36013.0
Madison,MS,MADISON,1,32.5,-90.1,28089.0
Flat Creek,LA,,2,31.9,-92.4,
Harding,PA,,1,41.3,-75.8,
Cudjoe Key,FL,,2,24.7,-81.5,
Fairbury,IL,LIVINGSTON,1,40.8,-88.5,17105.0
East Ridge,TN,,1,35.0,-85.2,
Edwardsville,IL,MADISON,1,38.8,-90.0,17119.0
Roca,NE,LANCASTER,1,40.6,-96.7,31109.0
Hollywood,FL,BROWARD,1,26.0,-80.1,12011.0
Kenosha,WI,KENOSHA,2,42.6,-87.9,55059.0
McDonough,GA,HENRY,4,33.4,-84.1,13151.0
Ansonia,CT,NEW HAVEN,1,41.3,-73.1,9009.0
Carpinteria,CA,SANTA BARBARA,2,34.4,-119.5,6083.0
Valley Center,KS,SEDGWICK,1,37.8,-97.4,20173.0
Sneads Ferry,NC,ONSLOW,1,34.6,-77.3,37133.0
Mauldin,SC,GREENVILLE,1,34.8,-82.3,45045.0
Hesston,KS,HARVEY,1,38.1,-97.4,20079.0
Krum,TX,DENTON,2,33.2,-97.3,48121.0
Decatur,GA,DEKALB,3,33.8,-84.3,13089.0
Jacksonville,NC,ONSLOW,1,34.6,-77.3,37133.0
Glenpool,OK,TULSA,3,36.0,-96.0,40143.0
Kingsville,TX,KLEBERG,1,27.5,-97.9,48273.0
Vestavia Hills,AL,,1,33.5,-86.7,
Norman,OK,CLEVELAND,2,35.3,-97.5,40027.0
Ocean Twp,NJ,,1,39.8,-74.2,
Richland,WA,BENTON,1,46.3,-119.3,53005.0
North Myrtle Beach,SC,HORRY,1,33.8,-78.7,45051.0
Corfu,NY,GENESEE,1,43.0,-78.3,36037.0
Lafayette,LA,LAFAYETTE,1,30.2,-92.1,
Campobello,SC,SPARTANBURG,1,35.1,-82.2,45083.0
Clay Township,MI,,1,42.6,-82.6,
Cincinnati,OH,HAMILTON,1,39.1,-84.4,39061.0
Cincinnati,OH,CLERMONT,1,39.1,-84.4,39025.0
Marathon,FL,MONROE,2,24.8,-81.0,12087.0
Picture Rocks,AZ,,12,32.3,-111.3,
Calera,OK,BRYAN,8,33.9,-96.4,40013.0
Sioux City,IA,WOODBURY,1,42.5,-96.4,19193.0
West Lake Hills,TX,,2,30.3,-97.8,
Worthing,TX,,3,29.4,-97.0,
King City,CA,MONTEREY,2,36.2,-121.1,6053.0
Choctaw,OK,OKLAHOMA,1,35.4,-97.3,40109.0
Biloxi,MS,HARRISON,7,30.4,-88.9,28047.0
New Bern,NC,CRAVEN,1,35.0,-77.0,37049.0
Plainfield,IL,WILL,1,41.7,-88.2,17197.0
Pflugerville,TX,TRAVIS,4,30.5,-97.6,48453.0
Pittsburg,KS,CRAWFORD,1,37.4,-94.7,20037.0
KCMO,MO,,1,39.2,-94.5,
Tuckerton,NJ,OCEAN,1,39.6,-74.3,34029.0
Whitemarsh Island,GA,,1,32.1,-81.0,
Fort Valley,GA,PEACH,1,32.6,-83.7,13225.0
Broomfield,CO,BROOMFIELD,1,39.9,-105.1,8014.0
Broomfield,CO,JEFFERSON,1,39.9,-105.1,8059.0
Robins,IA,LINN,1,42.1,-91.7,19113.0
Driftwood,TX,HAYS,11,30.1,-98.0,48209.0
Ferndale,MI,OAKLAND,1,42.5,-83.1,26125.0
Cedar Point,NC,,1,34.7,-77.1,
St. Louis,MO,SAINT LOUIS CITY,1,38.6,-90.4,
St. Louis,MO,SAINT LOUIS,1,38.6,-90.4,
Toronto,ON,,1,43.7,-79.3,
Escalante,UT,GARFIELD,2,37.8,-111.4,49017.0
Delphos,OH,ALLEN,1,40.9,-84.3,39003.0
Greer,SC,GREENVILLE,1,34.9,-82.3,45045.0
San Pedro Garza GarcÃ­a,NLE,,10,25.7,-100.4,
Cape May,NJ,CAPE MAY,1,38.9,-74.9,34009.0
Clarksville,TN,MONTGOMERY,1,36.6,-87.4,47125.0
Lower Township,NJ,,1,39.0,-74.9,
Montevallo,AL,SHELBY,2,33.1,-86.9,1117.0
Napa,CA,NAPA,1,38.3,-122.3,6055.0
Hamilton,NJ,,1,39.5,-74.7,
Marietta,GA,COBB,1,34.0,-84.4,13067.0
Leawood,KS,JOHNSON,1,38.9,-94.6,20091.0
Simpsonville,SC,GREENVILLE,1,34.7,-82.3,45045.0
Aurora,CO,ARAPAHOE,1,39.7,-104.8,8005.0
Aurora,CO,ADAMS,1,39.7,-104.8,8001.0
Fayetteville,GA,FAYETTE,2,33.4,-84.5,13113.0
Long Beach,CA,LOS ANGELES,1,33.8,-118.1,6037.0
Willowbrook,IL,DUPAGE,1,41.8,-87.9,17043.0
Chapin,SC,LEXINGTON,3,34.2,-81.3,45063.0
Fremont,CA,ALAMEDA,1,37.6,-122.0,6001.0
Des Moines,IA,POLK,1,41.6,-93.7,19153.0
White City,GA,,3,34.3,-84.4,
Prescott,AZ,YAVAPAI,1,34.7,-112.6,4025.0
Bishop,CA,INYO,1,37.5,-118.6,6027.0
Smyrna,TN,RUTHERFORD,1,36.0,-86.5,47149.0
Colfax,NC,GUILFORD,1,36.1,-80.0,37081.0
South Frontenac,ON,,1,44.4,-76.4,
Dublin,OH,FRANKLIN,1,40.1,-83.1,39049.0
Oak Ridge,TN,ANDERSON,1,36.0,-84.2,47001.0
Gladewater,TX,GREGG,2,32.5,-94.9,48183.0
Palm Coast,FL,FLAGLER,1,29.6,-81.2,12035.0
Braidwood,IL,WILL,1,41.3,-88.2,17197.0
Grapevine,TX,TARRANT,4,33.0,-97.1,48439.0
Lincoln,NE,LANCASTER,1,40.8,-96.7,31109.0
Hinsdale,IL,DUPAGE,1,41.8,-87.9,17043.0
Hot Springs,AR,,1,34.7,-93.0,
Old Fort,NC,MCDOWELL,2,35.6,-82.2,37111.0
Seymour,TN,SEVIER,1,35.9,-83.7,47155.0
Middle Valley,TN,,6,35.2,-85.2,
Albany,NY,ALBANY,1,42.6,-73.8,36001.0
Sausalito,CA,MARIN,1,37.9,-122.5,6041.0
Vonore,TN,MONROE,2,35.6,-84.2,47123.0
Greenwood,IN,JOHNSON,1,39.6,-86.2,18081.0
Gering,NE,SCOTTS BLUFF,1,41.8,-103.7,31157.0
Boulder,UT,GARFIELD,1,37.9,-111.4,49017.0
Alpharetta,GA,FULTON,6,34.1,-84.3,13121.0
Bloomfield,NJ,ESSEX,2,40.8,-74.2,34013.0
Holly Springs,MS,MARSHALL,1,34.8,-89.4,28093.0
Halton Hills,ON,,1,43.6,-79.8,
Raleigh,NC,WAKE,1,35.8,-78.7,37183.0
Conyers,GA,ROCKDALE,2,33.7,-84.0,13247.0
Trumbull,CT,FAIRFIELD,1,41.2,-73.2,9001.0
Lenexa,KS,JOHNSON,1,38.9,-94.7,20091.0
Sea Ranch,CA,,1,38.7,-123.5,
Angleton,TX,BRAZORIA,1,29.2,-95.4,48039.0
Maineville,OH,WARREN,1,39.3,-84.3,39165.0
Doraville,GA,,1,33.9,-84.2,
Morgantown,WV,MONONGALIA,6,39.6,-79.9,54061.0
Chandler,AZ,MARICOPA,1,33.3,-111.9,4013.0
Parkersburg,WV,WOOD,1,39.3,-81.5,54107.0
Blairsville,GA,UNION,2,34.9,-84.1,13291.0
Dunwoody,GA,,1,33.9,-84.3,
Garden City,MO,CASS,5,38.5,-94.2,29037.0
Leicester,NC,BUNCOMBE,1,35.7,-82.7,37021.0
Arlington,TX,TARRANT,1,32.6,-97.1,48439.0
Dawsonville,GA,DAWSON,5,34.5,-84.3,13085.0
Floresville,TX,WILSON,40,29.1,-98.2,48493.0
Goleta,CA,SANTA BARBARA,4,34.4,-119.8,6083.0
Rocklin,CA,PLACER,1,38.8,-121.3,6061.0
Ogden,UT,WEBER,1,41.3,-112.1,49057.0
Livonia,MI,WAYNE,1,42.4,-83.4,26163.0
Decatur,AL,MORGAN,1,34.6,-87.0,1103.0
Glasgow,WV,KANAWHA,1,38.2,-81.4,54039.0
Macks Creek,MO,CAMDEN,1,38.0,-93.0,29029.0
O'Fallon,MO,,1,38.8,-90.7,
Allenton,MI,SAINT CLAIR,1,42.9,-82.9,
Waukee,IA,DALLAS,1,41.6,-93.9,19049.0
South Abington Township,PA,,4,41.5,-75.7,
Martinez,CA,CONTRA COSTA,1,38.0,-122.1,6013.0
Grosse Pointe Park,MI,,1,42.4,-82.9,
Emerson,AR,COLUMBIA,1,33.1,-93.2,5027.0
North Canton,OH,STARK,1,40.9,-81.4,39151.0
Trappe,MD,TALBOT,2,38.7,-76.1,24041.0
Brandon Twp,MI,,1,42.8,-83.3,
Leesburg,VA,LOUDOUN,1,39.1,-77.5,51107.0
Greensburg,IN,DECATUR,4,39.3,-85.4,18031.0
Bryson City,NC,SWAIN,1,35.4,-83.4,37173.0
Staples,ON,,1,42.1,-82.6,
San Angelo,TX,TOM GREEN,4,31.4,-100.4,48451.0
Upper Arlington,OH,,1,40.0,-83.1,
Neenah,WI,WINNEBAGO,1,44.2,-88.5,55139.0
Smithtown,NY,SUFFOLK,2,40.9,-73.3,36103.0
Angier,NC,HARNETT,1,35.5,-78.7,37085.0
Franklin Township,NJ,,1,40.5,-74.5,
East Greenbush,NY,RENSSELAER,1,42.6,-73.7,36083.0
Omaha,NE,DOUGLAS,1,41.2,-96.2,31055.0
Omaha,NE,SARPY,1,41.2,-96.2,31153.0
Sacramento,CA,SACRAMENTO,2,38.7,-121.3,6067.0
Champaign,IL,CHAMPAIGN,1,40.1,-88.3,17019.0
Broken Arrow,OK,TULSA,2,36.1,-95.7,40143.0
Broken Arrow,OK,WAGONER,2,36.1,-95.7,40145.0
Holiday Beach,TX,,3,28.2,-97.0,
Midland,TX,MIDLAND,1,32.0,-102.0,48329.0
Story,WY,SHERIDAN,1,44.6,-106.9,56033.0
Petoskey,MI,EMMET,1,45.3,-85.0,26047.0
Spence,MD,,4,38.1,-75.2,
South Bend,IN,ST JOSEPH,1,41.6,-86.3,18141.0
Orangeburg,SC,ORANGEBURG,1,33.5,-80.9,45075.0
Goodnight,MO,,1,37.4,-93.2,
Springfield,MO,GREENE,1,37.2,-93.3,29077.0
San Rodrigo,COA,,100,28.8,-101.3,
Frisco,TX,DENTON,3,33.1,-96.8,48121.0
Frisco,TX,COLLIN,3,33.1,-96.8,48085.0
Cape San Blas,FL,,2,29.7,-85.4,
Centreville,VA,FAIRFAX,1,38.8,-77.4,51059.0
Lombard,IL,DUPAGE,1,41.9,-88.0,17043.0
Point Clear,AL,BALDWIN,30,30.5,-87.9,1003.0
Lower Grand Lagoon,FL,,2,30.1,-85.7,
Bellevue,IA,JACKSON,1,42.3,-90.4,19097.0
Martindale,TX,CALDWELL,2,29.8,-97.8,48055.0
Westport,MA,BRISTOL,1,41.5,-71.0,25005.0
Blackfoot,ID,BINGHAM,1,43.2,-112.3,16011.0
Bellevue,NE,SARPY,1,41.2,-95.9,31153.0
Prescott Valley,AZ,YAVAPAI,1,34.6,-112.2,4025.0
Magnolia,TX,MONTGOMERY,1,30.2,-95.8,48339.0
West Bishop,CA,,2,37.3,-118.4,
Morning Star,VA,,1,38.6,-78.4,
Covington,LA,SAINT TAMMANY,2,30.5,-90.1,
New London,NH,MERRIMACK,1,43.4,-72.0,33013.0
Santee,SC,ORANGEBURG,15,33.5,-80.5,45075.0
Greenback,TN,LOUDON,1,35.7,-84.2,47105.0
Gatesville,TX,CORYELL,2,31.4,-97.7,48099.0
Ooltewah,TN,HAMILTON,1,35.1,-85.1,47065.0
Concord,CA,CONTRA COSTA,1,38.0,-122.0,6013.0
La Porte,TX,HARRIS,1,29.7,-95.0,48201.0
Sandy Springs,GA,,1,34.0,-84.3,
Trophy Club,TX,,3,33.0,-97.2,
Surprise,AZ,MARICOPA,1,33.6,-112.4,4013.0
Lufkin,TX,ANGELINA,1,31.3,-94.8,48005.0
Talking Rock,GA,PICKENS,6,34.6,-84.5,13227.0
Walland,TN,BLOUNT,2,35.8,-83.8,47009.0
Cedar Bluff,AL,CHEROKEE,2,34.3,-85.7,1019.0
Hayward,CA,ALAMEDA,2,37.6,-122.1,6001.0
Beeville,TX,BEE,12,28.4,-97.7,48025.0
Fletcher,NC,HENDERSON,1,35.4,-82.5,37089.0
Bronaugh,MO,VERNON,2,37.7,-94.4,29217.0
Mt. Juliet,TN,WILSON,1,36.2,-86.5,47189.0
Hillsboro,TN,COFFEE,1,35.4,-86.0,47031.0
Folsom,CA,SACRAMENTO,1,38.7,-121.2,6067.0
Port St. Lucie,FL,SAINT LUCIE,2,27.2,-80.4,
Richardson,TX,DALLAS,1,33.0,-96.7,48113.0
Cape Charles,VA,NORTHAMPTON,1,37.3,-76.0,51131.0
Nashville,NC,NASH,1,36.0,-78.1,37127.0
Davidson,NC,MECKLENBURG,1,35.5,-80.8,37119.0
Pancoastburg,OH,,9,39.6,-83.3,
Menard,TX,MENARD,40,30.9,-99.8,48327.0
Whitney,TX,HILL,2,31.9,-97.3,48217.0
Granby,MA,HAMPSHIRE,5,42.3,-72.5,25015.0
Fairborn,OH,GREENE,1,39.8,-84.0,39057.0
Mooresville,NC,IREDELL,1,35.6,-80.9,37097.0
Lampasas,TX,LAMPASAS,1,31.1,-98.2,48281.0
Stafford Township,NJ,,1,39.7,-74.3,
Archbald,PA,LACKAWANNA,1,41.5,-75.6,42069.0
Iowa City,IA,JOHNSON,1,41.7,-91.5,19103.0
Evansville,IN,VANDERBURGH,1,38.1,-87.5,18163.0
Garrettsville,OH,PORTAGE,1,41.3,-81.1,39133.0
Hartford,CT,HARTFORD,1,41.8,-72.7,9003.0
London,TX,KIMBLE,10,30.7,-99.7,48267.0
Plainfield,IN,HENDRICKS,1,39.7,-86.4,18063.0
Circle D-KC Estates,TX,,2,30.1,-97.2,
Laguna,AZ,,1,32.8,-114.5,
Black Canyon,AZ,,8,34.2,-112.1,
Hanksville,UT,WAYNE,1,38.4,-110.3,49055.0
Winchester,KY,CLARK,1,38.0,-84.2,21049.0
Jericho,VT,CHITTENDEN,1,44.5,-73.0,50007.0
Durham,CT,MIDDLESEX,1,41.5,-72.7,9007.0
Richmond,KY,MADISON,1,37.8,-84.3,21151.0
Clinton Twp,MI,,1,42.6,-83.0,
Centreville,MD,QUEEN ANNES,1,39.1,-76.1,24035.0
Clifton Park,NY,SARATOGA,1,42.9,-73.7,36091.0
Winthrop,MA,SUFFOLK,2,42.4,-71.0,25025.0
Roanoke,VA,ROANOKE CITY,2,37.3,-80.0,51770.0
Roanoke,VA,ROANOKE,2,37.3,-80.0,51161.0
Roanoke,VA,BOTETOURT,2,37.3,-80.0,51023.0
Roanoke,VA,SALEM,2,37.3,-80.0,
Toms River,NJ,OCEAN,6,40.0,-74.2,34029.0
Avondale,AZ,MARICOPA,2,33.3,-112.3,4013.0
Plattsburg,MO,CLINTON,1,39.6,-94.4,29049.0
Urbana,IL,CHAMPAIGN,1,40.1,-88.2,17019.0
Mississauga,ON,,1,43.6,-79.6,
Schenectady,NY,SCHENECTADY,1,42.8,-73.8,36093.0
Watervliet,NY,ALBANY,1,42.8,-73.7,36001.0
Weimar,TX,COLORADO,1,29.7,-96.8,48089.0
Olathe,KS,JOHNSON,3,38.9,-94.9,20091.0
Highlands,NJ,MONMOUTH,1,40.4,-74.0,34025.0
Paducah,KY,MCCRACKEN,1,37.1,-88.7,21145.0
Cottonwood,AZ,YAVAPAI,1,34.7,-112.1,4025.0
Groton,CT,NEW LONDON,1,41.3,-72.0,9011.0
Eastland,TX,EASTLAND,2,32.4,-98.7,48133.0
Danville,VA,DANVILLE CITY,1,36.7,-79.5,51590.0
Avalon,NJ,CAPE MAY,3,39.1,-74.7,34009.0
Waynesville,OH,WARREN,4,39.5,-84.1,39165.0
Waynesboro,PA,FRANKLIN,1,39.8,-77.6,42055.0
Shiloh,IL,,1,38.6,-89.9,
Republic,MO,GREENE,1,37.1,-93.5,29077.0
Bloomburg,TX,CASS,1,33.1,-94.0,48067.0
Burlington,ON,,1,43.4,-79.8,
Chatham,MA,BARNSTABLE,1,41.7,-70.0,25001.0
Ludington,MI,MASON,1,44.0,-86.5,26105.0
Whitesand,TN,,1,36.0,-82.8,
Madison,WI,DANE,1,43.1,-89.4,55025.0
Crabapple,TX,,4,30.5,-98.8,
Chatsworth,IL,LIVINGSTON,1,40.8,-88.3,17105.0
Scottsville,VA,ALBEMARLE,1,37.8,-78.5,51003.0
,UT,,1,38.4,-110.3,
Phoenixville,PA,CHESTER,1,40.2,-75.6,42029.0
Cleveland,OH,CUYAHOGA,1,41.5,-81.7,39035.0
Mansfield,OH,RICHLAND,2,40.8,-82.4,39139.0
Naperville,IL,DUPAGE,1,41.8,-88.2,17043.0
Naperville,IL,WILL,1,41.8,-88.2,17197.0
Seven Hills,OH,,1,41.4,-81.7,
Brecksville,OH,CUYAHOGA,1,41.3,-81.6,39035.0
Provincetown,MA,BARNSTABLE,1,42.0,-70.1,25001.0
Canton,OH,STARK,1,40.9,-81.4,39151.0
Sea Girt,NJ,MONMOUTH,1,40.1,-74.1,34025.0
Shaker Heights,OH,,1,41.5,-81.5,
Welland,ON,,1,43.0,-79.2,
Barnegat Township,NJ,,1,39.8,-74.3,
Yonkers,NY,WESTCHESTER,2,40.9,-73.9,36119.0
Brick Township,NJ,,1,40.1,-74.1,
Millsboro,DE,SUSSEX,1,38.6,-75.3,10005.0
Frankfort,KY,FRANKLIN,1,38.2,-84.8,21073.0
Brunswick,OH,MEDINA,7,41.2,-81.8,39103.0
Pekin,IL,TAZEWELL,1,40.6,-89.6,17179.0
Falmouth,MA,BARNSTABLE,1,41.6,-70.6,25001.0
Tuttle,OK,GRADY,4,35.3,-97.7,40051.0
Florence,IN,SWITZERLAND,4,38.8,-84.9,18155.0
Burlington,WI,RACINE,1,42.7,-88.2,55101.0
Hackensack,NJ,BERGEN,1,40.9,-74.0,34003.0
Tybee Island,GA,CHATHAM,3,32.0,-80.8,13051.0
Bartlett,IL,DUPAGE,1,42.0,-88.2,17043.0
Bloomingdale,NJ,PASSAIC,2,41.0,-74.3,34031.0
Travelers Rest,SC,GREENVILLE,1,35.0,-82.4,45045.0
Canal Fulton,OH,STARK,1,40.9,-81.6,39151.0
Guilford,CT,NEW HAVEN,5,41.3,-72.7,9009.0
Hale,MI,IOSCO,1,44.3,-83.9,26069.0
Southgate,MI,WAYNE,4,42.2,-83.2,26163.0
Conneaut,OH,ASHTABULA,2,41.9,-80.7,39007.0
Rolling Meadows,IL,COOK,1,42.1,-88.0,17031.0
Wappingers Falls,NY,DUTCHESS,2,41.5,-74.0,36027.0
Dixon Lane-Meadow Creek,CA,,2,37.4,-118.5,
Stuyvesant,NY,COLUMBIA,3,42.4,-73.7,36021.0
Independence,CA,INYO,1,36.9,-118.2,6027.0
Wauwatosa,WI,,1,43.0,-88.1,
Oswego,IL,KENDALL,3,41.7,-88.4,17093.0
Lexington,KY,FAYETTE,1,38.0,-84.5,21067.0
Van Buren,OH,HANCOCK,1,41.1,-83.6,39063.0
La Quinta,CA,RIVERSIDE,3,33.7,-116.3,6065.0
Castroville,CA,MONTEREY,1,36.8,-121.7,6053.0
Norton,OH,,1,41.0,-81.7,
Shiner,TX,LAVACA,1,29.5,-97.1,48285.0
Flowella,TX,,2,27.2,-98.0,
Willmar,MN,KANDIYOHI,1,45.1,-95.1,27067.0
Dayton,OH,MONTGOMERY,1,39.6,-84.1,39113.0
Dayton,OH,GREENE,1,39.6,-84.1,39057.0
Lakewood,OH,CUYAHOGA,2,41.5,-81.8,39035.0
Hermosa Beach,CA,LOS ANGELES,2,33.9,-118.4,6037.0
East Windsor,NJ,,5,40.3,-74.6,
Woodstock,ON,,1,43.2,-80.7,
Mt Shasta,CA,SISKIYOU,1,41.4,-122.2,6093.0
Briarcliff Manor,NY,WESTCHESTER,1,41.1,-73.9,36119.0
Hampton,VA,HAMPTON CITY,1,37.0,-76.3,51650.0
Hampton,VA,YORK,1,37.0,-76.3,51199.0
Blanchard,OK,MCCLAIN,1,35.2,-97.7,40087.0
El Reno,OK,CANADIAN,2,35.5,-98.0,40017.0
York,PA,YORK,1,39.9,-76.7,42133.0
Sycamore,IL,DEKALB,1,42.0,-88.7,17037.0
Louisville,KY,JEFFERSON,1,38.1,-85.7,21111.0
Bernardsville,NJ,SOMERSET,1,40.7,-74.6,34035.0
Munster,IN,LAKE,4,41.6,-87.5,18089.0
Terre Haute,IN,VIGO,1,39.5,-87.3,18167.0
Plainview,TX,HALE,5,34.2,-101.7,48189.0
Sand Springs,OK,TULSA,5,36.1,-96.3,40143.0
Hillsboro,MO,JEFFERSON,3,38.2,-90.6,29099.0
Waltham,IL,,1,41.4,-89.0,
Anderson,SC,ANDERSON,3,34.5,-82.8,45007.0
Goldsboro,PA,,1,40.2,-76.8,
Millfield,OH,ATHENS,2,39.4,-82.1,39009.0
Armilda,WV,,4,38.2,-82.4,
Poplar Bluff,MO,BUTLER,1,36.8,-90.4,29023.0
Castell,TX,LLANO,1,30.7,-99.0,48299.0
Jamestown,VA,JAMES CITY,5,37.2,-76.8,51095.0
Prosper,TX,COLLIN,4,33.2,-96.8,48085.0
Shields,IN,,2,38.9,-86.0,
Horseshoe Bay,TX,LLANO,1,30.5,-98.4,48299.0
Monmouth Beach,NJ,MONMOUTH,1,40.3,-74.0,34025.0
High Point,NC,GUILFORD,1,36.0,-80.0,37081.0
Arlington Heights,IL,COOK,1,42.1,-88.0,17031.0
Clayton,NC,JOHNSTON,1,35.6,-78.5,37101.0
Miramar,FL,,8,26.0,-80.4,
Boyertown,PA,BERKS,3,40.4,-75.6,42011.0
Tanner,AL,LIMESTONE,1,34.7,-87.0,1083.0
De Witt,NE,SALINE,1,40.4,-96.9,31151.0
Whitby,ON,,1,43.9,-79.0,
Frederick,MD,FREDERICK,1,39.4,-77.4,24021.0
Lady Lake,FL,LAKE,1,28.9,-81.9,12069.0
Webb City,MO,JASPER,5,37.2,-94.5,29097.0
Stroudsburg,PA,MONROE,1,41.0,-75.2,42089.0
Norwood,NC,STANLY,1,35.2,-80.1,37167.0
Del Rio,TX,VAL VERDE,1,29.5,-100.9,48465.0
Lexington,NC,DAVIDSON,1,35.7,-80.3,37057.0
Chapel Hill,NC,ORANGE,1,35.9,-79.0,37135.0
Newbury,VT,ORANGE,1,44.1,-72.1,50017.0
Bel Air,MD,HARFORD,1,39.5,-76.3,24025.0
Waco,TX,MCLENNAN,1,31.6,-97.2,48309.0
Buena,NJ,ATLANTIC,3,39.5,-74.9,34001.0
Fairfield,CT,FAIRFIELD,2,41.2,-73.2,9001.0
Tipton,OK,TILLMAN,3,34.5,-99.1,40141.0
Cumming,GA,FORSYTH,5,34.1,-84.1,13117.0
Portales,NM,ROOSEVELT,1,34.2,-103.3,35041.0
Fort Collins,CO,LARIMER,1,40.6,-105.0,8069.0
Chicago,IL,COOK,1,42.0,-87.7,17031.0
Pecan Plantation,TX,,3,32.3,-97.6,
Powhatan,VA,POWHATAN,1,37.5,-77.8,51145.0
Fishers,IN,HAMILTON,1,40.0,-85.9,18057.0
Sauk Centre,MN,STEARNS,1,45.7,-95.0,27145.0
La Porte,IN,LA PORTE,4,41.6,-86.7,
Bristol,VA,BRISTOL CITY,4,36.6,-82.2,51520.0
Bristol,VA,WASHINGTON,4,36.6,-82.2,51191.0
Corinth,TX,,1,33.1,-97.1,
Urbandale,IA,POLK,1,41.6,-93.7,19153.0
Yellow Springs,OH,GREENE,2,39.8,-83.9,39057.0
Seaforth,NC,,1,35.7,-79.0,
Leonia,NJ,BERGEN,1,40.9,-74.0,34003.0
Colleyville,TX,TARRANT,2,32.9,-97.2,48439.0
Hurst,TX,TARRANT,3,32.8,-97.2,48439.0
Southlake,TX,TARRANT,1,32.9,-97.2,48439.0
Easthampton,MA,HAMPSHIRE,1,42.3,-72.7,25015.0
Hedwigs Hill,TX,,5,30.7,-99.0,
Pikesville,MD,BALTIMORE,2,39.4,-76.8,24005.0
Mason,TX,MASON,25,30.8,-99.2,48319.0
Harrisville,NH,CHESHIRE,1,42.9,-72.1,33005.0
La Cienega,NM,,1,35.6,-106.1,
Columbia,MO,BOONE,1,39.0,-92.1,29019.0
Herndon,VA,FAIRFAX,3,39.0,-77.4,51059.0
Fruitland,IA,MUSCATINE,4,41.4,-91.1,19139.0
Frederick,OK,TILLMAN,1,34.4,-99.0,40141.0
West Point,IN,,1,40.3,-87.0,
Temperance,MI,MONROE,1,41.7,-83.6,26115.0
Bainbridge,PA,LANCASTER,1,40.1,-76.7,42071.0
Aberdeen Township,NJ,,1,40.4,-74.2,
Ullin,IL,PULASKI,8,37.3,-89.2,17153.0
Seymour,CT,NEW HAVEN,1,41.4,-73.1,9009.0
Ozark,MO,CHRISTIAN,11,37.1,-93.2,29043.0
Carrollton,TX,DALLAS,1,33.0,-96.9,48113.0
Carrollton,TX,DENTON,1,33.0,-96.9,48121.0
Martinez,GA,,4,33.5,-82.1,
Teaneck,NJ,BERGEN,1,40.9,-74.0,34003.0
Rocky Mount,NC,EDGECOMBE,1,36.0,-77.7,37065.0
Rocky Mount,NC,NASH,1,36.0,-77.7,37127.0
Woonsocket,RI,PROVIDENCE,1,42.0,-71.5,44007.0
Forney,TX,KAUFMAN,1,32.7,-96.4,48257.0
Denver,IA,BREMER,1,42.7,-92.3,19017.0
Allen,TX,COLLIN,8,33.1,-96.6,48085.0
Williamsport,PA,LYCOMING,1,41.2,-77.1,42081.0
Fairview,TX,,17,33.1,-96.6,
Windsor Locks,CT,HARTFORD,1,41.9,-72.6,9003.0
Lexington,MI,SANILAC,1,43.3,-82.5,26151.0
Ada,OK,PONTOTOC,1,34.8,-96.7,40123.0
Dodge Center,MN,DODGE,2,44.0,-92.9,27039.0
North East,MD,CECIL,5,39.6,-75.9,24015.0
