City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI,Temp_Mean
Tomahawk,WI,lincoln,2023-06-07,45.5,-89.7,2023,6,7,Summer,4,,
Glendora,CA,losangeles,2023-06-07,34.1,-117.9,2023,6,7,Summer,6,46.0,61.98437491666667
Redondo Beach,CA,losangeles,2023-06-07,33.9,-118.4,2023,6,7,Summer,3,46.0,61.98437491666667
Alexander,NC,buncombe,2023-06-08,35.7,-82.6,2023,6,8,Summer,1,62.0,
Hudson,WI,saintcroix,2023-06-08,45.0,-92.7,2023,6,8,Summer,4,,
Minneapolis,MN,hennepin,2023-06-08,45.0,-93.2,2023,6,8,Summer,31,64.0,73.4
West Palm Beach,FL,palmbeach,2023-06-08,26.8,-80.0,2023,6,8,Summer,24,52.0,81.17083333333333
Houston,TX,harris,2023-06-08,29.7,-95.4,2023,6,8,Summer,43,129.0,78.19583329411765
Gulliver,MI,schoolcraft,2023-06-08,46.1,-86.1,2023,6,8,Summer,1,32.0,57.916667
Houston,TX,fortbend,2023-06-08,29.7,-95.4,2023,6,8,Summer,1,,
New Orleans,LA,orleans,2023-06-08,29.9,-90.1,2023,6,8,Summer,24,53.0,
Cicero,IL,cook,2023-06-08,41.9,-87.8,2023,6,8,Summer,2,84.0,62.22222200000001
Madison,WI,dane,2023-06-08,43.0,-89.4,2023,6,8,Summer,20,57.0,65.583333
Middletown,RI,newport,2023-06-08,41.5,-71.3,2023,6,8,Summer,1,,
New Orleans,LA,jefferson,2023-06-08,29.9,-90.1,2023,6,8,Summer,6,87.0,77.25
Perry,GA,houston,2023-06-08,32.4,-83.6,2023,6,8,Summer,1,66.0,77.708333
Minneapolis,MN,anoka,2023-06-08,45.0,-93.2,2023,6,8,Summer,12,48.0,
Killeen,TX,bell,2023-06-08,31.0,-97.8,2023,6,8,Summer,3,67.0,78.479167
Murrells Inlet,SC,horry,2023-06-09,33.5,-79.0,2023,6,9,Summer,4,90.0,71.904167
Wilmette,IL,cook,2023-06-09,42.1,-87.7,2023,6,9,Summer,2,84.0,66.94444433333332
Mabel,MN,fillmore,2023-06-09,43.5,-91.9,2023,6,9,Summer,5,,
Pottsville,AR,pope,2023-06-09,35.3,-93.1,2023,6,9,Summer,1,,
Tulsa,OK,creek,2023-06-09,36.1,-95.9,2023,6,9,Summer,1,74.0,83.777778
Loretto,MN,hennepin,2023-06-09,45.1,-93.7,2023,6,9,Summer,15,97.0,75.6875
Stockton,CA,sanjoaquin,2023-06-09,38.0,-121.3,2023,6,9,Summer,14,40.0,67.14027766666666
West Palm Beach,FL,palmbeach,2023-06-09,26.8,-80.0,2023,6,9,Summer,24,39.0,80.01388866666667
Two Harbors,MN,lake,2023-06-09,47.0,-91.7,2023,6,9,Summer,1,54.0,66.491667
Madison,WI,dane,2023-06-09,43.0,-89.5,2023,6,9,Summer,20,61.0,68.333333
Woodstock,GA,cherokee,2023-06-09,34.2,-84.4,2023,6,9,Summer,2,,
Tulsa,OK,tulsa,2023-06-09,36.1,-95.9,2023,6,9,Summer,8,136.0,81.21071414285714
Chapel Hill,NC,orange,2023-06-10,35.8,-79.1,2023,6,10,Summer,4,,
Westford,MA,middlesex,2023-06-10,42.6,-71.5,2023,6,10,Summer,6,36.0,59.833333
Thomson,GA,mcduffie,2023-06-10,33.5,-82.5,2023,6,10,Summer,2,,
West Lafayette,IN,tippecanoe,2023-06-10,40.4,-86.9,2023,6,10,Summer,4,72.0,
Dallas,TX,dallas,2023-06-10,32.9,-96.7,2023,6,10,Summer,23,54.0,83.0000002
Ogden,UT,weber,2023-06-10,41.2,-112.0,2023,6,10,Summer,29,71.0,68.75
Dallas,TX,collin,2023-06-10,32.9,-96.7,2023,6,10,Summer,2,51.0,82.45833350000001
Arlington,TX,tarrant,2023-06-10,32.8,-97.1,2023,6,10,Summer,6,97.0,84.28819433333332
Mountain View,CA,santaclara,2023-06-10,37.4,-122.1,2023,6,10,Summer,85,31.0,60.541667
Reyno,AR,randolph,2023-06-11,36.4,-90.8,2023,6,11,Summer,1,,
Montgomery Village,MD,montgomery,2023-06-11,39.2,-77.2,2023,6,11,Summer,3,90.0,73.333333
Houston,TX,fortbend,2023-06-11,29.7,-95.4,2023,6,11,Summer,1,,
Houston,TX,harris,2023-06-11,29.7,-95.4,2023,6,11,Summer,43,48.0,83.94362735294118
Meridian,ID,ada,2023-06-11,43.6,-116.4,2023,6,11,Summer,2,46.0,69.7958335
Murrells Inlet,SC,horry,2023-06-11,33.5,-79.0,2023,6,11,Summer,4,67.0,74.929167
Columbia,MD,howard,2023-06-11,39.2,-76.9,2023,6,11,Summer,1,71.0,74.25
Big Pine,CA,inyo,2023-06-11,37.2,-118.3,2023,6,11,Summer,1,71.0,64.205729125
Carlton,MN,carlton,2023-06-12,46.6,-92.4,2023,6,12,Summer,1,53.0,60.604167
Leland,NC,brunswick,2023-06-12,34.3,-78.1,2023,6,12,Summer,4,,
Cincinnati,OH,hamilton,2023-06-12,39.1,-84.4,2023,6,12,Summer,111,51.0,63.882107999999995
Two Harbors,MN,lake,2023-06-12,47.0,-91.7,2023,6,12,Summer,1,42.0,64.4375
Summerfield,FL,marion,2023-06-12,29.0,-82.0,2023,6,12,Summer,1,36.0,
Reyno,AR,randolph,2023-06-12,36.4,-90.8,2023,6,12,Summer,2,,
Gulliver,MI,schoolcraft,2023-06-12,46.1,-86.1,2023,6,12,Summer,1,19.0,48.083333
Brandon,FL,hillsborough,2023-06-12,28.0,-82.3,2023,6,12,Summer,2,47.0,81.6875
West Palm Beach,FL,palmbeach,2023-06-12,26.8,-80.0,2023,6,12,Summer,24,36.0,81.548611
Mansfield,TX,tarrant,2023-06-12,32.6,-97.1,2023,6,12,Summer,1,55.0,76.57916666666667
Cincinnati,OH,clermont,2023-06-12,39.1,-84.4,2023,6,12,Summer,3,42.0,
Joplin,MO,jasper,2023-06-13,37.0,-94.5,2023,6,13,Summer,11,51.0,
Ogden,UT,weber,2023-06-13,41.2,-112.0,2023,6,13,Summer,29,50.0,64.458333
Portland,OR,washington,2023-06-13,45.5,-122.6,2023,6,13,Summer,8,32.0,66.625
Superior,WI,douglas,2023-06-13,46.7,-92.1,2023,6,13,Summer,4,,
Murrells Inlet,SC,horry,2023-06-13,33.6,-79.1,2023,6,13,Summer,8,64.0,78.408333
Duluth,MN,saintlouis,2023-06-13,46.8,-92.0,2023,6,13,Summer,7,86.0,70.66145825
Cornucopia,WI,bayfield,2023-06-13,46.9,-91.1,2023,6,13,Summer,1,,
Broken Arrow,OK,tulsa,2023-06-13,36.1,-95.8,2023,6,13,Summer,2,93.0,74.51845257142858
Two Harbors,MN,lake,2023-06-13,47.0,-91.7,2023,6,13,Summer,1,89.0,69.308333
Mounds,OK,creek,2023-06-13,35.9,-96.1,2023,6,13,Summer,3,50.0,72.416667
Lusby,MD,calvert,2023-06-13,38.3,-76.4,2023,6,13,Summer,1,49.0,
Portland,OR,clackamas,2023-06-13,45.5,-122.6,2023,6,13,Summer,6,38.0,61.875
West Palm Beach,FL,palmbeach,2023-06-13,26.8,-80.0,2023,6,13,Summer,48,37.0,81.02777766666667
Moab,UT,grand,2023-06-13,38.6,-109.5,2023,6,13,Summer,6,67.0,
Portland,OR,multnomah,2023-06-13,45.5,-122.6,2023,6,13,Summer,8,49.0,
Broken Arrow,OK,wagoner,2023-06-13,36.1,-95.8,2023,6,13,Summer,2,,
Omaha,NE,douglas,2023-06-14,41.2,-96.2,2023,6,14,Summer,57,140.0,76.854167
Franklin,TN,williamson,2023-06-14,35.9,-86.9,2023,6,14,Summer,4,42.0,
Sarasota,FL,sarasota,2023-06-14,27.2,-82.5,2023,6,14,Summer,6,52.0,82.75
Cherry Hill,NJ,camden,2023-06-14,39.9,-75.0,2023,6,14,Summer,6,51.0,
West Palm Beach,FL,palmbeach,2023-06-14,26.8,-80.0,2023,6,14,Summer,48,38.0,83.162681
Brillion,WI,calumet,2023-06-14,44.2,-88.1,2023,6,14,Summer,1,,
Cape Coral,FL,lee,2023-06-14,26.6,-82.0,2023,6,14,Summer,35,23.0,
Bellevue,NE,sarpy,2023-06-14,41.1,-95.9,2023,6,14,Summer,4,49.0,
Omaha,NE,sarpy,2023-06-14,41.2,-96.2,2023,6,14,Summer,12,49.0,
Wake Forest,NC,wake,2023-06-14,36.0,-78.6,2023,6,14,Summer,1,74.0,76.0125
Blue Springs,MO,jackson,2023-06-14,39.0,-94.3,2023,6,14,Summer,3,47.0,75.916667
Mounds,OK,creek,2023-06-14,35.9,-96.1,2023,6,14,Summer,3,58.0,74.791667
Wellington,MO,lafayette,2023-06-14,39.1,-94.0,2023,6,14,Summer,3,,
Myrtle Beach,SC,horry,2023-06-14,33.7,-78.9,2023,6,14,Summer,5,46.0,75.875
Green Valley,AZ,pima,2023-06-14,31.9,-111.0,2023,6,14,Summer,6,74.0,81.26004618181818
Sarasota,FL,manatee,2023-06-14,27.2,-82.5,2023,6,14,Summer,2,19.0,
San Rafael,CA,marin,2023-06-14,38.0,-122.6,2023,6,14,Summer,6,27.0,
Spring,TX,harris,2023-06-15,30.1,-95.4,2023,6,15,Summer,4,71.0,87.57166657894736
West Palm Beach,FL,palmbeach,2023-06-15,26.8,-80.0,2023,6,15,Summer,24,51.0,85.13472233333333
Miami,FL,miami-dade,2023-06-15,25.8,-80.2,2023,6,15,Summer,68,57.0,85.05
Middletown,RI,newport,2023-06-15,41.5,-71.3,2023,6,15,Summer,1,,
Jacksonville,FL,saintjohns,2023-06-15,30.3,-81.5,2023,6,15,Summer,12,,
Perry,GA,houston,2023-06-15,32.4,-83.6,2023,6,15,Summer,4,24.0,70.420833
Portland,OR,washington,2023-06-15,45.5,-122.6,2023,6,15,Summer,8,34.0,60.4
Portland,OR,clackamas,2023-06-15,45.5,-122.6,2023,6,15,Summer,6,33.0,58.416667
Portland,OR,multnomah,2023-06-15,45.5,-122.6,2023,6,15,Summer,8,52.0,
Belmont,NC,gaston,2023-06-15,35.2,-81.0,2023,6,15,Summer,2,,
Stockton,CA,sanjoaquin,2023-06-15,38.0,-121.3,2023,6,15,Summer,7,44.0,73.916585
Spring,TX,montgomery,2023-06-15,30.1,-95.4,2023,6,15,Summer,6,70.0,87.5
Duluth,MN,saintlouis,2023-06-15,46.8,-92.1,2023,6,15,Summer,21,58.0,57.5083335
Glen Rose,TX,somervell,2023-06-15,32.2,-97.8,2023,6,15,Summer,1,,
Jacksonville,FL,duval,2023-06-15,30.3,-81.5,2023,6,15,Summer,66,34.0,70.82
Wayland,MA,middlesex,2023-06-15,42.4,-71.4,2023,6,15,Summer,2,46.0,68.333333
Grenada,CA,siskiyou,2023-06-15,41.6,-122.5,2023,6,15,Summer,2,61.0,
Pompano Beach,FL,broward,2023-06-15,26.2,-80.1,2023,6,15,Summer,13,55.0,85.33489575
Charleston,SC,charleston,2023-06-16,32.7,-80.0,2023,6,16,Summer,11,44.0,77.91458349999999
Frankenmuth,MI,saginaw,2023-06-16,43.3,-83.7,2023,6,16,Summer,2,,
West Palm Beach,FL,palmbeach,2023-06-16,26.8,-80.0,2023,6,16,Summer,24,44.0,83.41805533333333
Hudson,WI,saintcroix,2023-06-16,45.0,-92.7,2023,6,16,Summer,4,,
Grand Junction,CO,mesa,2023-06-16,39.1,-108.6,2023,6,16,Summer,4,50.0,64.0208335
Manteo,NC,dare,2023-06-16,35.9,-75.7,2023,6,16,Summer,10,,
Murrells Inlet,SC,horry,2023-06-16,33.6,-79.1,2023,6,16,Summer,4,44.0,77.604167
Washington,DC,"""d.c.",2023-06-16,38.9,-77.0,2023,6,16,Summer,227,,
Yukon,OK,canadian,2023-06-16,35.5,-97.7,2023,6,16,Summer,1,84.0,75.166667
Charleston,SC,berkeley,2023-06-16,32.7,-80.0,2023,6,16,Summer,4,36.0,
Marshall,MO,saline,2023-06-16,39.1,-93.2,2023,6,16,Summer,3,,
Pittsburg,KS,crawford,2023-06-17,37.4,-94.7,2023,6,17,Summer,3,,
Broken Arrow,OK,tulsa,2023-06-17,36.1,-95.8,2023,6,17,Summer,2,80.0,78.00555566666667
Broken Arrow,OK,wagoner,2023-06-17,36.1,-95.8,2023,6,17,Summer,2,,
Lusby,MD,calvert,2023-06-17,38.4,-76.5,2023,6,17,Summer,1,47.0,
Stockton,CA,sanjoaquin,2023-06-17,38.0,-121.3,2023,6,17,Summer,7,41.0,74.488889
Ashville,OH,pickaway,2023-06-17,39.7,-83.0,2023,6,17,Summer,3,,
Joplin,MO,jasper,2023-06-18,37.0,-94.5,2023,6,18,Summer,11,44.0,
Cape Charles,VA,northampton,2023-06-18,37.3,-76.0,2023,6,18,Summer,1,,
Hixton,WI,jackson,2023-06-18,44.4,-91.0,2023,6,18,Summer,2,76.0,
Hackensack,NJ,bergen,2023-06-18,40.9,-74.0,2023,6,18,Summer,2,56.0,
Lewes,DE,sussex,2023-06-18,38.8,-75.2,2023,6,18,Summer,2,77.0,73.541667
Gulliver,MI,schoolcraft,2023-06-18,46.1,-86.1,2023,6,18,Summer,2,61.0,65.375
Warren,MI,macomb,2023-06-18,42.5,-83.0,2023,6,18,Summer,2,67.0,65.416667
Prairie City,IA,jasper,2023-06-18,41.6,-93.3,2023,6,18,Summer,4,,
Sun Prairie,WI,dane,2023-06-18,43.2,-89.3,2023,6,18,Summer,2,133.0,73.791667
Senoia,GA,coweta,2023-06-18,33.3,-84.5,2023,6,18,Summer,1,,
Louisville,KY,jefferson,2023-06-18,38.3,-85.6,2023,6,18,Summer,124,99.0,73.09531237499999
Zillah,WA,yakima,2023-06-19,46.4,-120.2,2023,6,19,Summer,1,13.0,57.416667
Plainfield,IL,will,2023-06-19,41.7,-88.2,2023,6,19,Summer,1,126.0,
West Palm Beach,FL,palmbeach,2023-06-19,26.8,-80.0,2023,6,19,Summer,24,43.0,81.84444433333333
Orlando,FL,brevard,2023-06-19,28.5,-81.4,2023,6,19,Summer,6,61.0,81.833333
Orlando,FL,orange,2023-06-19,28.5,-81.4,2023,6,19,Summer,46,46.0,83.083333
Burbank,CA,losangeles,2023-06-19,34.2,-118.3,2023,6,19,Summer,7,56.0,64.77007572727273
Athens,GA,clarke,2023-06-19,34.0,-83.4,2023,6,19,Summer,3,46.0,72.88333349999999
Columbus,OH,delaware,2023-06-19,40.0,-83.0,2023,6,19,Summer,1,43.0,
Iowa City,IA,johnson,2023-06-19,41.6,-91.6,2023,6,19,Summer,3,70.0,75.541667
Champaign,IL,champaign,2023-06-19,40.1,-88.3,2023,6,19,Summer,1,87.0,75.5
Arlington Heights,IL,cook,2023-06-19,42.1,-88.0,2023,6,19,Summer,2,136.0,71.59722233333333
Snow Hill,MD,worcester,2023-06-19,38.2,-75.4,2023,6,19,Summer,1,,
York,PA,york,2023-06-19,39.9,-76.7,2023,6,19,Summer,31,80.0,74.666667
Columbus,OH,franklin,2023-06-19,40.0,-83.0,2023,6,19,Summer,27,82.0,70.279167
Rochester,MI,oakland,2023-06-20,42.7,-83.1,2023,6,20,Summer,7,84.0,74.58333333333333
Greensburg,IN,decatur,2023-06-20,39.3,-85.4,2023,6,20,Summer,8,,
Norwalk,CT,fairfield,2023-06-20,41.1,-73.4,2023,6,20,Summer,8,35.0,65.35833319999999
Chesapeake,VA,chesapeakecity,2023-06-20,36.9,-76.4,2023,6,20,Summer,3,,
Salt Lake City,UT,saltlake,2023-06-20,40.8,-111.9,2023,6,20,Summer,40,45.0,59.366666599999995
Calera,OK,bryan,2023-06-20,33.9,-96.4,2023,6,20,Summer,4,,
Broadalbin,NY,fulton,2023-06-20,43.1,-74.2,2023,6,20,Summer,8,,
Torrance,CA,losangeles,2023-06-20,33.8,-118.3,2023,6,20,Summer,3,87.0,67.4566585
Lakeville,MN,dakota,2023-06-20,44.6,-93.3,2023,6,20,Summer,3,79.0,79.829167
Antioch,IL,lake,2023-06-20,42.5,-88.1,2023,6,20,Summer,3,58.0,
East Glacier Park,MT,glacier,2023-06-20,48.4,-113.2,2023,6,20,Summer,12,4.0,
Marshall,MO,saline,2023-06-21,39.1,-93.2,2023,6,21,Summer,3,,
Calera,OK,bryan,2023-06-21,33.9,-96.4,2023,6,21,Summer,3,,
River Forest,IL,cook,2023-06-21,41.9,-87.8,2023,6,21,Summer,1,133.0,72.375
Duluth,MN,saintlouis,2023-06-21,46.8,-92.1,2023,6,21,Summer,7,115.0,70.6760415
Los Angeles,CA,losangeles,2023-06-21,34.1,-118.2,2023,6,21,Summer,95,100.0,67.42708341666666
Underhill,VT,chittenden,2023-06-21,44.5,-72.9,2023,6,21,Summer,2,32.0,
Albion,IN,noble,2023-06-21,41.3,-85.5,2023,6,21,Summer,9,,
Portage,MI,kalamazoo,2023-06-21,42.2,-85.6,2023,6,21,Summer,1,,
Palos Hills,IL,cook,2023-06-21,41.7,-87.8,2023,6,21,Summer,1,133.0,72.375
Keystone,SD,pennington,2023-06-21,43.9,-103.5,2023,6,21,Summer,3,53.0,
Iowa City,IA,johnson,2023-06-21,41.6,-91.6,2023,6,21,Summer,3,68.0,77.083333
River Forest,IL,cook,2023-06-22,41.9,-87.8,2023,6,22,Summer,2,105.0,71.736111
Newburgh,IN,warrick,2023-06-22,37.9,-87.4,2023,6,22,Summer,4,44.0,70.541667
Madison,WI,dane,2023-06-22,43.0,-89.5,2023,6,22,Summer,20,105.0,77.333333
Calera,OK,bryan,2023-06-22,33.9,-96.4,2023,6,22,Summer,3,,
Saginaw,MI,saginaw,2023-06-22,43.4,-84.1,2023,6,22,Summer,3,,
Manton,MI,wexford,2023-06-22,44.4,-85.5,2023,6,22,Summer,1,77.0,
Cottontown,TN,sumner,2023-06-22,36.5,-86.5,2023,6,22,Summer,2,36.0,
Chicago,IL,cook,2023-06-22,41.9,-87.7,2023,6,22,Summer,58,105.0,71.736111
Chicago,IL,cook,2023-06-22,42.0,-87.7,2023,6,22,Summer,58,105.0,71.736111
Pass Christian,MS,harrison,2023-06-22,30.3,-89.2,2023,6,22,Summer,4,53.0,80.358333
Brillion,WI,calumet,2023-06-22,44.2,-88.1,2023,6,22,Summer,1,,
Antioch,IL,lake,2023-06-22,42.5,-88.1,2023,6,22,Summer,3,100.0,
Charlestown,RI,washington,2023-06-23,41.4,-71.7,2023,6,23,Summer,1,30.0,64.875
Calera,OK,bryan,2023-06-23,33.9,-96.4,2023,6,23,Summer,3,,
Ohkay Owingeh,NM,rioarriba,2023-06-23,36.1,-106.1,2023,6,23,Summer,8,47.0,
Burlington,WI,racine,2023-06-23,42.7,-88.3,2023,6,23,Summer,1,80.0,
Jefferson City,MO,cole,2023-06-23,38.6,-92.2,2023,6,23,Summer,20,,
Madison,WI,dane,2023-06-23,43.0,-89.4,2023,6,23,Summer,40,114.0,77.5
Black Diamond,WA,king,2023-06-23,47.3,-122.0,2023,6,23,Summer,6,47.0,65.90277766666667
Hillsboro,OR,washington,2023-06-23,45.5,-123.0,2023,6,23,Summer,18,49.0,67.736842
Palm Desert,CA,riverside,2023-06-23,33.7,-116.3,2023,6,23,Summer,3,54.0,71.0262501
Omaha,NE,douglas,2023-06-24,41.2,-96.2,2023,6,24,Summer,19,90.0,80.366667
Horseshoe Bay,TX,llano,2023-06-24,30.5,-98.4,2023,6,24,Summer,4,,
Gulliver,MI,schoolcraft,2023-06-24,46.1,-86.1,2023,6,24,Summer,2,61.0,73.416667
Madison,WI,dane,2023-06-24,43.1,-89.4,2023,6,24,Summer,20,119.0,78.958333
Omaha,NE,sarpy,2023-06-24,41.2,-96.2,2023,6,24,Summer,4,,
Jefferson City,MO,cole,2023-06-24,38.6,-92.2,2023,6,24,Summer,20,,
Chelsea,OK,rogers,2023-06-24,36.5,-95.4,2023,6,24,Summer,3,,
River Forest,IL,cook,2023-06-24,41.9,-87.8,2023,6,24,Summer,1,143.0,78.125
Yakima,WA,yakima,2023-06-24,46.6,-120.6,2023,6,24,Summer,15,33.0,72.708333
Calera,OK,bryan,2023-06-24,33.9,-96.4,2023,6,24,Summer,2,,
George,WA,grant,2023-06-24,47.1,-120.0,2023,6,24,Summer,1,33.0,71.875
Grand Junction,CO,mesa,2023-06-25,39.1,-108.6,2023,6,25,Summer,4,58.0,75.125
Lyndhurst,NJ,bergen,2023-06-25,40.8,-74.1,2023,6,25,Summer,1,53.0,
Charleston,SC,berkeley,2023-06-25,32.7,-80.0,2023,6,25,Summer,4,42.0,
Mountain View,CA,santaclara,2023-06-25,37.4,-122.1,2023,6,25,Summer,5,28.0,
Loveland,CO,larimer,2023-06-25,40.4,-105.2,2023,6,25,Summer,1,51.0,60.25
Murrells Inlet,SC,horry,2023-06-25,33.6,-79.1,2023,6,25,Summer,8,54.0,80.916667
Calera,OK,bryan,2023-06-25,33.9,-96.4,2023,6,25,Summer,2,,
Chelsea,AL,shelby,2023-06-25,33.3,-86.7,2023,6,25,Summer,1,30.0,
Columbia,MD,howard,2023-06-25,39.2,-76.8,2023,6,25,Summer,1,30.0,77.208333
Raleigh,NC,wake,2023-06-25,35.6,-78.7,2023,6,25,Summer,24,55.0,81.4
Charleston,SC,charleston,2023-06-25,32.7,-80.0,2023,6,25,Summer,11,61.0,81.7020835
Bloomfield,NJ,essex,2023-06-25,40.8,-74.2,2023,6,25,Summer,4,,
Santa Margarita,CA,sanluisobispo,2023-06-25,35.4,-120.6,2023,6,25,Summer,8,38.0,
North Platte,NE,lincoln,2023-06-25,41.1,-100.8,2023,6,25,Summer,1,,
Bellevue,OH,huron,2023-06-26,41.3,-82.8,2023,6,26,Summer,1,,
Overland Park,KS,johnson,2023-06-26,38.9,-94.7,2023,6,26,Summer,12,75.0,77.875
Mindenmines,MO,barton,2023-06-26,37.4,-94.6,2023,6,26,Summer,2,,
Livonia,MI,wayne,2023-06-26,42.4,-83.3,2023,6,26,Summer,1,58.0,68.25520850000001
New Bedford,MA,bristol,2023-06-26,41.6,-70.9,2023,6,26,Summer,2,41.0,72.8583335
Antioch,IL,lake,2023-06-26,42.5,-88.1,2023,6,26,Summer,3,33.0,
Omaha,NE,sarpy,2023-06-26,41.2,-96.2,2023,6,26,Summer,4,,
Calera,OK,bryan,2023-06-26,33.9,-96.4,2023,6,26,Summer,2,,
Charleston,SC,berkeley,2023-06-26,32.7,-80.0,2023,6,26,Summer,12,49.0,
Charleston,SC,charleston,2023-06-26,32.7,-80.0,2023,6,26,Summer,33,66.0,82.0583335
Louisville,KY,jefferson,2023-06-26,38.3,-85.5,2023,6,26,Summer,124,61.0,74.801223
Lusby,MD,calvert,2023-06-26,38.3,-76.4,2023,6,26,Summer,1,51.0,
Omaha,NE,douglas,2023-06-26,41.2,-96.2,2023,6,26,Summer,19,72.0,73.686957
West Palm Beach,FL,palmbeach,2023-06-26,26.8,-80.0,2023,6,26,Summer,24,33.0,82.226389
Braidwood,IL,will,2023-06-27,41.3,-88.2,2023,6,27,Summer,2,222.0,
Lusby,MD,calvert,2023-06-27,38.3,-76.4,2023,6,27,Summer,1,43.0,
Rockford,IL,winnebago,2023-06-27,42.3,-89.0,2023,6,27,Summer,5,215.0,69.5125
Calera,OK,bryan,2023-06-27,33.9,-96.4,2023,6,27,Summer,2,,
West Palm Beach,FL,palmbeach,2023-06-27,26.8,-80.0,2023,6,27,Summer,24,34.0,85.14583333333333
Rochester,MN,olmsted,2023-06-27,43.9,-92.4,2023,6,27,Summer,8,123.0,74.095833
Arcadia,FL,desoto,2023-06-27,27.2,-81.9,2023,6,27,Summer,3,,
Hermosa Beach,CA,losangeles,2023-06-27,33.9,-118.4,2023,6,27,Summer,1,93.0,68.03854166666666
Millburn,NJ,essex,2023-06-27,40.7,-74.3,2023,6,27,Summer,1,,
Moose Lake,MN,carlton,2023-06-27,46.4,-92.7,2023,6,27,Summer,6,142.0,66.6
Wellston,OK,lincoln,2023-06-27,35.7,-97.0,2023,6,27,Summer,3,,
Reno,NV,washoe,2023-06-27,39.4,-119.7,2023,6,27,Summer,34,51.0,64.0666668
Hudson,WI,saintcroix,2023-06-28,45.0,-92.7,2023,6,28,Summer,8,,
Albion,IN,noble,2023-06-28,41.3,-85.5,2023,6,28,Summer,9,,
Calera,OK,bryan,2023-06-28,33.9,-96.4,2023,6,28,Summer,2,,
Easthampton,MA,hampshire,2023-06-28,42.2,-72.7,2023,6,28,Summer,5,37.0,67.166667
Missoula,MT,missoula,2023-06-28,46.9,-114.0,2023,6,28,Summer,4,43.0,
West Palm Beach,FL,palmbeach,2023-06-28,26.8,-80.0,2023,6,28,Summer,24,43.0,84.1125
Alderson,WV,monroe,2023-06-28,37.7,-80.7,2023,6,28,Summer,2,,
Plainfield,IL,will,2023-06-28,41.6,-88.2,2023,6,28,Summer,2,246.0,
Murrells Inlet,SC,horry,2023-06-28,33.6,-79.1,2023,6,28,Summer,8,70.0,80.904167
Lakeville,MN,dakota,2023-06-28,44.7,-93.2,2023,6,28,Summer,3,159.0,76.47916666666667
Whittier,CA,losangeles,2023-06-28,34.0,-118.0,2023,6,28,Summer,5,77.0,66.476736
Lake Villa,IL,lake,2023-06-29,42.4,-88.0,2023,6,29,Summer,8,115.0,
Murrells Inlet,SC,horry,2023-06-29,33.6,-79.1,2023,6,29,Summer,4,73.0,80.666667
McKinney,TX,collin,2023-06-29,33.2,-96.6,2023,6,29,Summer,3,61.0,90.291667
Schaumburg,IL,cook,2023-06-29,42.0,-88.1,2023,6,29,Summer,4,161.0,76.83333333333333
Carlsbad,CA,sandiego,2023-06-29,33.1,-117.3,2023,6,29,Summer,3,101.0,65.09895825
Calera,OK,bryan,2023-06-29,33.9,-96.4,2023,6,29,Summer,3,,
Lakeville,MN,dakota,2023-06-29,44.7,-93.3,2023,6,29,Summer,3,91.0,78.30833333333334
Medford,OR,jackson,2023-06-29,42.3,-122.9,2023,6,29,Summer,1,45.0,74.166667
Moose Lake,MN,carlton,2023-06-29,46.4,-92.7,2023,6,29,Summer,5,61.0,70.066667
Manhattan Beach,CA,losangeles,2023-06-29,33.9,-118.4,2023,6,29,Summer,2,115.0,68.77881941666666
Itasca,IL,dupage,2023-06-29,42.0,-88.0,2023,6,29,Summer,1,159.0,
West Palm Beach,FL,palmbeach,2023-06-29,26.8,-80.0,2023,6,29,Summer,24,49.0,83.40593433333333
Sugar Grove,PA,warren,2023-06-29,42.0,-79.3,2023,6,29,Summer,2,,
Camarillo,CA,ventura,2023-06-29,34.2,-118.9,2023,6,29,Summer,3,54.0,63.758333199999996
Atchison,KS,atchison,2023-06-30,39.6,-95.1,2023,6,30,Summer,2,,
Antioch,IL,lake,2023-06-30,42.5,-88.1,2023,6,30,Summer,9,71.0,
Winchendon,MA,worcester,2023-06-30,42.7,-72.0,2023,6,30,Summer,1,96.0,75.55
Los Angeles,CA,losangeles,2023-06-30,34.1,-118.5,2023,6,30,Summer,95,192.0,70.97465283333334
Humboldt,KS,allen,2023-06-30,37.8,-95.4,2023,6,30,Summer,1,,
Newport Beach,CA,orange,2023-06-30,33.6,-117.9,2023,6,30,Summer,3,61.0,70.083333
Little Chute,WI,outagamie,2023-06-30,44.3,-88.3,2023,6,30,Summer,1,63.0,80.875
West Palm Beach,FL,palmbeach,2023-06-30,26.8,-80.0,2023,6,30,Summer,24,52.0,82.61111133333334
Calera,OK,bryan,2023-06-30,33.9,-96.4,2023,6,30,Summer,4,,
Camarillo,CA,ventura,2023-06-30,34.2,-118.9,2023,6,30,Summer,6,80.0,67.2583334
Minneapolis,MN,anoka,2023-06-30,44.9,-93.3,2023,6,30,Summer,12,74.0,
Caulfield,MO,howell,2023-06-30,36.6,-92.0,2023,6,30,Summer,1,,
Grinnell,IA,poweshiek,2023-06-30,41.7,-92.7,2023,6,30,Summer,3,,
Minneapolis,MN,hennepin,2023-06-30,44.9,-93.3,2023,6,30,Summer,31,68.0,80.00625
Minneapolis,MN,anoka,2023-07-01,45.0,-93.2,2023,7,1,Summer,12,63.0,
