City,State/Province,County,Count,Latitude,Longitude
clarence center,NY,ERIE,2,43.1,-78.6
clarendon,TX,DONLEY,168,35.0,-101.0
clarkesville,GA,HABERSHAM,17,34.6,-83.5
clarks hill,SC,MCCORMICK,4,33.7,-82.2
clarkson,KY,GRAYSON,5,37.3,-86.1
clarkston,MI,OAKLAND,24,42.7,-83.5
clarksville,IN,CLARK,15,38.3,-85.8
clarksville,MD,HOWARD,2,39.2,-76.9
clarksville,MI,IONIA,3,42.8,-85.2
clarksville,MO,PIKE,16,39.3,-90.9
clarksville,TN,MONTGOMERY,18,36.5,-87.4
claypool,IN,KOSCIUSKO,2,41.1,-86.0
clayton,DE,KENT,1,39.7,-75.6
clayton,GA,RABUN,1,35.0,-83.6
clayton,MI,LENAWEE,12,41.9,-84.2
clayton,NC,JOHNSTON,9,35.6,-78.3
clayton,NY,JEFFERSON,15,44.2,-76.1
clear lake,IA,CERRO GORDO,1,43.1,-93.4
clear lake,MN,SHERBURNE,1,45.4,-94.0
clear lake,SD,DEUEL,150,44.7,-96.7
clearwater,FL,PINELLAS,45,28.0,-82.8
cleburne,TX,JOHNSON,3,32.3,-97.4
cleveland,GA,WHITE,1,34.6,-83.8
cleveland,OH,CUYAHOGA,4672,41.5,-81.6
clinton,CT,MIDDLESEX,15,41.3,-72.5
clinton,NY,ONEIDA,3,43.0,-75.4
clinton,TN,ANDERSON,5,36.1,-84.2
clinton,WA,ISLAND,3,47.9,-122.4
clinton township,MI,MACOMB,72,42.6,-82.9
clive,IA,POLK,12,41.6,-93.8
cloverdale,VA,BOTETOURT,1,37.4,-79.9
clovis,CA,FRESNO,1,36.9,-119.7
clovis,NM,CURRY,21,34.4,-103.2
clyde,NC,HAYWOOD,3,35.5,-82.9
coatesville,PA,CHESTER,45,40.0,-75.9
colby,WI,CLARK,1,44.9,-90.4
colcord,OK,DELAWARE,6,36.2,-94.7
cold spring,NY,PUTNAM,36,41.5,-73.9
coldspring,TX,SAN JACINTO,12,30.7,-95.1
coldwater,MI,BRANCH,9,41.9,-85.0
college station,TX,BRAZOS,44,30.6,-96.4
collegeville,PA,MONTGOMERY,12,40.2,-75.5
colleyville,TX,TARRANT,41,32.9,-97.2
collinsville,IL,MADISON,3,38.7,-90.0
colmar,PA,MONTGOMERY,1,40.3,-75.3
colmesneil,TX,TYLER,4,31.0,-94.3
colonial beach,VA,WESTMORELAND,5,38.3,-77.0
colorado city,CO,PUEBLO,2,37.9,-104.8
colorado springs,CO,EL PASO,1656,38.8,-104.8
colrain,MA,FRANKLIN,4,42.7,-72.7
colton,NY,SAINT LAWRENCE,8,44.6,-74.9
coltons point,MD,SAINT MARYS,7,38.2,-76.8
colts neck,NJ,MONMOUTH,4,40.3,-74.2
columbia,MD,HOWARD,5,39.2,-76.9
columbia,MO,BOONE,1430,38.9,-92.4
columbia,MS,MARION,2,31.3,-89.8
columbia,NJ,WARREN,3,40.9,-75.1
columbia,SC,LEXINGTON,72,33.1,-80.0
columbia,SC,RICHLAND,1200,33.1,-80.0
columbia city,IN,WHITLEY,15,41.2,-85.4
columbiana,OH,COLUMBIANA,2,40.9,-80.7
columbus,AR,HEMPSTEAD,342,33.8,-93.8
columbus,IN,BARTHOLOMEW,12,39.1,-86.0
columbus,OH,DELAWARE,43,39.9,-83.0
columbus,OH,FRANKLIN,1161,39.9,-83.0
columbus,TX,COLORADO,20,29.7,-96.5
colusa,CA,COLUSA,1,39.3,-122.1
comanche,OK,STEPHENS,11,34.4,-98.0
comanche,TX,COMANCHE,6,31.7,-98.5
comer,GA,MADISON,2,34.1,-83.1
comfort,TX,KENDALL,56,30.0,-98.8
comins,MI,OSCODA,1,44.9,-84.0
commerce,GA,BANKS,5,34.2,-83.5
commerce,GA,JACKSON,10,34.2,-83.5
comstock,NE,CUSTER,72,41.6,-99.3
concord,MA,MIDDLESEX,18,42.5,-71.3
concord,NC,CABARRUS,30,35.4,-80.6
conestoga,PA,LANCASTER,12,39.9,-76.3
connellsville,PA,FAYETTE,464,40.0,-79.6
connersville,IN,FAYETTE,20,39.6,-85.1
conroe,TX,MONTGOMERY,70,30.3,-95.5
conway,AR,FAULKNER,60,35.1,-92.5
conway,MA,FRANKLIN,2,42.5,-72.7
conway,NH,CARROLL,2,44.0,-71.1
conyers,GA,ROCKDALE,6,33.7,-84.0
cook,NE,JOHNSON,1,40.5,-96.2
cookville,TX,TITUS,12,33.2,-94.9
coon rapids,IA,CARROLL,24,41.9,-94.7
coopersburg,PA,LEHIGH,1,40.5,-75.4
cooperstown,NY,OTSEGO,3,42.8,-74.9
coppell,TX,DALLAS,6,33.0,-97.0
copperas cove,TX,CORYELL,50,31.3,-97.9
coral gables,FL,MIAMI-DADE,6,25.7,-80.3
coralville,IA,JOHNSON,9,41.7,-91.6
coram,NY,SUFFOLK,1,40.9,-73.0
corinth,MS,ALCORN,6,34.9,-88.5
cornish,NH,SULLIVAN,5,43.5,-72.3
cornwall,NY,ORANGE,5,41.4,-74.0
corpus christi,TX,NUECES,775,27.7,-97.3
corsicana,TX,NAVARRO,72,32.0,-96.6
cortland,IL,DEKALB,5,41.9,-88.7
cortland,OH,TRUMBULL,8,41.3,-80.8
corunna,MI,SHIAWASSEE,4,43.0,-84.1
coshocton,OH,COSHOCTON,8,40.3,-81.9
cottage grove,MN,WASHINGTON,1,44.8,-92.9
cottonport,LA,AVOYELLES,5,31.0,-92.0
cottonwood,AZ,YAVAPAI,1,34.7,-112.0
coudersport,PA,POTTER,1404,41.8,-78.0
coulee dam,WA,OKANOGAN,2,48.0,-119.0
council bluffs,IA,POTTAWATTAMIE,80,41.2,-95.8
coupland,TX,WILLIAMSON,12,30.5,-97.3
covina,CA,LOS ANGELES,4,34.1,-117.9
covington,GA,NEWTON,3,33.5,-83.8
covington,LA,SAINT TAMMANY,65,30.5,-90.1
coxsackie,NY,GREENE,1,42.4,-73.8
cranford,NJ,UNION,6,40.7,-74.3
crawfordsville,IN,MONTGOMERY,448,40.0,-86.9
crawfordville,FL,WAKULLA,120,30.1,-84.3
cream ridge,NJ,MONMOUTH,3,40.1,-74.5
creighton,NE,KNOX,12,42.5,-97.9
crestline,OH,CRAWFORD,19,40.8,-82.7
crestview,FL,OKALOOSA,2,30.8,-86.6
crestwood,KY,OLDHAM,16,38.3,-85.5
crittenden,KY,GRANT,3,38.8,-84.6
crofton,MD,ANNE ARUNDEL,2,39.0,-76.7
crofton,NE,KNOX,1,42.7,-97.6
cross junction,VA,FREDERICK,3,39.3,-78.3
cross plains,WI,DANE,14,43.2,-89.6
crosslake,MN,CROW WING,20,46.7,-94.0
crossville,TN,CUMBERLAND,7,35.9,-85.0
crowley,TX,TARRANT,1,32.6,-97.4
crown city,OH,GALLIA,4,38.5,-82.3
crown point,IN,LAKE,90,41.4,-87.4
crownsville,MD,ANNE ARUNDEL,1,39.0,-76.6
crumpler,NC,ASHE,10,36.5,-81.4
crystal lake,IL,MCHENRY,49,42.2,-88.4
crystal river,FL,CITRUS,1,28.9,-82.5
cub run,KY,HART,12,37.3,-86.1
cullman,AL,CULLMAN,3,34.0,-86.9
cumberland,MD,ALLEGANY,3,39.6,-78.8
cumberland,RI,PROVIDENCE,2,42.0,-71.4
cumberland,VA,CUMBERLAND,2,37.5,-78.2
cumberland gap,TN,CLAIBORNE,3,36.6,-83.7
cumming,GA,FORSYTH,6,34.2,-84.1
cushing,OK,PAYNE,12,36.0,-96.8
custer,WI,PORTAGE,10,44.5,-89.4
cutler,IN,CARROLL,1,40.5,-86.5
cypress,TX,HARRIS,16,29.9,-95.7
dacula,GA,GWINNETT,5,34.0,-83.9
dade city,FL,PASCO,3,28.4,-82.2
dagsboro,DE,SUSSEX,2,38.6,-75.2
daleville,IN,DELAWARE,1,40.1,-85.6
dallas,TX,COLLIN,688,32.9,-96.9
dallas,TX,DALLAS,7912,32.9,-96.9
dalton,GA,WHITFIELD,6,34.8,-85.0
dalton,MA,BERKSHIRE,1,42.3,-73.3
dalton,MN,OTTER TAIL,3,46.2,-95.9
danbury,CT,FAIRFIELD,4,41.4,-73.5
danbury,NC,STOKES,30,36.4,-80.3
dandridge,TN,JEFFERSON,1,36.0,-83.4
dansville,MI,INGHAM,2,42.6,-84.3
danville,KY,BOYLE,1,37.6,-84.8
daphne,AL,BALDWIN,24,30.6,-87.9
darien,GA,MCINTOSH,17,31.4,-81.4
dassel,MN,MEEKER,18,45.1,-94.3
dauphin island,AL,MOBILE,40,30.3,-88.1
davenport,FL,POLK,21,28.2,-81.6
davenport,IA,SCOTT,14,41.6,-90.6
davidsonville,MD,ANNE ARUNDEL,2,38.9,-76.6
davis,WV,TUCKER,20,39.1,-79.5
davisburg,MI,OAKLAND,12,42.7,-83.5
davison,MI,GENESEE,6,43.0,-83.5
dawsonville,GA,DAWSON,1,34.6,-84.2
dayton,KY,CAMPBELL,18,39.1,-84.5
dayton,OH,GREENE,182,39.8,-84.0
dayton,OH,MONTGOMERY,434,39.8,-84.0
dayton,TX,LIBERTY,14,30.0,-94.8
daytona beach,FL,VOLUSIA,45,29.2,-81.0
de graff,OH,LOGAN,8,40.3,-83.9
de pere,WI,BROWN,8,44.4,-88.0
de queen,AR,SEVIER,2,34.1,-94.4
deal,NJ,MONMOUTH,2,40.2,-74.0
dearborn,MI,WAYNE,3,42.3,-83.2
debary,FL,VOLUSIA,1,28.9,-81.3
decatur,GA,DEKALB,84,33.8,-84.3
decatur,IL,MACON,60,39.8,-89.0
decorah,IA,WINNESHIEK,18,43.3,-91.8
deep gap,NC,WATAUGA,8,36.2,-81.5
deep river,CT,MIDDLESEX,5,41.4,-72.5
deerfield,IL,LAKE,9,42.2,-87.8
deerton,MI,ALGER,1,46.5,-87.0
deerwood,MN,CROW WING,4,46.5,-93.9
defiance,OH,DEFIANCE,15,41.3,-84.3
dekalb,IL,DEKALB,4,41.9,-88.8
del rio,TX,VAL VERDE,9,29.5,-100.9
del valle,TX,TRAVIS,57,30.1,-97.6
deland,FL,VOLUSIA,2,29.1,-81.4
delanson,NY,SCHENECTADY,4,42.7,-74.2
delaware,OH,DELAWARE,11,40.2,-83.1
delmar,DE,SUSSEX,2,38.5,-75.5
delta,CO,DELTA,3,38.7,-108.1
delta,PA,YORK,30,39.7,-76.4
denison,TX,GRAYSON,33,33.8,-96.5
denton,TX,DENTON,60,33.2,-97.1
denver,CO,ADAMS,128,39.7,-105.0
denver,CO,ARAPAHOE,32,39.7,-105.0
denver,CO,DENVER,432,39.7,-105.0
denver,CO,JEFFERSON,80,39.7,-105.0
derby,CT,NEW HAVEN,3,41.3,-73.1
des moines,IA,POLK,1008,41.6,-93.6
des plaines,IL,COOK,3,42.0,-87.9
desert hot springs,CA,RIVERSIDE,8,33.9,-116.5
deshler,OH,HENRY,1,41.3,-83.9
desoto,TX,DALLAS,2,32.6,-96.8
destin,FL,OKALOOSA,22,30.4,-86.4
detroit,MI,WAYNE,16,42.3,-83.0
devens,MA,MIDDLESEX,2,42.5,-71.6
dewey,OK,WASHINGTON,3,36.8,-95.9
dexter,MI,WASHTENAW,138,42.4,-83.9
diamondhead,MS,HANCOCK,3,30.4,-89.4
dickinson,TX,GALVESTON,106,29.4,-95.1
dickson,TN,DICKSON,3,36.0,-87.4
dixon,IL,LEE,30,41.8,-89.5
dodge city,KS,FORD,6,37.8,-100.0
dodgeville,WI,IOWA,12,43.0,-90.0
doe hill,VA,HIGHLAND,5,38.4,-79.4
dolores,CO,MONTEZUMA,3,37.5,-108.5
dorr,MI,ALLEGAN,1,42.8,-85.8
dorset,VT,BENNINGTON,36,43.3,-73.1
douglas,MA,WORCESTER,2,42.0,-71.7
douglas,MI,ALLEGAN,25,42.6,-86.2
douglassville,TX,CASS,332,33.2,-94.4
dousman,WI,WAUKESHA,1,43.0,-88.5
dover,NH,STRAFFORD,2,43.2,-70.9
downers grove,IL,DUPAGE,4,41.8,-88.0
downingtown,PA,CHESTER,4,40.0,-75.8
doylestown,PA,BUCKS,2,40.4,-75.2
dresden,ME,LINCOLN,3,44.1,-69.7
dresden,OH,MUSKINGUM,6,40.1,-82.0
dresher,PA,MONTGOMERY,2,40.1,-75.2
driftwood,TX,HAYS,45,30.1,-98.0
dripping springs,TX,HAYS,168,30.2,-98.1
du quoin,IL,PERRY,80,38.0,-89.2
dublin,OH,FRANKLIN,11,40.1,-83.1
dublin,TX,ERATH,60,32.1,-98.3
dubuque,IA,DUBUQUE,33,42.5,-90.7
duluth,GA,FULTON,3,34.0,-84.1
duluth,GA,GWINNETT,3,34.0,-84.1
duluth,MN,SAINT LOUIS,91,46.8,-92.1
dumont,NJ,BERGEN,1,40.9,-74.0
duncan,OK,STEPHENS,24,34.5,-98.0
duncannon,PA,PERRY,6,40.4,-77.0
duncanville,TX,DALLAS,25,32.7,-96.9
dundalk,MD,BALTIMORE,144,39.3,-76.5
dundee,IA,DELAWARE,1,42.6,-91.6
dunellen,NJ,MIDDLESEX,8,40.6,-74.5
dunkirk,MD,CALVERT,4,38.7,-76.6
dunkirk,NY,CHAUTAUQUA,171,42.5,-79.3
dunstable,MA,MIDDLESEX,1,42.7,-71.5
durango,IA,DUBUQUE,15,42.6,-90.8
durant,OK,BRYAN,10,34.0,-96.4
durham,CT,MIDDLESEX,6,41.5,-72.7
durham,NC,DURHAM,60,35.9,-78.9
durham,NH,STRAFFORD,10,43.1,-71.0
dyer,IN,LAKE,11,41.5,-87.5
eagle pass,TX,MAVERICK,21,28.7,-100.5
eagleville,PA,MONTGOMERY,18,40.2,-75.4
earleville,MD,CECIL,47,39.4,-76.0
earth city,MO,SAINT LOUIS,3,38.8,-90.5
easley,SC,PICKENS,24,34.9,-82.6
east aurora,NY,ERIE,1,42.8,-78.6
east chicago,IN,LAKE,1,41.6,-87.5
east falmouth,MA,BARNSTABLE,24,41.6,-70.6
east lansing,MI,INGHAM,28,42.7,-84.4
east liverpool,OH,COLUMBIANA,15,40.6,-80.6
east marion,NY,SUFFOLK,84,41.1,-72.3
east meadow,NY,NASSAU,72,40.7,-73.6
east norwich,NY,NASSAU,20,40.8,-73.5
east randolph,VT,ORANGE,9,44.0,-72.5
east rochester,OH,COLUMBIANA,12,40.7,-81.0
east stroudsburg,PA,MONROE,20,41.0,-75.2
east tawas,MI,IOSCO,87,44.2,-83.5
east windsor,CT,HARTFORD,6,41.9,-72.6
east worcester,NY,OTSEGO,2,42.6,-74.7
eastham,MA,BARNSTABLE,11,41.9,-70.0
easthampton,MA,HAMPSHIRE,10,42.3,-72.7
eastlake,OH,LAKE,165,41.7,-81.5
easton,MA,BRISTOL,2,42.0,-71.1
easton,MD,TALBOT,2,38.9,-76.1
eastpoint,FL,FRANKLIN,28,29.7,-84.9
eatonton,GA,PUTNAM,42,33.3,-83.4
eau claire,PA,BUTLER,1,41.1,-79.8
eau claire,WI,EAU CLAIRE,3,44.8,-91.5
eckert,CO,DELTA,2,38.8,-107.9
eden,WI,FOND DU LAC,5,43.7,-88.3
eden prairie,MN,HENNEPIN,3,44.9,-93.5
eden valley,MN,MEEKER,1,45.3,-94.5
edgewater,MD,ANNE ARUNDEL,10,38.9,-76.6
edinburg,TX,HIDALGO,48,26.3,-98.2
edison,NJ,MIDDLESEX,12,40.5,-74.4
edison,OH,MORROW,2,40.6,-82.9
edisto island,SC,COLLETON,87,32.5,-80.3
edmond,OK,OKLAHOMA,155,35.6,-97.5
edwardsburg,MI,CASS,3,41.8,-86.1
edwardsville,IL,MADISON,636,38.9,-90.0
efland,NC,ORANGE,14,36.1,-79.2
egg harbor,WI,DOOR,10,45.1,-87.3
egg harbor city,NJ,ATLANTIC,20,39.5,-74.6
egg harbor township,NJ,ATLANTIC,6,39.4,-74.6
el prado,NM,TAOS,2,36.5,-105.7
el reno,OK,CANADIAN,21,35.5,-98.0
elgin,IL,KANE,4,42.0,-88.3
elgin,TX,BASTROP,105,30.4,-97.4
elizabeth,CO,ELBERT,4,39.3,-104.6
elizabeth,IL,JO DAVIESS,16,42.4,-89.2
elizabethtown,KY,HARDIN,4,37.7,-86.0
elizabethtown,PA,LANCASTER,105,40.2,-76.6
elizabethville,PA,DAUPHIN,3,40.5,-76.8
elk grove village,IL,COOK,18,42.0,-88.1
elk river,MN,SHERBURNE,15,45.3,-93.6
elkhorn,WI,WALWORTH,7,42.7,-88.5
elkton,MD,CECIL,5,39.5,-75.9
ellicott city,MD,HOWARD,5,39.3,-76.8
ellison bay,WI,DOOR,1,45.3,-87.1
ellsworth,MI,ANTRIM,50,45.1,-85.4
elm grove,LA,BOSSIER,10,32.4,-93.5
elm springs,AR,WASHINGTON,1,36.2,-94.2
ely,MN,SAINT LOUIS,1,47.9,-91.9
emerald isle,NC,CARTERET,3,34.7,-77.0
emlenton,PA,VENANGO,10,41.2,-79.6
emmaus,PA,LEHIGH,18,40.5,-75.5
empire,MI,LEELANAU,10,44.8,-86.0
englewood,NJ,BERGEN,10,40.9,-74.0
enid,OK,GARFIELD,356,36.4,-97.9
ennis,TX,ELLIS,5,32.3,-96.6
ephrata,PA,LANCASTER,40,40.2,-76.2
erick,OK,BECKHAM,13,35.2,-99.9
erie,CO,BOULDER,4,40.0,-105.0
erie,IL,WHITESIDE,2,41.7,-90.1
erie,MI,MONROE,3,41.7,-83.5
erie,PA,ERIE,48,42.1,-80.1
erieville,NY,MADISON,62,42.9,-75.8
erlanger,KY,KENTON,8,39.0,-84.6
eros,LA,OUACHITA,45,32.5,-92.3
erskine,MN,POLK,2,47.7,-96.0
escalante,UT,GARFIELD,2,37.6,-111.4
escanaba,MI,DELTA,1,45.7,-87.1
escondido,CA,SAN DIEGO,22,33.2,-117.2
essex,CT,MIDDLESEX,1,41.4,-72.4
essex,MD,BALTIMORE,30,39.3,-76.4
eufaula,OK,MCINTOSH,147,35.2,-95.5
euless,TX,TARRANT,6,32.8,-97.1
eureka springs,AR,CARROLL,7,36.4,-93.7
evans,GA,COLUMBIA,6,33.5,-82.2
evanston,IL,COOK,177,42.0,-87.7
evansville,IN,VANDERBURGH,180,38.0,-87.6
evergreen park,IL,COOK,6,41.7,-87.7
evington,VA,CAMPBELL,2,37.2,-79.2
excelsior,MN,HENNEPIN,14,44.9,-93.5
exeter,NH,ROCKINGHAM,6,43.0,-71.0
fair lawn,NJ,BERGEN,6,40.9,-74.1
fair play,MO,POLK,20,37.6,-93.6
fairborn,OH,GREENE,30,39.8,-84.0
fairdealing,MO,RIPLEY,1,36.6,-90.7
fairfax,VA,FAIRFAX,76,38.8,-77.3
fairfax,VA,FAIRFAX CITY,19,38.8,-77.3
fairfax station,VA,FAIRFAX,18,38.8,-77.3
fairfield,NJ,ESSEX,4,40.9,-74.3
fairfield,OH,BUTLER,5,39.3,-84.6
fairfield,PA,ADAMS,236,39.8,-77.4
fairfield bay,AR,VAN BUREN,2,35.6,-92.3
fairhaven,MA,BRISTOL,9,41.6,-70.8
fairhope,AL,BALDWIN,98,30.5,-87.9
fairlawn,OH,SUMMIT,2,41.1,-81.6
fairless hills,PA,BUCKS,2,40.2,-74.9
fairmount,GA,GORDON,2,34.5,-84.6
fairport,NY,MONROE,2,43.1,-77.4
fairview,NC,BUNCOMBE,2,35.5,-82.4
fairview,TN,WILLIAMSON,1,36.0,-87.1
fairwater,WI,FOND DU LAC,3,43.7,-88.9
falkville,AL,MORGAN,4,34.4,-86.9
fall city,WA,KING,30,47.6,-121.9
falls church,VA,FAIRFAX,21,38.9,-77.1
falls church,VA,FALLS CHURCH CITY,3,38.9,-77.1
falmouth,MA,BARNSTABLE,43,41.6,-70.6
fargo,ND,CASS,11,46.9,-96.8
faribault,MN,RICE,14,44.3,-93.3
farmer city,IL,DEWITT,4,40.3,-88.7
farmington,CT,HARTFORD,5,41.7,-72.8
farmington,MI,OAKLAND,8,42.5,-83.4
farmington,MN,DAKOTA,41,44.6,-93.1
farmington,MO,SAINT FRANCOIS,100,37.7,-90.4
farmland,IN,RANDOLPH,112,40.2,-85.1
farmville,VA,PRINCE EDWARD,4,37.2,-78.4
fayetteville,AR,WASHINGTON,176,36.1,-94.2
fayetteville,GA,FAYETTE,44,33.5,-84.5
fayetteville,NC,CUMBERLAND,42,35.1,-79.1
fayetteville,TN,LINCOLN,2,35.2,-86.7
fenton,MI,GENESEE,2,42.8,-83.7
fenton,MO,SAINT LOUIS,27,38.5,-90.5
fernandina beach,FL,NASSAU,30,30.6,-81.5
ferris,TX,ELLIS,1,32.5,-96.7
ferrisburgh,VT,ADDISON,2,44.2,-73.3
festus,MO,JEFFERSON,1,38.2,-90.4
fincastle,VA,BOTETOURT,3,37.5,-79.9
findlay,OH,HANCOCK,4,41.0,-83.6
fish creek,WI,DOOR,48,45.1,-87.2
fishers,IN,HAMILTON,4,40.0,-86.0
fishersville,VA,AUGUSTA,1,38.1,-79.0
fishkill,NY,DUTCHESS,10,41.5,-73.9
fishs eddy,NY,DELAWARE,1,42.0,-75.2
flag pond,TN,UNICOI,2,36.0,-82.6
flagler beach,FL,FLAGLER,8,29.5,-81.1
flagstaff,AZ,COCONINO,4,35.2,-111.6
fleetwood,PA,BERKS,96,40.4,-75.8
flemington,NJ,HUNTERDON,1,40.5,-74.8
fletcher,NC,HENDERSON,2,35.4,-82.5
fletcher,OH,MIAMI,11,40.1,-84.1
flint,MI,GENESEE,39,43.0,-83.7
florence,KY,BOONE,6,39.0,-84.7
florence,MS,RANKIN,24,32.1,-90.2
florence,TX,WILLIAMSON,5,30.9,-97.7
florissant,CO,TELLER,3,38.9,-105.3
florissant,MO,SAINT LOUIS,3,38.8,-90.3
flossmoor,IL,COOK,32,41.5,-87.7
flower mound,TX,DENTON,105,33.0,-97.1
floyd,VA,FLOYD,6,36.8,-80.4
flushing,OH,BELMONT,2,40.1,-81.1
foley,AL,BALDWIN,24,30.4,-87.7
folsom,PA,DELAWARE,2,39.9,-75.3
forest park,IL,COOK,15,41.9,-87.8
foristell,MO,SAINT CHARLES,10,38.8,-91.0
forsyth,MO,TANEY,16,36.7,-93.1
fort atkinson,WI,JEFFERSON,1,43.0,-88.9
fort bragg,NC,CUMBERLAND,6,35.2,-79.0
fort collins,CO,LARIMER,42,40.6,-105.1
fort dodge,IA,WEBSTER,70,42.5,-94.2
fort hood,TX,BELL,300,31.2,-97.8
fort lee,NJ,BERGEN,24,40.9,-74.0
fort madison,IA,LEE,2,40.6,-91.3
fort mill,SC,LANCASTER,15,35.0,-81.0
fort mill,SC,YORK,15,35.0,-81.0
fort myers,FL,LEE,8,26.6,-81.9
fort payne,AL,DE KALB,3,34.4,-85.7
fort pierce,FL,SAINT LUCIE,18,27.4,-80.3
fort pierre,SD,STANLEY,280,44.4,-100.4
fort plain,NY,MONTGOMERY,10,42.9,-74.6
fort stockton,TX,PECOS,3,31.1,-102.8
fort walton beach,FL,OKALOOSA,12,30.4,-86.6
fort wayne,IN,ALLEN,561,41.1,-85.1
fort worth,TX,TARRANT,2940,32.7,-97.3
fountain inn,SC,GREENVILLE,2,34.7,-82.2
fountaintown,IN,SHELBY,1,39.7,-85.8
fowler,IN,BENTON,15,40.6,-87.3
fox river grove,IL,MCHENRY,3,42.2,-88.2
franconia,NH,GRAFTON,2,44.1,-71.7
frankfort,IL,WILL,4,41.5,-87.8
frankfort,IN,CLINTON,22,40.3,-86.5
frankfort,KY,FRANKLIN,546,38.2,-84.8
frankfort,MI,BENZIE,9,44.6,-86.2
franklin,MA,NORFOLK,1,42.1,-71.4
franklin,NC,MACON,294,35.1,-83.4
franklin,OH,WARREN,20,39.6,-84.3
franklin,TN,WILLIAMSON,8,35.9,-86.9
franklin,WI,MILWAUKEE,12,42.9,-88.0
franklin lakes,NJ,BERGEN,4,41.0,-74.2
franklin park,IL,COOK,2,41.9,-87.9
franklinton,NC,FRANKLIN,12,36.1,-78.5
franktown,CO,DOUGLAS,3,39.3,-104.7
fraser,MI,MACOMB,5,42.5,-82.9
frederick,MD,FREDERICK,98,39.4,-77.4
fredericksburg,VA,FREDERICKSBURG CITY,392,38.3,-77.5
fredericksburg,VA,SPOTSYLVANIA,784,38.3,-77.5
fredericksburg,VA,STAFFORD,980,38.3,-77.5
fredericktown,MO,MADISON,30,37.6,-90.2
freedom,IN,OWEN,3,39.2,-86.9
freeland,MI,SAGINAW,5,43.5,-84.2
freeman,VA,BRUNSWICK,2,36.8,-77.7
freeport,TX,BRAZORIA,120,28.9,-95.3
freer,TX,DUVAL,30,27.7,-98.7
fremont,MI,NEWAYGO,2,43.5,-86.0
fremont,NE,DODGE,56,41.4,-96.5
fremont,OH,SANDUSKY,84,41.4,-83.1
fremont,WI,WAUPACA,2,44.3,-88.7
frenchburg,KY,MENIFEE,3,37.9,-83.7
friendly,WV,TYLER,4,39.5,-81.1
friendship,WI,ADAMS,1,44.0,-89.8
frisco,NC,DARE,8,35.3,-75.6
frisco,TX,COLLIN,115,33.2,-96.8
frisco,TX,DENTON,115,33.2,-96.8
fritch,TX,HUTCHINSON,1,35.6,-101.6
front royal,VA,WARREN,20,38.9,-78.2
frontenac,MN,GOODHUE,1,44.5,-92.3
fullerton,CA,ORANGE,2,33.9,-118.0
fulshear,TX,FORT BEND,8,29.7,-95.9
fulton,CA,SONOMA,1,38.5,-122.8
fulton,IL,WHITESIDE,16,41.8,-90.2
fuquay varina,NC,WAKE,36,35.6,-78.8
gainesville,FL,ALACHUA,20,29.7,-82.4
gainesville,GA,HALL,4,34.4,-83.9
gainesville,VA,PRINCE WILLIAM,11,38.8,-77.6
gaithersburg,MD,MONTGOMERY,270,39.1,-77.2
galesburg,MI,KALAMAZOO,1,42.3,-85.5
galion,OH,CRAWFORD,57,40.7,-82.8
galveston,TX,GALVESTON,252,29.2,-95.0
galway,NY,SARATOGA,33,43.0,-74.1
garden,MI,DELTA,1,45.8,-86.6
garden city,MO,CASS,150,38.5,-94.2
garden grove,CA,ORANGE,1,33.8,-117.9
gardendale,AL,JEFFERSON,14,33.7,-86.8
gardiner,NY,ULSTER,74,41.7,-74.2
gardnerville,NV,DOUGLAS,6,38.9,-119.7
garland,TX,DALLAS,22,33.0,-96.6
garner,NC,WAKE,5,35.6,-78.6
garrettsville,OH,PORTAGE,8,41.3,-81.0
garrison,MN,CROW WING,6,46.3,-93.8
gary,IN,LAKE,14,41.6,-87.4
gaston,SC,LEXINGTON,1,33.8,-81.2
gastonia,NC,GASTON,60,35.2,-81.1
gates,NC,GATES,8,36.5,-76.8
gatesville,TX,CORYELL,1110,31.4,-98.0
gause,TX,MILAM,134,30.7,-96.7
gaylord,MI,OTSEGO,32,45.1,-84.7
genoa,NY,CAYUGA,3,42.7,-76.5
georgetown,TX,WILLIAMSON,44,30.6,-97.7
germantown,MD,MONTGOMERY,10,39.1,-77.3
germantown,NY,COLUMBIA,16,42.1,-73.9
germantown,WI,WASHINGTON,16,43.2,-88.1
germfask,MI,SCHOOLCRAFT,24,46.3,-86.0
gibson city,IL,FORD,4,40.5,-88.4
gibsonia,PA,ALLEGHENY,3,40.6,-80.0
gilbert,WV,MINGO,10,37.6,-81.9
gillett,AR,ARKANSAS,2,34.1,-91.4
glasgow,KY,BARREN,4,37.0,-85.9
glasgow,WV,KANAWHA,16,38.2,-81.4
glassboro,NJ,GLOUCESTER,8,39.7,-75.1
glastonbury,CT,HARTFORD,2,41.7,-72.6
glen arbor,MI,LEELANAU,75,44.9,-86.1
glen burnie,MD,ANNE ARUNDEL,4,39.2,-76.6
glen cove,NY,NASSAU,8,40.9,-73.6
glen daniel,WV,RALEIGH,1,37.8,-81.3
glen oaks,NY,QUEENS,28,40.8,-73.8
glen rose,TX,SOMERVELL,14,32.1,-97.9
glendale,CA,LOS ANGELES,4,34.2,-118.3
glendale springs,NC,ASHE,2,36.3,-81.4
glendora,CA,LOS ANGELES,14,34.1,-117.9
glenns ferry,ID,ELMORE,2,43.0,-115.3
