Town,State/Province,County,Count,Latitude,Longitude,FIPS
goldthwaite,TX,mills,2,31.4,-98.6,48333.0
goliad,TX,goliad,60,28.7,-97.4,48175.0
gonzales,LA,ascension,1,30.2,-90.9,
goshen,IN,elkhart,20,41.6,-85.8,18039.0
gouverneur,NY,st. lawrence,99,44.3,-75.5,36089.0
graham,TX,young,30,33.1,-98.6,48503.0
grand haven,MI,ottawa,1,43.0,-86.1,26139.0
grand prairie,TX,dallas,53,32.8,-97.0,48113.0
grand rapids,MI,kent,320,43.0,-85.7,26081.0
grand rapids,OH,wood,1,41.4,-83.8,39173.0
granite falls,NC,caldwell,25,35.8,-81.4,37027.0
grantville,GA,coweta,1,33.3,-84.8,13077.0
grapevine,TX,tarrant,3,32.9,-97.1,48439.0
gray court,SC,laurens,8,34.6,-82.2,45059.0
grayling,MI,crawford,46,44.7,-84.6,26039.0
green bay,WI,brown,36,44.5,-88.0,55009.0
greencastle,IN,putnam,6,39.7,-86.9,18133.0
greenfield,IN,hancock,4,39.8,-85.8,18059.0
greenfield,MA,franklin,2,42.6,-72.6,25011.0
greenfield,NH,hillsborough,1,42.9,-71.9,33011.0
greensboro,NC,guilford,62,36.1,-79.8,37081.0
greenville,GA,meriwether,4,33.0,-84.8,13199.0
greenville,MS,washington,15,33.3,-91.0,28151.0
greenville,NC,pitt,4,35.7,-77.4,37147.0
greenville,NH,hillsborough,40,42.7,-71.8,33011.0
greenville,SC,greenville,315,34.8,-82.4,45045.0
greenwich,CT,fairfield,39,41.0,-73.6,9001.0
greenwood,SC,greenwood,3,34.1,-82.2,45047.0
griffin,GA,spalding,5,33.2,-84.3,13255.0
grosse pointe,MI,wayne,120,42.4,-82.9,26163.0
grove city,OH,franklin,3,39.9,-83.1,39049.0
gulf breeze,FL,santa rosa,93,30.4,-87.1,12113.0
gulf shores,AL,baldwin,1,30.2,-87.8,1003.0
gulfport,MS,harrison,120,30.4,-89.1,28047.0
haddonfield,NJ,camden,9,39.9,-75.0,34007.0
hahira,GA,lowndes,11,31.0,-83.4,13185.0
hamden,CT,new haven,15,41.4,-72.9,9009.0
hammond,LA,tangipahoa,2,30.5,-90.5,
hampstead,MD,carroll,4,39.6,-76.9,24013.0
hampton,CT,windham,1,41.8,-72.1,9015.0
hampton,VA,hampton city,48,37.0,-76.4,51650.0
hampton,VA,york,48,37.0,-76.4,51199.0
hampton bays,NY,suffolk,3,40.9,-72.5,36103.0
hancock,ME,hancock,1,44.5,-68.2,23009.0
hanover,MA,plymouth,4,42.1,-70.9,25023.0
hanover,NH,grafton,2,43.7,-72.3,33009.0
harbor springs,MI,emmet,12,45.5,-85.0,26047.0
harlingen,TX,cameron,63,26.2,-97.7,48061.0
harper,TX,gillespie,195,30.3,-99.2,48171.0
harper woods,MI,wayne,8,42.4,-82.9,26163.0
harrison,AR,boone,10,36.3,-93.1,5009.0
harrisville,MI,alcona,60,44.6,-83.4,26001.0
harrisville,RI,providence,2,42.0,-71.7,44007.0
hart,MI,oceana,1,43.7,-86.3,26127.0
hartford city,IN,blackford,35,40.5,-85.4,18009.0
hartland,MI,livingston,2,42.6,-83.7,26093.0
hartley,IA,obrien,12,43.2,-95.5,
hartsburg,MO,boone,4,38.7,-92.3,29019.0
hartselle,AL,morgan,1,34.4,-86.9,1103.0
haskell,OK,muskogee,1,35.8,-95.7,40101.0
hatfield,MO,harrison,1,40.5,-94.2,29081.0
haviland,OH,paulding,1,41.0,-84.6,39125.0
havre de grace,MD,harford,14,39.6,-76.1,24025.0
hebron,CT,tolland,1,41.7,-72.4,9013.0
hedrick,IA,keokuk,2,41.2,-92.3,19107.0
helotes,TX,bexar,2,29.6,-98.7,48029.0
hemlock,MI,saginaw,6,43.4,-84.2,26145.0
henderson,NV,clark,4,36.1,-114.9,32003.0
henrico,VA,henrico,80,36.6,-78.6,51087.0
henrico,VA,richmond city,15,36.6,-78.6,51760.0
herington,KS,dickinson,63,38.7,-97.1,20041.0
hermitage,TN,davidson,1,36.1,-86.6,47037.0
hermosa beach,CA,los angeles,1,33.9,-118.4,6037.0
herndon,VA,fairfax,6,39.0,-77.4,51059.0
hershey,PA,dauphin,120,40.3,-76.6,42043.0
hickory,NC,catawba,72,35.8,-81.3,37035.0
highland,IL,madison,2,38.9,-89.6,17119.0
highland,NY,ulster,2,41.7,-74.0,36111.0
highland lakes,NJ,sussex,21,41.2,-74.4,34037.0
hightstown,NJ,mercer,6,40.3,-74.5,34021.0
hill city,KS,graham,1,39.3,-99.8,20065.0
hillsboro,MO,jefferson,4,38.2,-90.6,29099.0
hindsville,AR,madison,2,36.1,-93.9,5087.0
hinesville,GA,liberty,36,31.9,-81.6,13179.0
hinsdale,IL,dupage,16,41.8,-87.9,17043.0
hobbs,NM,lea,3,32.7,-103.0,35025.0
holdrege,NE,phelps,400,40.5,-99.3,31137.0
holt,MI,ingham,6,42.6,-84.5,26065.0
homosassa,FL,citrus,3,28.7,-82.5,12017.0
hooper,UT,weber,2,41.2,-112.1,49057.0
hope,MI,midland,1,43.8,-84.3,26111.0
hope hull,AL,montgomery,1,32.2,-86.4,1101.0
horseheads,NY,chemung,2,42.2,-76.8,36015.0
horseshoe bay,TX,llano,40,30.5,-98.4,48299.0
hoschton,GA,jackson,10,34.1,-83.7,13157.0
houma,LA,terrebonne,3,29.6,-90.8,
houston,TX,fort bend,97,29.8,-95.4,48157.0
houston,TX,harris,4171,29.8,-95.4,48201.0
howard,PA,centre,11,41.0,-77.7,42027.0
howell,MI,livingston,1,42.6,-83.9,26093.0
hudson,NY,columbia,5,42.2,-73.7,36021.0
humbird,WI,clark,45,44.5,-90.9,55019.0
humble,TX,harris,184,30.0,-95.2,48201.0
hunt,TX,kerr,1,30.0,-99.6,48265.0
huntingdon,PA,huntingdon,26,40.6,-77.9,42061.0
huntington,WV,cabell,3,38.3,-82.3,54011.0
huntington,WV,wayne,1,38.3,-82.3,54099.0
huntington beach,CA,orange,8,33.7,-118.0,6059.0
huntsville,AL,madison,27,34.7,-86.5,1089.0
huntsville,TX,walker,130,30.7,-95.6,48471.0
hurlburt field,FL,okaloosa,2,30.4,-86.7,12091.0
hutchinson,KS,reno,3,38.0,-98.1,20155.0
hutchinson,MN,mcleod,8,44.9,-94.4,27085.0
hyde park,VT,lamoille,1,44.6,-72.6,50015.0
imlay city,MI,lapeer,8,43.1,-83.1,26087.0
indianapolis,IN,hamilton,60,39.8,-86.1,18057.0
indianapolis,IN,marion,1560,39.8,-86.1,18097.0
inman,KS,mcpherson,116,38.2,-97.8,20113.0
interlaken,NY,seneca,1,42.4,-76.5,36099.0
iowa,LA,calcasieu,1,30.2,-93.0,
iowa city,IA,johnson,15,41.7,-91.5,19103.0
ipswich,MA,essex,1,42.7,-70.8,25009.0
irmo,SC,richland,14,34.1,-81.2,45079.0
ironton,MN,crow wing,4,46.5,-94.0,27035.0
island,KY,mclean,3,37.4,-87.2,21149.0
isle of palms,SC,charleston,12,32.8,-79.8,45019.0
ithaca,NY,tompkins,12,42.4,-76.5,36109.0
jackson,GA,butts,1,33.3,-84.0,13035.0
jackson,KY,breathitt,34,37.5,-83.5,21025.0
jackson,MI,jackson,1,42.3,-84.4,26075.0
jackson,MS,hinds,10,32.3,-90.2,28049.0
jackson,MS,rankin,5,32.3,-90.2,28121.0
jackson,NH,carroll,1,44.2,-71.2,33003.0
jackson,NJ,ocean,6,40.1,-74.4,34029.0
jacksonville,FL,duval,242,30.3,-81.8,12031.0
jacksonville,FL,st. johns,44,30.3,-81.8,12109.0
jacksonville,NC,onslow,2,34.7,-77.5,37133.0
jaffrey,NH,cheshire,3,42.8,-72.1,33005.0
jamestown,ND,stutsman,1200,46.9,-98.7,38093.0
janesville,WI,rock,5,42.7,-89.1,55105.0
jefferson,TX,marion,148,32.8,-94.3,48315.0
jericho,VT,chittenden,4,44.5,-73.0,50007.0
jermyn,TX,jack,3,33.3,-98.4,48237.0
johnstown,PA,cambria,50,40.3,-78.9,42021.0
joplin,MO,jasper,22,37.1,-94.5,29097.0
jordan,MN,scott,2,44.7,-93.6,27139.0
junction,TX,kimble,8,30.4,-99.6,48267.0
justice,IL,cook,12,41.7,-87.8,17031.0
justin,TX,denton,54,33.1,-97.3,48121.0
kalamazoo,MI,kalamazoo,2,42.3,-85.6,26077.0
kalona,IA,washington,4,41.5,-91.7,19183.0
kansas city,KS,wyandotte,10,39.1,-94.6,20209.0
kansas city,MO,clay,2310,39.1,-94.6,29047.0
kansas city,MO,jackson,1430,39.1,-94.6,29095.0
kansas city,MO,platte,1100,39.1,-94.6,29165.0
karnes city,TX,karnes,2,28.8,-98.0,48255.0
katy,TX,fort bend,144,29.8,-95.7,48157.0
katy,TX,harris,144,29.8,-95.7,48201.0
kaycee,WY,johnson,3,43.8,-106.6,56019.0
keene,NH,cheshire,108,42.9,-72.3,33005.0
keithville,LA,caddo,4,32.3,-93.9,
keller,TX,tarrant,333,32.9,-97.3,48439.0
kelleys island,OH,erie,24,41.6,-82.7,39043.0
kendallville,IN,noble,7,41.5,-85.3,18113.0
kennedale,TX,tarrant,4,32.6,-97.2,48439.0
kenner,LA,jefferson,123,30.0,-90.3,
kerrville,TX,kerr,61,30.0,-99.1,48265.0
keysville,VA,charlotte,22,37.0,-78.5,51037.0
kingfisher,OK,kingfisher,2,35.9,-98.0,40073.0
kingsland,TX,llano,3,30.7,-98.5,48299.0
kingsport,TN,sullivan,8,36.5,-82.6,47163.0
kingston,NH,rockingham,1,42.9,-71.1,33015.0
kingston,NY,ulster,4,42.0,-74.1,36111.0
kingwood,TX,harris,24,30.0,-95.3,48201.0
knightdale,NC,wake,2,35.8,-78.5,37183.0
knoxville,TN,knox,51,35.9,-84.0,47093.0
kress,TX,swisher,33,34.4,-101.7,48437.0
kuna,ID,ada,2,43.4,-116.3,16001.0
la crosse,WI,la crosse,36,43.8,-91.2,55063.0
la mesa,CA,san diego,1,32.8,-117.0,6073.0
la pryor,TX,zavala,4,28.9,-99.8,48507.0
lac du flambeau,WI,vilas,2,46.0,-89.8,55125.0
lacombe,LA,st. tammany,1,30.3,-89.9,
lafayette,IN,tippecanoe,4,41.1,-90.0,18157.0
lake city,FL,columbia,2,30.1,-82.7,12023.0
lake elmo,MN,washington,84,45.0,-92.9,27163.0
lake forest,IL,lake,4,42.2,-87.9,17097.0
lake geneva,WI,walworth,4,42.6,-88.5,55127.0
lake mills,WI,jefferson,1,43.1,-88.9,55055.0
lake orion,MI,oakland,16,42.7,-83.3,26125.0
lake ozark,MO,camden,260,38.2,-92.7,29029.0
lake villa,IL,lake,104,42.4,-88.1,17097.0
lakeland,FL,polk,168,28.0,-81.9,12105.0
lakeside,AZ,navajo,1,34.2,-109.9,4017.0
lakeville,OH,holmes,2,40.6,-82.2,39075.0
lancaster,NY,erie,2,42.9,-78.6,36029.0
lancaster,PA,lancaster,42,40.1,-76.3,42071.0
lancaster,TX,dallas,3,32.6,-96.8,48113.0
laneville,TX,rusk,8,32.0,-94.8,48401.0
lansing,IL,cook,132,41.6,-87.5,17031.0
laporte,MN,hubbard,12,47.2,-94.8,27057.0
laredo,TX,webb,72,27.5,-99.5,48479.0
largo,FL,pinellas,4,27.9,-82.8,12103.0
larimer,PA,westmoreland,19,40.4,-79.7,42129.0
las cruces,NM,dona ana,3,32.3,-106.7,
lavallette,NJ,ocean,1,40.0,-74.1,34029.0
lawrence,KS,douglas,4,39.0,-95.2,20045.0
lawton,IA,woodbury,1,42.5,-96.2,19193.0
lawton,OK,comanche,2,34.5,-98.3,40031.0
league city,TX,galveston,8,29.5,-95.1,48167.0
lebanon,NJ,hunterdon,1,40.6,-74.8,34019.0
lebanon,OH,warren,2,39.4,-84.2,39165.0
lebanon,TN,wilson,10,36.3,-86.3,47189.0
ledgewood,NJ,morris,64,40.9,-74.7,34027.0
lees summit,MO,jackson,9,38.9,-94.3,29095.0
leesburg,FL,lake,2,28.8,-81.9,12069.0
leicester,NC,buncombe,1,35.7,-82.7,37021.0
lemont,IL,cook,9,41.7,-88.0,17031.0
lenexa,KS,johnson,162,39.0,-94.7,20091.0
lennox,SD,lincoln,10,43.3,-96.9,46083.0
leola,PA,lancaster,70,40.1,-76.2,42071.0
levittown,PA,bucks,4,40.2,-74.8,42017.0
lewes,DE,sussex,4,38.7,-75.2,10005.0
lewisburg,WV,greenbrier,2,37.8,-80.5,54025.0
lewistown,MO,lewis,12,40.1,-91.8,29111.0
lewisville,TX,denton,24,33.0,-97.1,48121.0
lexington,OK,cleveland,18,35.0,-97.2,40027.0
lexington,SC,lexington,35,34.0,-81.3,45063.0
lexington,VA,lexington city,54,37.8,-79.5,51678.0
libertyville,IL,lake,129,42.3,-87.9,17097.0
lilburn,GA,gwinnett,1,33.9,-84.1,13135.0
lincoln,MA,middlesex,2,42.4,-71.3,25017.0
lincoln,NE,lancaster,96,40.8,-96.7,31109.0
lincoln university,PA,chester,15,39.8,-75.9,42029.0
lincolnton,NC,lincoln,6,35.5,-81.2,37109.0
linden,VA,warren,1,38.9,-78.2,51187.0
linesville,PA,crawford,10,41.7,-80.4,42039.0
lisle,IL,dupage,2,41.8,-88.1,17043.0
lititz,PA,lancaster,187,40.2,-76.3,42071.0
little rock,AR,pulaski,5,34.7,-92.3,5119.0
livingston,TX,polk,5,30.7,-94.8,48373.0
livonia,MI,wayne,5,42.5,-83.4,26163.0
lockport,LA,lafourche,1,29.6,-90.5,
lodi,NY,seneca,3,42.6,-76.8,36099.0
logan,OH,hocking,4,39.5,-82.4,39073.0
logan,UT,cache,18,41.7,-111.6,49005.0
lombard,IL,dupage,4,41.9,-88.0,17043.0
lometa,TX,lampasas,2,31.2,-98.4,48281.0
london,AR,pope,9,35.3,-93.2,5115.0
long beach,NY,nassau,40,40.6,-73.6,36059.0
long branch,NJ,monmouth,33,40.3,-74.0,34025.0
longmont,CO,boulder,10,40.2,-105.1,8013.0
longmont,CO,weld,20,40.2,-105.1,8123.0
lorain,OH,lorain,16,41.5,-82.2,39093.0
los alamos,NM,los alamos,4,35.9,-106.3,35028.0
louisburg,NC,franklin,6,36.1,-78.2,37069.0
louisville,KY,jefferson,620,38.3,-85.8,21111.0
loveland,CO,larimer,3,40.4,-105.1,8069.0
loves park,IL,winnebago,3,42.3,-89.0,17201.0
lowell,OH,washington,1,39.5,-81.5,39167.0
lowville,NY,lewis,536,43.8,-75.5,36049.0
lubbock,TX,lubbock,108,33.6,-101.9,48303.0
ludington,MI,mason,1,44.0,-86.4,26105.0
ludlow,MA,hampden,2,42.2,-72.5,25013.0
lugoff,SC,kershaw,1,34.2,-80.7,45055.0
luray,VA,page,45,38.7,-78.5,51139.0
lusby,MD,calvert,1,38.4,-76.4,24009.0
lykens,PA,dauphin,48,40.6,-76.7,42043.0
lynchburg,VA,lynchburg city,8,37.3,-79.2,51680.0
lyndonville,VT,caledonia,20,44.6,-72.1,50005.0
macomb,MI,macomb,6,42.7,-82.9,26099.0
macon,GA,bibb,100,32.9,-83.5,13021.0
madison,FL,madison,1,30.4,-83.4,12079.0
madison,GA,morgan,2,33.6,-83.5,13211.0
madison,WI,dane,800,43.1,-89.4,55025.0
madisonville,KY,hopkins,1,37.3,-87.5,21107.0
magnolia,MS,pike,4,31.1,-90.5,28113.0
mahomet,IL,champaign,1,40.2,-88.4,17019.0
malibu,CA,los angeles,7,34.1,-118.8,6037.0
mamaroneck,NY,westchester,2,41.0,-73.7,36119.0
manahawkin,NJ,ocean,15,39.7,-74.3,34029.0
manassas,VA,manassas city,1,38.8,-77.5,51683.0
manassas,VA,manassas park city,2,38.8,-77.5,51685.0
manassas,VA,prince william,4,38.8,-77.5,51153.0
manchester,GA,meriwether,5,32.9,-84.6,13199.0
manchester,MD,carroll,3,39.7,-76.9,24013.0
mandeville,LA,st. tammany,6,30.4,-90.0,
manhattan,KS,riley,2,39.2,-96.6,20161.0
manhattan beach,CA,los angeles,2,33.9,-118.4,6037.0
manistique,MI,schoolcraft,60,46.2,-86.3,26153.0
mannford,OK,creek,12,36.1,-96.4,40037.0
marathon,NY,cortland,32,42.5,-76.0,36023.0
marble falls,TX,burnet,55,30.6,-98.2,48053.0
marengo,IL,mchenry,2,42.2,-88.6,17111.0
marianna,FL,jackson,1,30.9,-85.2,12063.0
marietta,OH,washington,3,39.4,-81.5,39167.0
marion,IL,williamson,12,37.7,-88.9,17199.0
marion,KS,marion,1,38.4,-97.0,20115.0
marlboro,NJ,monmouth,2,40.3,-74.3,34025.0
marne,MI,ottawa,1,43.1,-85.8,26139.0
marshfield,MO,webster,1,37.3,-92.9,29225.0
martinsville,IN,morgan,6,39.7,-86.4,18109.0
mary esther,FL,okaloosa,1,30.4,-86.8,12091.0
mascoutah,IL,st. clair,56,38.5,-89.8,17163.0
mason,TX,mason,2,30.7,-99.2,48319.0
massapequa,NY,nassau,90,40.7,-73.5,36059.0
mathis,TX,san patricio,35,28.1,-97.8,48409.0
maumelle,AR,pulaski,155,34.9,-92.4,5119.0
maxwell,TX,caldwell,98,29.9,-97.8,48055.0
mcallen,TX,hidalgo,5,26.2,-98.2,48215.0
mcdonough,GA,henry,2,33.5,-84.1,13151.0
mckinney,TX,collin,111,33.2,-96.7,48085.0
mcpherson,KS,mcpherson,2430,38.4,-97.7,20113.0
medford,OR,jackson,2,42.3,-122.9,41029.0
medford,WI,taylor,7,45.2,-90.4,55119.0
melbourne,FL,brevard,44,28.1,-80.6,12009.0
melrose,NY,rensselaer,5,42.9,-73.6,36083.0
menomonie,WI,dunn,16,44.8,-91.9,55033.0
mentor,OH,lake,45,41.7,-81.3,39085.0
mequon,WI,ozaukee,18,43.2,-88.0,55089.0
mer rouge,LA,morehouse,24,32.8,-91.7,
meriden,NH,sullivan,3,43.5,-72.3,33019.0
metairie,LA,jefferson,2,30.0,-90.2,
metamora,MI,lapeer,1,42.9,-83.3,26087.0
methuen,MA,essex,12,42.7,-71.2,25009.0
mexia,TX,limestone,60,31.7,-96.5,48293.0
middleburg,PA,snyder,246,40.8,-77.0,42109.0
middlebury,IN,elkhart,65,41.7,-85.7,18039.0
middlefield,CT,middlesex,25,41.5,-72.7,9007.0
middletown,OH,butler,36,39.5,-84.4,39017.0
midland,MI,midland,60,43.6,-84.3,26111.0
midland,TX,midland,41,32.0,-102.1,48329.0
midway,AR,baxter,9,36.3,-92.4,5005.0
milano,TX,milam,2,30.7,-96.8,48331.0
milanville,PA,wayne,1,41.7,-75.1,42127.0
milford,MI,oakland,2,42.6,-83.6,26125.0
milford,NH,hillsborough,1,42.8,-71.7,33011.0
mill spring,NC,polk,1,35.3,-82.2,37149.0
millersville,MD,anne arundel,1,39.1,-76.6,24003.0
millerton,NY,dutchess,1,42.0,-73.5,36027.0
millis,MA,norfolk,1,42.2,-71.4,25021.0
mills river,NC,henderson,2,35.4,-82.6,37089.0
milton,FL,santa rosa,2,30.8,-87.0,12113.0
milwaukee,WI,milwaukee,812,43.1,-87.9,55079.0
mineola,NY,nassau,1,40.7,-73.6,36059.0
minneapolis,MN,anoka,5472,44.9,-93.3,27003.0
minneapolis,MN,hennepin,14136,44.9,-93.3,27053.0
minnetonka,MN,hennepin,22,44.9,-93.5,27053.0
minong,WI,washburn,7,46.1,-91.8,55129.0
minot,ND,ward,5,48.1,-101.4,38101.0
mission,KS,johnson,120,39.0,-94.7,20091.0
mission,TX,hidalgo,60,26.3,-98.4,48215.0
missouri city,TX,fort bend,3,29.5,-95.5,48157.0
mobile,AL,mobile,240,30.6,-88.2,1097.0
mokena,IL,will,7,41.5,-87.9,17197.0
moline,IL,rock island,2,41.5,-90.5,17161.0
monmouth junction,NJ,middlesex,38,40.4,-74.5,34023.0
monona,IA,clayton,316,43.1,-91.4,19043.0
monroe,LA,ouachita,10,32.5,-92.1,
monroe,NY,orange,3,41.3,-74.2,36071.0
monterey,CA,monterey,95,36.6,-121.8,6053.0
monterey,TN,putnam,1,36.1,-85.2,47141.0
monterey park,CA,los angeles,5,34.1,-118.1,6037.0
montgomery,AL,montgomery,200,32.4,-86.3,1101.0
monticello,AR,drew,11,33.6,-91.8,5043.0
montrose,MN,wright,4,45.1,-94.0,27171.0
moorhead,MN,clay,40,46.9,-96.7,27027.0
morehouse,MO,new madrid,6,36.8,-89.7,29143.0
moreno valley,CA,riverside,8,34.0,-117.2,6065.0
morgan city,LA,st. mary,2,29.8,-91.2,
morris,MN,stevens,1,45.6,-96.0,27149.0
morrisville,NC,wake,1,35.9,-78.8,37183.0
moss point,MS,jackson,150,30.4,-88.5,28059.0
moultrie,GA,colquitt,72,31.2,-83.7,13071.0
mount airy,MD,frederick,1,39.4,-77.2,24021.0
mount ayr,IA,ringgold,4,40.7,-94.2,19159.0
mount cory,OH,hancock,22,40.9,-83.8,39063.0
mount horeb,WI,dane,1,43.0,-89.7,55025.0
mount joy,PA,lancaster,12,40.1,-76.5,42071.0
mount kisco,NY,westchester,6,41.2,-73.7,36119.0
mount pleasant,OH,jefferson,2,40.2,-80.8,39081.0
mount pleasant,SC,charleston,12,32.8,-79.8,45019.0
mount pleasant,TX,titus,10,33.2,-95.0,48449.0
mountain home,AR,baxter,96,36.2,-92.4,5005.0
mountain rest,SC,oconee,2,34.9,-83.1,45073.0
mountain view,CA,santa clara,25,37.4,-122.1,6085.0
mountain view,MO,howell,1,37.0,-91.7,29091.0
moyock,NC,currituck,1,36.5,-76.1,37053.0
muncie,IN,delaware,500,40.1,-85.4,18035.0
muskegon,MI,muskegon,400,43.2,-86.3,26121.0
myrtle beach,SC,horry,5,33.7,-78.9,45051.0
nags head,NC,dare,2,35.5,-75.5,37055.0
naples,NY,ontario,1,42.8,-77.5,36069.0
natick,MA,middlesex,7,42.3,-71.3,25017.0
navarre,FL,santa rosa,62,30.4,-86.9,12113.0
nederland,TX,jefferson,1,30.0,-94.0,48245.0
needville,TX,fort bend,54,29.4,-95.8,48157.0
neenah,WI,winnebago,2,44.2,-88.5,55139.0
nekoosa,WI,wood,6,44.3,-89.9,55141.0
nescopeck,PA,luzerne,1,41.0,-76.2,42079.0
new bloomfield,PA,perry,25,40.4,-77.2,42099.0
new braunfels,TX,comal,14,29.7,-98.1,48091.0
new brighton,PA,beaver,5,40.8,-80.3,42007.0
new carlisle,IN,st. joseph,6,41.7,-86.5,18141.0
new city,NY,rockland,4,41.2,-74.0,36087.0
new cumberland,PA,cumberland,170,40.2,-76.9,42041.0
new douglas,IL,madison,15,39.0,-89.7,17119.0
new hampton,NY,orange,30,41.3,-74.5,36071.0
new hartford,CT,litchfield,3,41.8,-73.0,9005.0
new hartford,NY,oneida,4,43.1,-75.3,36065.0
new hope,PA,bucks,1,40.4,-75.0,42017.0
new ipswich,NH,hillsborough,6,42.7,-71.9,33011.0
new london,CT,new london,40,41.4,-72.1,9011.0
new london,MN,kandiyohi,2,45.3,-94.9,27067.0
new london,WI,waupaca,8,44.4,-88.8,55135.0
new orleans,LA,jefferson,9252,30.0,-90.1,
new orleans,LA,orleans,37008,30.0,-90.1,
new prague,MN,scott,4,44.5,-93.6,27139.0
new richmond,WI,st. croix,288,45.2,-92.6,55109.0
new rochelle,NY,westchester,4,40.9,-73.8,36119.0
new windsor,NY,orange,4,41.5,-74.1,36071.0
new york,NY,new york,1984,40.8,-74.0,36061.0
newark,CA,alameda,125,37.5,-122.0,6001.0
newburgh,IN,warrick,24,38.0,-87.4,18173.0
newburgh,NY,orange,4,41.5,-74.0,36071.0
newburyport,MA,essex,2,42.8,-70.9,25009.0
newfoundland,NJ,passaic,3,41.1,-74.4,34031.0
newington,CT,hartford,12,41.7,-72.7,9003.0
newnan,GA,coweta,3,33.4,-84.9,13077.0
newport,MI,monroe,1,42.0,-83.3,26115.0
newport,NC,carteret,2,34.8,-76.9,37031.0
newport,PA,perry,13,40.5,-77.2,42099.0
newport news,VA,newport news city,135,37.1,-76.5,51700.0
newtonville,NJ,atlantic,37,39.6,-74.9,34001.0
niles,MI,berrien,2,41.8,-86.2,26021.0
noblesville,IN,hamilton,3,40.1,-86.0,18057.0
nocona,TX,montague,3,33.8,-97.8,48337.0
norfolk,CT,litchfield,1,42.0,-73.2,9005.0
norfolk,NE,madison,2,42.0,-97.5,31119.0
norfolk,VA,norfolk city,12,36.9,-76.3,51710.0
norman,OK,cleveland,46,35.2,-97.5,40027.0
norman park,GA,colquitt,36,31.1,-83.9,13071.0
norristown,PA,montgomery,232,40.1,-75.3,42091.0
north anson,ME,somerset,4,45.0,-69.9,23025.0
north augusta,SC,aiken,8,33.5,-81.9,45003.0
north beach,MD,calvert,80,38.7,-76.5,24009.0
north charleston,SC,charleston,10,32.9,-80.0,45019.0
north charleston,SC,dorchester,5,32.9,-80.0,45035.0
north highlands,CA,sacramento,2,38.7,-121.4,6067.0
north las vegas,NV,clark,80,36.2,-115.1,32003.0
north little rock,AR,pulaski,60,34.8,-92.2,5119.0
north olmsted,OH,cuyahoga,4,41.4,-81.9,39035.0
north palm beach,FL,palm beach,7,26.8,-80.1,12099.0
north reading,MA,middlesex,3,42.6,-71.1,25017.0
north richland hills,TX,tarrant,36,32.8,-97.2,48439.0
northborough,MA,worcester,2,42.3,-71.6,25027.0
northfield,VT,washington,4,44.2,-72.7,50023.0
northport,MI,leelanau,3,45.1,-85.6,26089.0
norway,MI,dickinson,5,45.8,-87.9,26043.0
norwich,VT,windsor,83,43.8,-72.4,50027.0
nottingham,PA,chester,8,39.7,-76.0,42029.0
nutley,NJ,essex,4,40.8,-74.2,34013.0
nyack,NY,rockland,28,41.1,-73.9,36087.0
oak park,IL,cook,33,41.9,-87.8,17031.0
oakdale,NY,suffolk,4,40.7,-73.1,36103.0
ocala,FL,marion,8,29.2,-82.1,12083.0
ocean city,MD,worcester,60,38.4,-75.1,24047.0
ocean city,NJ,cape may,12,39.3,-74.6,34009.0
ocean grove,NJ,monmouth,2,40.2,-74.0,34025.0
oceanville,NJ,atlantic,1,39.3,-74.5,34001.0
odem,TX,san patricio,30,27.9,-97.6,48409.0
odenville,AL,st. clair,2,33.7,-86.4,1115.0
oklahoma city,OK,cleveland,114,35.5,-97.6,40027.0
oklahoma city,OK,oklahoma,646,35.5,-97.6,40109.0
okoboji,IA,dickinson,1,43.4,-95.2,19059.0
ola,ID,gem,2,44.3,-116.3,16045.0
olathe,KS,johnson,18,38.9,-94.8,20091.0
old lyme,CT,new london,33,41.4,-72.3,9011.0
olmsted falls,OH,cuyahoga,3,41.4,-81.9,39035.0
omaha,NE,douglas,836,41.3,-95.9,31055.0
omaha,NE,sarpy,176,41.3,-95.9,31153.0
onalaska,WI,la crosse,3,43.9,-91.3,55063.0
onley,VA,accomack,1,37.7,-75.7,51001.0
ontario,NY,wayne,6,43.3,-77.4,36117.0
oostburg,WI,sheboygan,1,43.6,-87.8,55117.0
orange,CA,orange,6,33.8,-117.8,6059.0
orange park,FL,clay,6,30.1,-81.8,12019.0
oregonia,OH,warren,2,39.4,-84.0,39165.0
orland park,IL,cook,7,41.6,-87.9,17031.0
orlando,FL,brevard,27,28.5,-81.4,12009.0
orlando,FL,orange,207,28.5,-81.4,12095.0
ormond beach,FL,volusia,29,29.3,-81.2,12127.0
ortonville,MI,oakland,14,42.8,-83.6,26125.0
orwell,OH,ashtabula,12,41.5,-80.8,39007.0
osceola,AR,mississippi,2,35.7,-90.0,5093.0
osceola,WI,polk,105,45.3,-92.7,55095.0
oscoda,MI,iosco,6,44.5,-83.5,26069.0
ossining,NY,westchester,18,41.2,-73.8,36119.0
ostrander,OH,delaware,1,40.3,-83.2,39041.0
oswego,IL,kendall,3,41.7,-88.3,17093.0
overland park,KS,johnson,372,39.0,-94.7,20091.0
ovid,NY,seneca,30,42.7,-76.8,36099.0
oviedo,FL,seminole,10,28.7,-81.2,12117.0
owings mills,MD,baltimore,2,39.4,-76.8,24005.0
oxford,OH,butler,30,39.5,-84.7,39017.0
