Town,State/Province,County,Count,Latitude,Longitude,FIPS
central lake,MI,antrim,5,45.1,-85.3,26009.0
centreville,AL,bibb,4,32.9,-87.1,1007.0
chadds ford,PA,delaware,1,39.9,-75.6,42045.0
chagrin falls,OH,cuyahoga,24,41.4,-81.3,39035.0
chagrin falls,OH,geauga,8,41.4,-81.3,39055.0
chalmette,LA,st. bernard,1,29.9,-89.9,
champaign,IL,champaign,20,40.1,-88.2,17019.0
chana,IL,ogle,9,42.0,-89.2,17141.0
chandler,AZ,maricopa,4,33.3,-111.9,4013.0
chandler,OK,lincoln,15,35.7,-96.9,40081.0
chandlersville,OH,muskingum,4,39.9,-81.7,39119.0
chanhassen,MN,carver,2,44.9,-93.5,27019.0
chantilly,VA,fairfax,2,38.9,-77.4,51059.0
chantilly,VA,loudoun,3,38.9,-77.4,51107.0
chapel hill,NC,orange,56,35.9,-79.1,37135.0
chapin,IL,morgan,4,39.7,-90.4,17137.0
chapman,NE,merrick,30,41.0,-98.2,31121.0
charleston,AR,franklin,1,35.3,-94.0,5047.0
charleston,SC,berkeley,244,32.8,-79.9,45015.0
charleston,SC,charleston,671,32.8,-79.9,45019.0
charleston,WV,kanawha,273,38.3,-81.6,54039.0
charlotte,NC,mecklenburg,224,35.1,-80.8,37119.0
charlottesville,VA,albemarle,48,38.0,-78.5,51003.0
charlottesville,VA,charlottesville city,108,38.0,-78.5,51540.0
chaska,MN,carver,2,44.9,-93.6,27019.0
chatham,IL,sangamon,35,39.7,-89.7,17167.0
chatham,MA,barnstable,4,41.7,-69.9,25001.0
chatham,NJ,morris,8,40.7,-74.4,34027.0
chattanooga,TN,hamilton,35,35.1,-85.3,47065.0
chelsea,VT,orange,2,43.9,-72.5,50017.0
cherokee,NC,swain,4,35.5,-83.3,37173.0
cherokee,TX,san saba,13,31.0,-98.7,48411.0
cherry valley,IL,winnebago,46,42.2,-88.9,17201.0
chesaning,MI,saginaw,2,43.2,-84.1,26145.0
chesapeake,VA,chesapeake city,24,36.8,-76.3,51550.0
chesapeake beach,MD,calvert,2,38.7,-76.5,24009.0
chester,NY,orange,1,41.4,-74.3,36071.0
chester,SD,lake,3,43.9,-96.9,46079.0
chesterfield,MO,st. louis,30,38.7,-90.6,29189.0
chesterton,IN,porter,88,41.7,-87.1,18127.0
chestertown,NY,warren,2,43.6,-73.8,36113.0
cheyenne,WY,laramie,8,41.2,-104.8,56021.0
chicago,IL,cook,6786,41.9,-87.6,17031.0
chicago heights,IL,cook,60,41.5,-87.5,17031.0
chicopee,MA,hampden,15,42.1,-72.6,25013.0
chillicothe,OH,ross,4,39.3,-83.1,39141.0
chilmark,MA,dukes,42,41.3,-70.7,25007.0
chilton,WI,calumet,4,44.0,-88.2,55015.0
chimayo,NM,rio arriba,6,36.0,-106.0,35039.0
china,TX,jefferson,67,30.0,-94.3,48245.0
chincoteague island,VA,accomack,6,37.9,-75.4,51001.0
chino,CA,san bernardino,12,34.0,-117.7,6071.0
chisago city,MN,chisago,3,45.4,-92.9,27025.0
chittenango,NY,madison,6,43.0,-75.8,36053.0
christiana,TN,rutherford,2,35.7,-86.3,47149.0
churchville,MD,harford,13,39.6,-76.3,24025.0
cibolo,TX,guadalupe,50,29.6,-98.2,48187.0
cincinnati,OH,clermont,522,39.1,-84.5,39025.0
cincinnati,OH,hamilton,19314,39.1,-84.5,39061.0
circleville,OH,pickaway,26,39.6,-82.9,39129.0
circleville,WV,pendleton,24,38.7,-79.6,54071.0
claflin,KS,barton,84,38.4,-98.6,20009.0
claremore,OK,rogers,5,36.3,-95.4,40131.0
clarksburg,MO,moniteau,1,38.7,-92.7,29135.0
clarkston,MI,oakland,40,42.7,-83.4,26125.0
clarksville,AR,johnson,2,35.5,-93.5,5071.0
clarksville,IN,clark,35,38.3,-85.8,18019.0
clarksville,TN,montgomery,270,36.5,-87.4,47125.0
clawson,MI,oakland,1,42.5,-83.1,26125.0
claypool,IN,kosciusko,5,41.1,-86.0,18085.0
claysville,PA,washington,2,40.0,-80.4,42125.0
clayton,GA,rabun,2,35.0,-83.1,13241.0
clayton,NC,johnston,6,35.6,-78.3,37101.0
clayton,NM,union,18,36.5,-103.1,35059.0
clear spring,MD,washington,2,39.7,-77.9,24043.0
clearfield,UT,davis,6,41.1,-112.0,49011.0
clearwater,FL,pinellas,90,28.0,-82.8,12103.0
clemmons,NC,forsyth,2,36.0,-80.4,37067.0
clemson,SC,pickens,2,34.7,-82.8,45077.0
cleveland,OH,cuyahoga,192,41.5,-81.7,39035.0
cleveland,TX,liberty,10,30.2,-94.9,48291.0
cleveland,WI,manitowoc,6,43.9,-87.7,55071.0
clifton,NJ,passaic,16,40.9,-74.2,34031.0
clifton,TX,bosque,105,31.8,-97.6,48035.0
clinton,CT,middlesex,26,41.3,-72.5,9007.0
clinton,IA,clinton,12,41.8,-90.2,19045.0
clinton,MI,lenawee,2,42.6,-82.9,26091.0
clinton,MO,henry,17,38.4,-93.8,29083.0
clinton,TN,anderson,3,36.1,-84.2,47001.0
clinton,WI,rock,1,42.5,-88.9,55105.0
clinton corners,NY,dutchess,33,41.9,-73.8,36027.0
closter,NJ,bergen,2,41.0,-73.9,34003.0
clyde,NC,haywood,5,35.5,-82.9,37087.0
cobden,IL,union,7,37.5,-89.3,17181.0
cobleskill,NY,schoharie,7,42.7,-74.5,36095.0
coburn,PA,centre,55,40.9,-77.5,42027.0
cockeysville,MD,baltimore,24,39.5,-76.6,24005.0
cocoa,FL,brevard,6,28.4,-80.7,12009.0
cody,WY,park,6,44.5,-109.1,56029.0
cohoes,NY,albany,3,42.8,-73.7,36001.0
coldwater,MI,branch,1,42.0,-85.0,26023.0
cole camp,MO,benton,30,38.5,-93.2,29015.0
college station,TX,brazos,64,30.6,-96.3,48041.0
collegeville,PA,montgomery,24,40.2,-75.4,42091.0
colleyville,TX,tarrant,18,32.9,-97.1,48439.0
collingswood,NJ,camden,3,39.9,-75.1,34007.0
collinsville,IL,madison,48,38.7,-89.9,17119.0
colora,MD,cecil,14,39.7,-76.1,24015.0
colorado city,CO,pueblo,4,37.9,-104.8,8101.0
colorado springs,CO,el paso,72,38.8,-104.8,8041.0
columbia,MD,howard,6,39.2,-76.8,24027.0
columbia,MO,boone,462,39.0,-92.3,29019.0
columbia,MS,marion,6,31.3,-89.8,28091.0
columbia,SC,lexington,48,34.1,-81.2,45063.0
columbia,SC,richland,800,34.1,-81.2,45079.0
columbiaville,MI,lapeer,1,43.2,-83.4,26087.0
columbus,IN,bartholomew,1,39.2,-86.1,18005.0
columbus,OH,delaware,65,40.1,-83.0,39041.0
columbus,OH,franklin,1755,40.1,-83.0,39049.0
colusa,CA,colusa,1,39.2,-122.0,6011.0
comfort,TX,kendall,47,30.0,-98.9,48259.0
comfrey,MN,brown,9,44.1,-94.9,27015.0
commerce,TX,hunt,2,33.2,-95.9,48231.0
concan,TX,uvalde,4,29.5,-99.7,48463.0
concord,NC,cabarrus,10,35.4,-80.6,37025.0
conestoga,PA,lancaster,100,39.9,-76.4,42071.0
conneaut lake,PA,crawford,3,41.6,-80.3,42039.0
connellsville,PA,fayette,288,40.0,-79.6,42051.0
connersville,IN,fayette,20,39.6,-85.1,18041.0
conroe,TX,montgomery,112,30.2,-95.5,48339.0
converse,TX,bexar,5,29.5,-98.3,48029.0
conway,NH,carroll,4,44.0,-71.1,33003.0
conway,SC,horry,2,33.8,-79.0,45051.0
conyers,GA,rockdale,11,33.6,-84.0,13247.0
cooper,TX,delta,64,33.4,-95.7,48119.0
coos bay,OR,coos,4,43.4,-124.2,41011.0
copan,OK,washington,1,36.9,-95.9,40147.0
copemish,MI,manistee,3,44.4,-85.8,26101.0
coppell,TX,dallas,38,33.0,-97.0,48113.0
copperas cove,TX,coryell,16,31.1,-97.9,48099.0
coral springs,FL,broward,2,26.3,-80.3,12011.0
coram,NY,suffolk,3,40.9,-73.0,36103.0
coraopolis,PA,allegheny,20,40.5,-80.2,42003.0
corbin,KY,whitley,3,37.0,-84.2,21235.0
cordova,MD,talbot,1,38.9,-76.0,24041.0
cornell,MI,delta,1,46.0,-87.5,26041.0
cornersville,TN,marshall,4,35.4,-86.8,47117.0
corolla,NC,currituck,1,36.3,-75.8,37053.0
corona,CA,riverside,2,33.9,-117.6,6065.0
corpus christi,TX,nueces,25,27.7,-97.4,48355.0
corrales,NM,sandoval,1,35.3,-106.6,35043.0
corsicana,TX,navarro,28,32.1,-96.5,48349.0
cortland,IL,dekalb,10,41.9,-88.7,17037.0
cortland,NE,gage,2,40.5,-96.7,31067.0
cortland,NY,cortland,8,42.6,-76.2,36023.0
corvallis,MT,ravalli,1,46.3,-114.0,30081.0
corvallis,OR,benton,9,44.6,-123.3,41003.0
corydon,IN,harrison,5,38.2,-86.2,18061.0
coshocton,OH,coshocton,1,40.3,-81.8,39031.0
costa mesa,CA,orange,1,33.7,-117.9,6059.0
cottage grove,WI,dane,1,43.1,-89.2,55025.0
cottonport,LA,avoyelles,10,30.9,-92.0,
cottonwood,CA,shasta,1,40.3,-122.4,6089.0
coudersport,PA,potter,204,41.8,-77.9,42105.0
council bluffs,IA,pottawattamie,4,41.3,-95.8,19155.0
covington,KY,kenton,26,39.1,-84.5,21117.0
covington,LA,st. tammany,5,30.5,-90.1,
cozad,NE,dawson,2,41.0,-100.0,31047.0
crane,MO,stone,28,36.8,-93.5,29209.0
crane,TX,crane,36,31.4,-102.4,48103.0
crawfordville,FL,wakulla,27,30.1,-84.2,12129.0
cresson,TX,hood,1,32.5,-97.6,48221.0
crestwood,KY,oldham,4,38.3,-85.5,21185.0
crofton,MD,anne arundel,1,39.0,-76.7,24003.0
crosby,TX,harris,3,29.9,-95.1,48201.0
cross hill,SC,laurens,1,34.3,-82.0,45059.0
cross junction,VA,frederick,21,39.3,-78.3,51069.0
cross plains,WI,dane,1,43.1,-89.7,55025.0
crossett,AR,ashley,8,33.1,-92.0,5003.0
crosslake,MN,crow wing,4,46.7,-94.1,27035.0
crown point,IN,lake,12,41.4,-87.4,18089.0
crownsville,MD,anne arundel,2,39.0,-76.6,24003.0
crozet,VA,albemarle,2,38.2,-78.6,51003.0
crumpler,NC,ashe,25,36.5,-81.4,37009.0
crystal lake,IL,mchenry,154,42.2,-88.3,17111.0
crystal river,FL,citrus,20,28.9,-82.6,12017.0
cub run,KY,hart,12,37.3,-86.1,21099.0
cuba,IL,fulton,2,40.5,-90.2,17057.0
cudahy,WI,milwaukee,3,42.9,-87.8,55079.0
cullowhee,NC,jackson,40,35.3,-83.0,37099.0
culpeper,VA,culpeper,8,38.5,-78.0,51047.0
cumberland city,TN,stewart,2,36.4,-87.7,47161.0
cumming,GA,forsyth,12,34.2,-84.1,13117.0
cunningham,KS,kingman,4,37.5,-98.4,20095.0
cushing,ME,knox,2,44.0,-69.3,23013.0
cushing,WI,polk,18,45.6,-92.7,55095.0
cutler,IL,perry,7,38.1,-89.6,17145.0
cutler,OH,washington,1,39.4,-81.8,39167.0
cuyahoga falls,OH,summit,8,41.2,-81.5,39153.0
cypress,TX,harris,20,30.0,-95.6,48201.0
daleville,VA,botetourt,2,37.4,-79.9,51023.0
dallas,GA,paulding,2,33.9,-84.7,13223.0
dallas,TX,collin,610,32.9,-96.8,48085.0
dallas,TX,dallas,7015,32.9,-96.8,48113.0
dalton,GA,whitfield,9,34.8,-85.0,13313.0
dalton,NY,livingston,1,42.6,-77.9,36051.0
dana point,CA,orange,12,33.5,-117.7,6059.0
danbury,CT,fairfield,4,41.4,-73.4,9001.0
danbury,NH,merrimack,2,43.5,-71.9,33013.0
danbury,TX,brazoria,4,29.2,-95.3,48039.0
danbury,WI,burnett,4,46.0,-92.2,55013.0
danvers,IL,mclean,1,40.5,-89.2,17113.0
danville,IL,vermilion,12,40.1,-87.7,17183.0
danville,KY,boyle,8,37.7,-84.8,21021.0
daphne,AL,baldwin,3,30.6,-87.8,1003.0
darien,IL,dupage,1,41.7,-88.0,17043.0
davenport,IA,scott,10,41.6,-90.5,19163.0
davidson,NC,mecklenburg,8,35.5,-80.8,37119.0
davidsonville,MD,anne arundel,4,39.0,-76.6,24003.0
davis,CA,yolo,2,38.6,-121.8,6113.0
davis,WV,tucker,4,39.0,-79.5,54093.0
davisburg,MI,oakland,3,42.8,-83.6,26125.0
dawsonville,GA,dawson,3,34.4,-84.0,13085.0
dayton,KY,campbell,24,39.1,-84.5,21037.0
dayton,MD,howard,2,39.3,-77.0,24027.0
dayton,OH,greene,247,39.8,-84.3,39057.0
dayton,OH,montgomery,589,39.8,-84.3,39113.0
dayton,TX,liberty,28,30.1,-94.9,48291.0
de kalb,TX,bowie,78,33.5,-94.6,48037.0
dearborn,MI,wayne,17,42.3,-83.3,26163.0
dearborn heights,MI,wayne,2,42.4,-83.3,26163.0
decatur,GA,dekalb,348,33.8,-84.3,13089.0
decatur,IN,adams,14,40.9,-84.9,18001.0
decorah,IA,winneshiek,351,43.3,-91.8,19191.0
deer creek,MN,otter tail,3,46.4,-95.3,27111.0
deer isle,ME,hancock,6,44.2,-68.8,23009.0
deer lodge,MT,powell,2,46.4,-112.7,30077.0
deer park,WI,st. croix,3,45.2,-92.4,55109.0
deerfield,IL,lake,3,42.2,-87.8,17097.0
deerfield,NH,rockingham,6,43.2,-71.3,33015.0
deerfield,WI,dane,4,43.1,-89.1,55025.0
dekalb,IL,dekalb,1,41.9,-88.7,17037.0
del norte,CO,rio grande,6,37.8,-106.3,8105.0
del rio,TX,val verde,357,29.7,-101.0,48465.0
delancey,NY,delaware,4,42.2,-75.0,36025.0
delano,TN,polk,3,35.3,-84.6,47139.0
delray beach,FL,palm beach,12,26.5,-80.1,12099.0
delta,CO,delta,20,38.7,-108.0,8029.0
deming,NM,luna,12,32.3,-107.8,35029.0
denison,TX,grayson,25,33.8,-96.6,48181.0
denmark,TN,madison,10,35.5,-89.0,47113.0
denton,TX,denton,138,33.2,-97.1,48121.0
denver,CO,adams,72,39.7,-104.9,8001.0
denver,CO,arapahoe,18,39.7,-104.9,8005.0
denver,CO,denver,243,39.7,-104.9,8031.0
denver,CO,jefferson,45,39.7,-104.9,8059.0
denville,NJ,morris,2,40.9,-74.5,34027.0
derby,CT,new haven,14,41.3,-73.1,9009.0
derby,KS,sedgwick,4,37.5,-97.3,20173.0
des moines,IA,polk,252,41.6,-93.6,19153.0
des plaines,IL,cook,45,42.0,-87.9,17031.0
destin,FL,okaloosa,1,30.4,-86.5,12091.0
detroit,MI,wayne,96,42.3,-83.0,26163.0
dexter,MI,washtenaw,6,42.4,-83.9,26161.0
dickson,TN,dickson,1,35.9,-87.5,47043.0
dillsburg,PA,york,28,40.1,-77.0,42133.0
dodgeville,WI,iowa,2,43.0,-90.1,55049.0
dolores,CO,montezuma,3,37.5,-108.5,8083.0
doniphan,MO,ripley,4,36.8,-90.7,29181.0
dorset,VT,bennington,8,43.3,-73.1,50003.0
dothan,AL,houston,7,31.3,-85.5,1069.0
douglas,MA,worcester,8,42.1,-71.7,25027.0
douglas,MI,allegan,2,42.7,-86.2,26005.0
douglassville,TX,cass,16,33.2,-94.4,48067.0
dover,PA,york,25,40.1,-76.8,42133.0
downers grove,IL,dupage,9,41.8,-88.0,17043.0
downingtown,PA,chester,2,40.1,-75.7,42029.0
downs,IL,mclean,4,40.4,-88.9,17113.0
downs,KS,osborne,9,39.5,-98.5,20141.0
downsville,LA,union,5,32.7,-92.4,
doylestown,PA,bucks,2,40.3,-75.1,42017.0
dresser,WI,polk,3,45.4,-92.6,55095.0
driftwood,TX,hays,11,30.1,-98.0,48209.0
dripping springs,TX,hays,144,30.3,-98.1,48209.0
drumore,PA,lancaster,4,39.8,-76.3,42071.0
du quoin,IL,perry,28,38.0,-89.2,17145.0
dublin,GA,laurens,6,32.5,-82.9,13175.0
dublin,PA,bucks,1,40.4,-75.2,42017.0
dublin,TX,erath,96,32.1,-98.4,48143.0
dublin,VA,pulaski,5,37.2,-80.6,51155.0
dubuque,IA,dubuque,88,42.5,-90.7,19061.0
duluth,GA,fulton,36,34.0,-84.2,13121.0
duluth,GA,gwinnett,36,34.0,-84.2,13135.0
duluth,MN,st. louis,98,46.8,-92.1,27137.0
dumont,NJ,bergen,2,40.9,-74.0,34003.0
duncan,OK,stephens,3,34.5,-98.0,40137.0
duncanville,TX,dallas,101,32.7,-96.9,48113.0
duncombe,IA,webster,6,42.5,-94.0,19187.0
dundalk,MD,baltimore,18,39.3,-76.5,24005.0
dundee,MI,monroe,3,42.0,-83.7,26115.0
dunedin,FL,pinellas,2,28.0,-82.8,12103.0
dunkirk,MD,calvert,1,38.8,-76.6,24009.0
dunstable,MA,middlesex,2,42.7,-71.5,25017.0
durango,IA,dubuque,10,42.6,-90.8,19061.0
durant,OK,bryan,2,34.0,-96.4,40013.0
durham,CT,middlesex,3,41.5,-72.7,9007.0
durham,NC,durham,130,36.0,-78.9,37063.0
durham,NH,strafford,12,43.1,-70.9,33017.0
dushore,PA,sullivan,230,41.6,-76.4,42113.0
dyer,IN,lake,1,41.5,-87.4,18089.0
dyersburg,TN,dyer,4,36.0,-89.4,47045.0
dyersville,IA,dubuque,4,42.5,-91.1,19061.0
dysart,IA,tama,4,42.2,-92.3,19171.0
eagle pass,TX,maverick,1,28.7,-100.5,48323.0
earleville,MD,cecil,1,39.4,-75.9,24015.0
earlville,IA,delaware,1,42.5,-91.2,19055.0
east berlin,PA,adams,6,40.0,-77.0,42001.0
east boothbay,ME,lincoln,1,43.8,-69.6,23015.0
east hampton,NY,suffolk,2,41.0,-72.2,36103.0
east haven,CT,new haven,4,41.3,-72.9,9009.0
east lansing,MI,ingham,80,42.7,-84.5,26065.0
east liverpool,OH,columbiana,78,40.6,-80.6,39029.0
east lyme,CT,new london,2,41.4,-72.2,9011.0
east marion,NY,suffolk,46,41.1,-72.3,36103.0
east meadow,NY,nassau,14,40.7,-73.6,36059.0
east moline,IL,rock island,18,41.5,-90.4,17161.0
east palestine,OH,columbiana,4,40.8,-80.5,39029.0
east peoria,IL,tazewell,21,40.7,-89.5,17179.0
east randolph,VT,orange,15,44.0,-72.7,50017.0
east stroudsburg,PA,monroe,95,41.0,-75.2,42089.0
east syracuse,NY,onondaga,2,43.1,-76.1,36067.0
easton,PA,northampton,300,40.8,-75.3,42095.0
eastport,NY,suffolk,1,40.8,-72.7,36103.0
eatonton,GA,putnam,12,33.4,-83.2,13237.0
eau claire,WI,eau claire,24,44.7,-91.6,55035.0
ebony,VA,brunswick,2,36.6,-78.0,51025.0
eddyville,IA,wapello,1,41.2,-92.8,19179.0
eden prairie,MN,hennepin,1,44.9,-93.4,27053.0
edgewater,MD,anne arundel,10,38.9,-76.6,24003.0
edgewood,MD,harford,16,39.5,-76.3,24025.0
edgewood,NM,santa fe,2,35.0,-106.2,35049.0
edgewood,TX,van zandt,2,32.7,-95.9,48467.0
edison,NJ,middlesex,4,40.6,-74.4,34023.0
edisto island,SC,colleton,3,32.5,-80.3,45029.0
edmond,OK,oklahoma,166,35.7,-97.5,40109.0
edna,TX,jackson,28,28.9,-96.7,48239.0
edwards,IL,peoria,4,40.7,-89.7,17143.0
edwardsville,IL,madison,112,38.8,-90.0,17119.0
egg harbor,WI,door,1,45.0,-87.3,55029.0
el dorado springs,MO,cedar,3,37.9,-94.0,29039.0
el paso,TX,el paso,130,31.9,-106.6,48141.0
el prado,NM,taos,2,36.4,-105.6,35055.0
eldora,IA,hardin,1,42.4,-93.1,19083.0
elgin,AZ,santa cruz,64,31.5,-110.5,4023.0
elgin,IL,kane,12,42.0,-88.3,17089.0
elizabeth,CO,elbert,11,39.4,-104.6,8039.0
elizabethtown,PA,lancaster,49,40.2,-76.6,42071.0
elk grove village,IL,cook,8,42.0,-88.1,17031.0
elk mound,WI,dunn,2,44.9,-91.7,55033.0
elk river,MN,sherburne,10,45.3,-93.6,27141.0
elkhart,TX,anderson,9,31.7,-95.6,48001.0
elkton,OR,douglas,2,43.6,-123.6,41019.0
ellabell,GA,bryan,4,32.1,-81.5,13029.0
ellicott city,MD,howard,65,39.3,-76.8,24027.0
ellington,CT,tolland,1,41.9,-72.5,9013.0
ellsinore,MO,carter,3,36.9,-90.7,29035.0
elm city,NC,wilson,1,35.7,-77.8,37195.0
elmhurst,IL,dupage,1,41.9,-88.0,17043.0
elmwood,IL,peoria,12,40.7,-90.0,17143.0
eloy,AZ,pinal,212,32.8,-111.6,4021.0
elsberry,MO,lincoln,3,39.2,-90.8,29113.0
elsie,MI,clinton,4,43.1,-84.4,26037.0
elverson,PA,chester,6,40.2,-75.8,42029.0
emigrant,MT,park,2,45.4,-110.7,30067.0
emlenton,PA,venango,8,41.2,-79.6,42121.0
emmaus,PA,lehigh,36,40.5,-75.5,42077.0
empire,MI,leelanau,1,44.9,-86.0,26089.0
encinitas,CA,san diego,15,33.1,-117.3,6073.0
endicott,NY,broome,21,42.1,-76.0,36007.0
enfield,CT,hartford,5,42.0,-72.5,9003.0
englewood,NJ,bergen,9,40.9,-74.0,34003.0
enid,OK,garfield,162,36.4,-97.9,40047.0
ephrata,PA,lancaster,40,40.2,-76.3,42071.0
erie,CO,boulder,2,40.0,-105.1,8013.0
erie,IL,whiteside,2,41.7,-90.1,17195.0
erie,PA,erie,12,42.1,-80.1,42049.0
erieville,NY,madison,6,42.9,-75.7,36053.0
erlanger,KY,kenton,8,39.0,-84.6,21117.0
erwin,TN,unicoi,2,36.2,-82.5,47171.0
essex,CT,middlesex,1,41.4,-72.4,9007.0
essex,MD,baltimore,24,39.3,-76.4,24005.0
essex,NY,essex,6,44.3,-73.4,36031.0
essex junction,VT,chittenden,12,44.6,-73.2,50007.0
estero,FL,lee,1,26.4,-81.8,12071.0
etowah,NC,henderson,1,35.3,-82.6,37089.0
eudora,AR,chicot,7,33.1,-91.4,5017.0
eufaula,OK,mcintosh,222,35.2,-95.5,40091.0
eugene,OR,lane,6,44.1,-123.1,41039.0
euless,TX,tarrant,2,32.9,-97.1,48439.0
eureka springs,AR,carroll,924,36.5,-93.8,5015.0
eustis,FL,lake,1,28.9,-81.4,12069.0
evans,GA,columbia,1,33.5,-82.1,13073.0
evansdale,IA,black hawk,15,42.5,-92.3,19013.0
evanston,IL,cook,384,42.0,-87.7,17031.0
evansville,IN,vanderburgh,24,38.0,-87.5,18163.0
evansville,WY,natrona,1,42.9,-106.2,56025.0
eveleth,MN,st. louis,65,47.5,-92.5,27137.0
evergreen,CO,jefferson,2,39.7,-105.4,8059.0
evergreen park,IL,cook,6,41.7,-87.7,17031.0
excelsior,MN,hennepin,14,44.9,-93.7,27053.0
exeter,RI,washington,2,41.6,-71.8,44009.0
fairbanks,IN,sullivan,3,39.2,-87.6,18153.0
fairborn,OH,greene,15,39.8,-83.9,39057.0
fairchild,WI,eau claire,1,44.6,-91.1,55035.0
fairdealing,MO,ripley,4,36.6,-90.7,29181.0
fairfax,IA,linn,2,41.9,-91.8,19113.0
fairfax,VA,fairfax,100,38.8,-77.3,51059.0
fairfax,VA,fairfax city,25,38.8,-77.3,51600.0
fairfield,IA,jefferson,104,41.0,-91.9,19101.0
fairfield,OH,butler,20,39.3,-84.5,39017.0
fairfield,PA,adams,104,39.7,-77.4,42001.0
fairhope,AL,baldwin,226,30.5,-87.9,1003.0
fairview,PA,erie,2,42.0,-80.3,42049.0
fairwater,WI,fond du lac,1,43.7,-88.9,55039.0
falkville,AL,morgan,2,34.4,-86.9,1103.0
fallbrook,CA,san diego,16,33.4,-117.3,6073.0
fallon,NV,churchill,1812,39.4,-117.8,32001.0
falls church,VA,fairfax,21,38.9,-77.2,51059.0
falls church,VA,falls church city,3,38.9,-77.2,51610.0
falmouth,MA,barnstable,4,41.6,-70.6,25001.0
fargo,ND,cass,11,46.9,-96.8,38017.0
faribault,MN,rice,1,44.3,-93.2,27131.0
farley,IA,dubuque,1,42.4,-91.0,19061.0
farmington,MN,dakota,54,44.6,-93.1,27037.0
farmington,NM,san juan,27,36.7,-108.2,35045.0
farmington,PA,fayette,1,39.8,-79.6,42051.0
farmville,NC,pitt,1,35.6,-77.6,37147.0
fayette,AL,fayette,16,33.8,-87.8,1057.0
fayette,MO,howard,12,39.1,-92.7,29089.0
fayetteville,AR,washington,74,36.1,-94.2,5143.0
fayetteville,GA,fayette,14,33.3,-84.4,13113.0
fayetteville,NY,onondaga,1,43.0,-76.1,36067.0
faywood,NM,grant,1,32.6,-108.0,35017.0
felch,MI,dickinson,12,46.1,-87.5,26043.0
fellsmere,FL,indian river,1,27.8,-80.6,12061.0
fennville,MI,allegan,10,42.5,-86.2,26005.0
fenton,MI,genesee,1,42.7,-83.7,26049.0
fenton,MO,st. louis,9,38.5,-90.4,29189.0
fergus falls,MN,otter tail,72,46.3,-96.1,27111.0
fernandina beach,FL,nassau,24,30.7,-81.5,12089.0
ferndale,MI,oakland,3,42.5,-83.1,26125.0
fertile,MN,polk,22,47.6,-96.2,27119.0
fifield,WI,price,5,45.9,-90.4,55099.0
fillmore,NY,allegany,4,42.5,-78.1,36003.0
finchville,KY,shelby,5,38.2,-85.3,21211.0
findlay,OH,hancock,4,41.0,-83.6,39063.0
fish creek,WI,door,1,45.1,-87.2,55029.0
fishers,IN,hamilton,2,39.9,-86.0,18057.0
flagstaff,AZ,coconino,12,35.2,-111.6,4005.0
flat rock,MI,wayne,250,42.1,-83.3,26163.0
flemington,NJ,hunterdon,1,40.5,-74.8,34019.0
fletcher,NC,henderson,30,35.4,-82.5,37089.0
flint,MI,genesee,65,43.0,-83.7,26049.0
florence,KY,boone,15,39.0,-84.6,21015.0
florence,MO,morgan,3,38.6,-93.0,29141.0
floresville,TX,wilson,1,29.2,-98.2,48493.0
florissant,CO,teller,3,39.0,-105.3,8119.0
florissant,MO,st. louis,21,38.8,-90.3,29189.0
flossmoor,IL,cook,24,41.5,-87.7,17031.0
flower mound,TX,denton,96,33.0,-97.1,48121.0
flowery branch,GA,hall,4,34.2,-83.9,13139.0
floyd,VA,floyd,8,36.9,-80.3,51063.0
flushing,MI,genesee,1,43.1,-83.9,26049.0
folkston,GA,charlton,16,30.8,-82.2,13049.0
folly beach,SC,charleston,1,32.7,-79.9,45019.0
folsom,CA,sacramento,5,38.7,-121.2,6067.0
folsom,LA,st. tammany,4,30.6,-90.2,
fond du lac,WI,fond du lac,4,43.8,-88.5,55039.0
forest,VA,bedford,7,37.4,-79.3,51019.0
forest city,IA,winnebago,3,43.2,-93.6,19189.0
forest ranch,CA,butte,12,39.8,-121.7,6007.0
foristell,MO,st. charles,5,38.8,-91.0,29183.0
forks,WA,clallam,6,48.0,-124.4,53009.0
forks of salmon,CA,siskiyou,6,41.0,-123.0,6093.0
forsyth,MO,taney,5,36.7,-93.1,29213.0
fort calhoun,NE,washington,15,41.4,-96.0,31177.0
fort collins,CO,larimer,12,40.5,-105.0,8069.0
fort davis,TX,jeff davis,3,30.5,-103.8,48243.0
fort dodge,IA,webster,35,42.5,-94.2,19187.0
fort lee,NJ,bergen,3,40.9,-74.0,34003.0
fort morgan,CO,morgan,2,40.3,-103.8,8087.0
fort myers,FL,lee,24,26.5,-81.9,12071.0
fort payne,AL,dekalb,21,34.4,-85.8,1049.0
fort pierce,FL,st. lucie,18,27.4,-80.3,12111.0
fort riley,KS,geary,3,39.1,-96.8,20061.0
fort ripley,MN,crow wing,1,46.2,-94.4,27035.0
fort smith,AR,sebastian,132,35.4,-94.4,5131.0
fort valley,VA,shenandoah,5,38.9,-78.3,51171.0
fort walton beach,FL,okaloosa,102,30.4,-86.6,12091.0
fort wayne,IN,allen,880,41.0,-85.1,18003.0
fort worth,TX,tarrant,3815,32.9,-97.3,48439.0
fossil,OR,wheeler,12,44.9,-120.5,41069.0
foster,OK,stephens,20,34.6,-97.5,40137.0
fowlerville,MI,livingston,1,42.7,-84.1,26093.0
fox lake,WI,dodge,1,43.5,-88.9,55027.0
