Town,State/Province,County,Count,Latitude,Longitude,FIPS
eastchester,NY,westchester,10,41.0,-73.8,36119.0
easthampton,MA,hampshire,5,42.3,-72.7,25015.0
eastport,ME,washington,1,44.9,-67.0,23029.0
eau claire,WI,eau claire,6,44.7,-91.5,55035.0
ebensburg,PA,cambria,1,40.5,-78.7,42021.0
ebony,VA,brunswick,1,36.6,-78.0,51025.0
eckerty,IN,crawford,2,38.3,-86.6,18025.0
edgecomb,ME,lincoln,1,44.0,-69.6,23015.0
edmond,OK,oklahoma,15,35.7,-97.6,40109.0
edwardsville,IL,madison,8,38.8,-90.0,17119.0
egg harbor city,NJ,atlantic,10,39.5,-74.6,34001.0
el dorado,CA,el dorado,4,38.6,-120.9,6017.0
el paso,TX,el paso,13,31.8,-106.5,48141.0
elburn,IL,kane,2,41.9,-88.5,17089.0
eldora,IA,hardin,2,42.3,-93.1,19083.0
elizabethton,TN,carter,1,36.4,-82.1,47019.0
elk river,MN,sherburne,10,45.3,-93.6,27141.0
ellenburg center,NY,clinton,2,44.8,-73.9,36019.0
ellicott city,MD,howard,30,39.3,-76.8,24027.0
ellsworth,IA,hamilton,6,42.3,-93.5,19079.0
ellsworth,ME,hancock,10,44.7,-68.4,23009.0
elma,NY,erie,2,42.8,-78.6,36029.0
elmhurst,IL,dupage,1,41.9,-87.9,17043.0
elmira,MI,otsego,5,45.0,-84.9,26137.0
elsah,IL,jersey,2,39.0,-90.4,17083.0
emmett,KS,pottawatomie,10,39.3,-96.1,20149.0
emmitsburg,MD,frederick,1,39.7,-77.3,24021.0
empire,MI,leelanau,9,44.8,-86.0,26089.0
endicott,NY,broome,7,42.1,-76.1,36007.0
endwell,NY,broome,1,42.1,-76.1,36007.0
enfield,NH,grafton,1,43.6,-72.1,33009.0
englewood,NJ,bergen,4,40.9,-74.0,34003.0
englishtown,NJ,monmouth,6,40.3,-74.4,34025.0
epping,NH,rockingham,1,43.0,-71.1,33015.0
erie,PA,erie,60,42.1,-80.1,42049.0
escondido,CA,san diego,2,33.1,-117.0,6073.0
etna,NH,grafton,1,43.7,-72.2,33009.0
euless,TX,tarrant,1,32.9,-97.1,48439.0
eureka,MO,st. louis,8,38.5,-90.6,29189.0
eureka springs,AR,carroll,28,36.4,-93.7,5015.0
evans,GA,columbia,1,33.6,-82.2,13073.0
evanston,IL,cook,3,42.2,-88.0,17031.0
evansville,IN,vanderburgh,240,38.0,-87.6,18163.0
ewa beach,HI,honolulu,1,21.3,-158.0,15003.0
ewing,MO,lewis,8,40.0,-91.7,29111.0
exton,PA,chester,3,40.0,-75.7,42029.0
fairfax,VA,fairfax,32,38.8,-77.3,51059.0
fairfax,VA,fairfax city,8,38.8,-77.3,51600.0
fairfield,CA,solano,2,38.3,-122.0,6095.0
fairhope,AL,baldwin,4,30.5,-87.9,1003.0
fairport,NY,monroe,1,43.1,-77.4,36055.0
fairview,NC,buncombe,3,35.5,-82.4,37021.0
fairview,OK,major,2,36.3,-98.6,40093.0
fairview,TN,williamson,2,36.0,-87.1,47187.0
falls church,VA,fairfax,7,38.9,-77.2,51059.0
falls church,VA,falls church city,1,38.9,-77.2,51610.0
falls city,NE,richardson,3,40.1,-95.6,31147.0
fargo,ND,cass,11,46.9,-96.8,38017.0
farmington,ME,franklin,6,44.7,-70.1,23007.0
farmington,MN,dakota,9,44.7,-93.1,27037.0
fate,TX,rockwall,45,32.9,-96.4,48397.0
fayetteville,AR,washington,2,36.0,-94.1,5143.0
fayetteville,GA,fayette,4,33.4,-84.5,13113.0
fayetteville,WV,fayette,60,38.0,-81.0,54019.0
fergus falls,MN,otter tail,24,46.3,-96.1,27111.0
fernandina beach,FL,nassau,42,30.6,-81.5,12089.0
fincastle,VA,botetourt,2,37.5,-79.9,51023.0
fisher,PA,clarion,1,41.3,-79.3,42031.0
fishers,IN,hamilton,2,40.0,-86.0,18057.0
fishersville,VA,augusta,1,38.1,-79.0,51015.0
fishs eddy,NY,delaware,1,42.0,-75.2,36025.0
flagstaff,AZ,coconino,2,35.5,-111.7,4005.0
fletcher,NC,henderson,6,35.5,-82.5,37089.0
floral park,NY,nassau,6,40.7,-73.7,36059.0
floral park,NY,queens,1,40.7,-73.7,36081.0
florence,AZ,pinal,3,32.8,-111.2,4021.0
florence,MT,ravalli,1,46.7,-114.0,30081.0
florence,SC,florence,2,34.2,-79.8,45041.0
florissant,MO,st. louis,36,38.8,-90.3,29189.0
flower mound,TX,denton,72,33.0,-97.1,48121.0
flowery branch,GA,hall,2,34.2,-83.9,13139.0
flushing,NY,queens,11,40.8,-73.8,36081.0
folsom,CA,sacramento,10,38.7,-121.1,6067.0
forest hills,NY,queens,20,40.7,-73.9,36081.0
forest park,GA,clayton,6,33.6,-84.4,13063.0
forest park,IL,cook,1,41.9,-87.8,17031.0
forked river,NJ,ocean,28,39.9,-74.3,34029.0
forsyth,MO,taney,9,36.7,-93.1,29213.0
fort calhoun,NE,washington,5,41.5,-96.0,31177.0
fort drum,NY,jefferson,3,44.0,-75.7,36045.0
fort lauderdale,FL,broward,102,26.1,-80.1,12011.0
fort pierre,SD,stanley,252,44.3,-100.6,46117.0
fort smith,AR,sebastian,36,35.4,-94.4,5131.0
fort valley,VA,shenandoah,5,38.8,-78.4,51171.0
fort wayne,IN,allen,363,41.1,-85.2,18003.0
fort worth,TX,tarrant,10360,32.8,-97.5,48439.0
fountain,CO,el paso,1,38.6,-104.7,8041.0
fountain hills,AZ,maricopa,9,33.6,-111.7,4013.0
fountain inn,SC,greenville,1,34.6,-82.3,45045.0
fountainville,PA,bucks,1,40.3,-75.1,42017.0
fox lake,WI,dodge,1,43.6,-88.9,55027.0
franklin,KY,simpson,15,36.7,-86.6,21213.0
franklin,LA,st. mary,6,29.8,-91.5,
franklin,NC,macon,84,35.2,-83.4,37113.0
franklin,NY,delaware,8,42.4,-75.1,36025.0
franklin,OH,warren,4,39.5,-84.3,39165.0
franklin,TN,williamson,8,35.9,-86.9,47187.0
franklin,WI,milwaukee,17,42.9,-88.0,55079.0
franklinton,NC,franklin,3,36.1,-78.4,37069.0
frederick,MD,frederick,7,39.4,-77.4,24021.0
fredericksburg,TX,gillespie,11,30.3,-98.9,48171.0
freeport,ME,cumberland,8,43.9,-70.1,23005.0
freeport,TX,brazoria,150,29.0,-95.3,48039.0
fremont,CA,alameda,13,37.6,-122.0,6001.0
fremont,NE,dodge,88,41.5,-96.5,31053.0
friendship,NY,allegany,2,42.2,-78.1,36003.0
fries,VA,grayson,4,36.7,-81.0,51077.0
frisco,NC,dare,4,35.2,-75.6,37055.0
fryburg,PA,clarion,5,41.4,-79.4,42031.0
fullerton,CA,orange,5,33.9,-117.9,6059.0
fulshear,TX,fort bend,2,29.7,-95.9,48157.0
fulton,TX,aransas,2,28.2,-96.8,48007.0
fuquay varina,NC,wake,2,35.5,-78.8,37183.0
gabriels,NY,franklin,2,44.4,-74.2,36033.0
gainesville,GA,hall,16,34.3,-83.8,13139.0
gainesville,VA,prince william,3,38.8,-77.6,51153.0
galax,VA,galax city,3,36.6,-80.9,51640.0
galena,IL,jo daviess,9,42.4,-90.4,17085.0
galesburg,IL,knox,2,41.0,-90.4,17095.0
galveston,TX,galveston,21,29.3,-94.8,48167.0
gambrills,MD,anne arundel,1,39.0,-76.7,24003.0
gardendale,AL,jefferson,2,33.7,-86.8,1073.0
gardner,KS,johnson,1,38.8,-94.9,20091.0
gardnerville,NV,douglas,12,38.8,-119.6,32005.0
garland,TX,dallas,83,32.9,-96.6,48113.0
garrettsville,OH,portage,2,41.3,-81.1,39133.0
gary,TX,panola,6,32.0,-94.2,48365.0
gatesville,TX,coryell,15,31.4,-97.7,48099.0
gatlinburg,TN,sevier,1,35.7,-83.5,47155.0
gause,TX,milam,15,30.8,-96.7,48331.0
gaylord,MI,otsego,16,45.0,-84.7,26137.0
geneseo,NY,livingston,2,42.8,-77.8,36051.0
geneva,NE,fillmore,1,40.5,-97.7,31059.0
genoa,NV,douglas,1,38.9,-119.8,32005.0
gentry,AR,benton,126,36.3,-94.5,5007.0
georgetown,OH,brown,240,38.9,-83.9,39015.0
georgetown,TX,williamson,4,30.6,-97.7,48491.0
germantown,MD,montgomery,18,39.1,-77.3,24031.0
germantown,NY,columbia,4,42.1,-73.9,36021.0
getzville,NY,erie,2,43.0,-78.8,36029.0
gilbert,MN,st. louis,8,47.4,-92.5,27137.0
gillette,NJ,morris,3,40.7,-74.5,34027.0
gilmanton,WI,buffalo,2,44.5,-91.7,55011.0
glastonbury,CT,hartford,1,41.7,-72.5,9003.0
glen,NH,carroll,1,44.1,-71.2,33003.0
glen arbor,MI,leelanau,27,44.9,-86.0,26089.0
glen mills,PA,delaware,28,39.9,-75.5,42045.0
glen rose,TX,somervell,11,32.2,-97.8,48425.0
glencoe,IL,cook,1,42.1,-87.8,17031.0
glencoe,MN,mcleod,30,44.8,-94.2,27085.0
glendale springs,NC,ashe,4,36.3,-81.4,37009.0
glenmont,NY,albany,4,42.6,-73.8,36001.0
glenmoore,PA,chester,3,40.1,-75.8,42029.0
glens falls,NY,warren,6,43.3,-73.6,36113.0
glenview,IL,cook,2,42.1,-87.8,17031.0
glenwood,IA,mills,1,41.0,-95.7,19129.0
gloucester,MA,essex,2,42.6,-70.7,25009.0
gloucester,VA,gloucester,5,37.4,-76.5,51073.0
gloversville,NY,fulton,5,43.1,-74.4,36035.0
goddard,KS,sedgwick,1,37.6,-97.5,20173.0
golden,CO,jefferson,6,39.7,-105.2,8059.0
goleta,CA,santa barbara,25,34.4,-119.9,6083.0
goodview,VA,bedford,1,37.4,-79.7,51019.0
goodyear,AZ,maricopa,2,33.4,-112.4,4013.0
goshen,IN,elkhart,18,41.6,-85.8,18039.0
goshen,OH,clermont,3,39.2,-84.1,39025.0
gouldsboro,ME,hancock,15,44.5,-68.0,23009.0
graham,NC,alamance,6,36.0,-79.3,37001.0
graham,TX,young,8,33.1,-98.6,48503.0
granbury,TX,hood,376,32.4,-97.8,48221.0
granby,MA,hampshire,1,42.3,-72.5,25015.0
grand forks,ND,grand forks,2,47.9,-97.1,38035.0
grand island,NY,erie,6,43.0,-79.0,36029.0
grand isle,VT,grand isle,4,44.7,-73.3,50013.0
grand junction,CO,mesa,4,39.1,-108.5,8077.0
grand prairie,TX,dallas,10,32.7,-97.0,48113.0
grand rapids,MI,kent,496,43.0,-85.7,26081.0
grand rapids,MN,itasca,24,47.2,-93.6,27061.0
grant,NE,perkins,10,40.8,-101.7,31135.0
grantham,NH,sullivan,1,43.5,-72.2,33019.0
granville,NY,washington,24,43.3,-73.3,36115.0
granville,OH,licking,5,40.1,-82.5,39089.0
grapevine,TX,tarrant,9,32.9,-97.1,48439.0
grass lake,MI,jackson,3,42.3,-84.2,26075.0
great bend,KS,barton,45,38.4,-98.8,20009.0
great falls,VA,fairfax,1,39.0,-77.3,51059.0
green bay,WI,brown,36,44.5,-88.0,55009.0
green lane,PA,montgomery,2,40.4,-75.4,42091.0
greenback,TN,loudon,4,35.7,-84.2,47105.0
greenbank,WA,island,1,48.1,-122.6,53029.0
greeneville,TN,greene,4,36.1,-82.8,47059.0
greenfield,NH,hillsborough,1,42.9,-71.9,33011.0
greenland,NH,rockingham,1,43.0,-70.9,33015.0
greensboro,AL,hale,1,32.7,-87.6,1065.0
greensboro,NC,guilford,62,36.1,-79.8,37081.0
greenville,TX,hunt,2,33.2,-96.1,48231.0
greenville,WI,outagamie,1,44.3,-88.6,55087.0
greenwich,CT,fairfield,12,41.0,-73.6,9001.0
greenwood,IN,johnson,3,39.6,-86.2,18081.0
grosse pointe,MI,wayne,24,42.4,-82.9,26163.0
groton,CT,new london,44,41.4,-72.0,9011.0
grove city,OH,franklin,3,39.9,-83.1,39049.0
grove hill,AL,clarke,2,31.6,-87.7,1025.0
gualala,CA,mendocino,22,38.8,-123.4,6045.0
guernsey,WY,platte,1,42.2,-104.8,56031.0
guilford,CT,new haven,1,41.3,-72.7,9009.0
gulf breeze,FL,santa rosa,99,30.4,-86.9,12113.0
gulfport,MS,harrison,76,30.4,-89.1,28047.0
hackensack,NJ,bergen,102,40.9,-74.0,34003.0
haddonfield,NJ,camden,9,39.9,-75.0,34007.0
hadley,NY,saratoga,6,43.3,-74.0,36091.0
hagar shores,MI,berrien,24,42.2,-86.4,26021.0
hagerstown,MD,washington,8,39.6,-77.7,24043.0
hailey,ID,blaine,6,43.6,-114.1,16013.0
halstead,KS,harvey,2,38.0,-97.5,20079.0
hamburg,PA,berks,18,40.5,-76.0,42011.0
hampton,VA,hampton city,4,37.0,-76.4,51650.0
hampton,VA,york,4,37.0,-76.4,51199.0
hancock,NH,hillsborough,4,43.0,-72.0,33011.0
hancock,NY,delaware,7,42.0,-75.2,36025.0
hanksville,UT,wayne,9,38.1,-110.7,49055.0
hanover,MD,anne arundel,4,39.2,-76.7,24003.0
hanover,NH,grafton,6,43.7,-72.3,33009.0
hanson,KY,hopkins,3,37.4,-87.4,21107.0
hardy,VA,franklin,1,37.2,-79.8,51067.0
harlingen,TX,cameron,27,26.2,-97.7,48061.0
harper woods,MI,wayne,4,42.4,-82.9,26163.0
harpers ferry,WV,jefferson,2,39.3,-77.8,54037.0
harpursville,NY,broome,5,42.2,-75.7,36007.0
harrington,DE,kent,1,38.9,-75.6,10001.0
harrisburg,PA,dauphin,27,40.3,-76.8,42043.0
harrisville,MI,alcona,290,44.6,-83.4,26001.0
harrodsburg,KY,mercer,16,37.8,-84.9,21167.0
hartley,IA,obrien,38,43.2,-95.5,
harvard,IL,mchenry,2,42.4,-88.6,17111.0
haslett,MI,ingham,2,42.8,-84.4,26065.0
hatch,NM,dona ana,2,32.6,-107.1,
hattiesburg,MS,forrest,87,31.2,-89.3,
hattieville,AR,conway,8,35.3,-92.8,5029.0
hauppauge,NY,suffolk,2,40.6,-73.3,36103.0
havana,FL,gadsden,1,30.6,-84.4,12039.0
havelock,NC,craven,15,34.9,-76.9,37049.0
havertown,PA,delaware,12,40.0,-75.3,42045.0
havre de grace,MD,harford,6,39.6,-76.1,24025.0
hawley,PA,pike,12,41.5,-75.2,42103.0
hawthorne,NJ,passaic,1,41.0,-74.2,34031.0
hays,NC,wilkes,22,36.4,-81.1,37193.0
hearne,TX,robertson,40,30.8,-96.6,48395.0
hebron,CT,tolland,1,41.7,-72.4,9013.0
hebron,ME,oxford,1,44.2,-70.4,23017.0
heislerville,NJ,cumberland,2,39.2,-75.0,34011.0
helotes,TX,bexar,8,29.6,-98.7,48029.0
hemlock,MI,saginaw,2,43.4,-84.2,26145.0
henderson harbor,NY,jefferson,4,43.9,-76.1,36045.0
hendersonville,NC,henderson,90,35.3,-82.5,37089.0
hephzibah,GA,richmond,1,33.3,-82.1,13245.0
hernando,MS,desoto,1,34.8,-90.0,28033.0
herndon,VA,fairfax,150,39.0,-77.4,51059.0
hershey,NE,lincoln,1,41.2,-101.0,31111.0
hershey,PA,dauphin,8,40.3,-76.6,42043.0
hesston,KS,harvey,30,38.1,-97.5,20079.0
hicksville,OH,defiance,1,41.3,-84.7,39039.0
high bridge,NJ,hunterdon,5,40.7,-74.9,34019.0
high point,NC,guilford,56,36.0,-80.0,37081.0
highland,MD,howard,3,39.2,-77.0,24027.0
hillsboro,MO,jefferson,13,38.2,-90.6,29099.0
hillsboro,NM,sierra,2,32.9,-107.7,35051.0
hillsboro,OH,highland,9,39.1,-83.6,39071.0
hillsboro,WV,pocahontas,60,38.2,-80.3,54075.0
hilton head island,SC,beaufort,3,32.2,-80.8,45013.0
hingham,MA,plymouth,6,42.3,-70.9,25023.0
hoagland,IN,allen,1,40.9,-85.0,18003.0
hoboken,NJ,hudson,4,40.8,-74.2,34017.0
holland,MI,ottawa,203,42.7,-86.1,26139.0
hollis,NH,hillsborough,6,42.7,-71.6,33011.0
hollister,MO,taney,8,36.6,-93.2,29213.0
holly springs,NC,wake,3,35.6,-78.9,37183.0
holt,MI,ingham,8,42.6,-84.5,26065.0
holton,KS,jackson,10,39.4,-95.8,20085.0
holts summit,MO,callaway,6,38.6,-92.1,29027.0
holyoke,MA,hampden,20,42.2,-72.6,25013.0
homer,MI,calhoun,5,42.1,-84.8,26025.0
homestead,FL,miami-dade,12,25.5,-80.5,12086.0
homeworth,OH,columbiana,39,40.8,-81.1,39029.0
homosassa,FL,citrus,3,28.7,-82.5,12017.0
honesdale,PA,wayne,2,41.6,-75.2,42127.0
honolulu,HI,honolulu,12,21.3,-157.8,15003.0
hooksett,NH,merrimack,2,43.1,-71.4,33013.0
hopewell junction,NY,dutchess,5,41.6,-73.8,36027.0
horseshoe bay,TX,llano,40,30.5,-98.4,48299.0
horseshoe bend,ID,boise,3,44.0,-116.1,16015.0
horsham,PA,montgomery,2,40.2,-75.2,42091.0
houston,TX,fort bend,54,29.8,-95.4,48157.0
houston,TX,harris,2322,29.8,-95.4,48201.0
howell,MI,livingston,4,42.6,-83.9,26093.0
hudson,FL,pasco,3,28.4,-82.7,12101.0
hudson,NY,columbia,4,42.2,-73.7,36021.0
hudson,WI,st. croix,12,45.0,-92.7,55109.0
hudson falls,NY,washington,3,43.3,-73.6,36115.0
hugoton,KS,stevens,1,37.1,-101.3,20189.0
humbird,WI,clark,1,44.5,-90.9,55019.0
humble,TX,harris,12,30.0,-95.2,48201.0
huntersville,NC,mecklenburg,36,35.4,-80.9,37119.0
huntertown,IN,allen,1,41.2,-85.2,18003.0
huntingdon,PA,huntingdon,2,40.6,-77.9,42061.0
hutchinson,MN,mcleod,4,44.9,-94.4,27085.0
hutto,TX,williamson,4,30.5,-97.5,48491.0
hyannis,MA,barnstable,2,41.7,-70.3,25001.0
hyattsville,MD,prince georges,27,38.8,-76.8,
hyde park,VT,lamoille,2,44.6,-72.6,50015.0
idabel,OK,mccurtain,1,33.8,-94.8,40089.0
idaho falls,ID,bonneville,16,43.5,-111.9,16019.0
independence,WI,trempealeau,6,44.4,-91.5,55121.0
indian river,MI,cheboygan,1,45.4,-84.5,26031.0
indian trail,NC,union,20,35.1,-80.7,37179.0
indian valley,VA,floyd,1,36.9,-80.6,51063.0
indianapolis,IN,hamilton,40,39.8,-86.1,18057.0
indianapolis,IN,marion,1040,39.8,-86.1,18097.0
inman,SC,spartanburg,1,35.1,-82.1,45083.0
inverness,FL,citrus,1,28.8,-82.3,12017.0
inwood,WV,berkeley,1,39.4,-78.0,54003.0
iowa city,IA,johnson,39,41.6,-91.6,19103.0
ipswich,MA,essex,2,42.7,-70.8,25009.0
irvine,KY,estill,14,37.7,-84.0,21065.0
irving,TX,dallas,7,32.9,-97.0,48113.0
irvington,NY,westchester,3,41.0,-73.9,36119.0
isle la motte,VT,grand isle,2,44.9,-73.3,50013.0
isle of palms,SC,charleston,4,32.8,-79.8,45019.0
islesboro,ME,waldo,15,44.3,-68.9,23027.0
ithaca,NY,tompkins,3,42.4,-76.5,36109.0
jackson,AL,clarke,4,31.4,-87.9,1025.0
jackson,NJ,ocean,42,40.1,-74.4,34029.0
jacksonville,AR,pulaski,40,34.9,-92.2,5119.0
jacksonville,FL,duval,286,30.3,-81.8,12031.0
jacksonville,FL,st. johns,52,30.3,-81.8,12109.0
jamestown,RI,newport,11,41.5,-71.4,44005.0
jamesville,NY,onondaga,2,43.0,-76.1,36067.0
janesville,WI,rock,3,42.7,-89.1,55105.0
jefferson,NH,coos,6,44.4,-71.4,33007.0
jefferson,TX,marion,16,32.8,-94.3,48315.0
jeffersonville,IN,clark,10,38.3,-85.7,18019.0
johnsburg,NY,warren,14,43.6,-74.1,36113.0
johnson city,NY,broome,3,42.2,-76.0,36007.0
johnson city,TN,washington,3,36.3,-82.3,47179.0
johnsonburg,PA,elk,4,41.5,-78.7,42047.0
johnston,IA,polk,4,41.7,-93.7,19153.0
johnstown,NY,fulton,4,43.0,-74.4,36035.0
joliet,IL,will,7,41.5,-88.1,17197.0
joplin,MO,jasper,506,37.1,-94.5,29097.0
jordan,MN,scott,24,44.7,-93.6,27139.0
jordan,NY,onondaga,14,43.1,-76.5,36067.0
joshua,TX,johnson,11,32.5,-97.4,48251.0
junction,TX,kimble,24,30.4,-99.6,48267.0
junction city,WI,portage,6,44.6,-89.8,55097.0
justin,TX,denton,20,33.1,-97.3,48121.0
kalamazoo,MI,kalamazoo,20,42.4,-85.7,26077.0
kansas city,MO,clay,1113,39.2,-94.6,29047.0
kansas city,MO,jackson,689,39.2,-94.6,29095.0
kansas city,MO,platte,530,39.2,-94.6,29165.0
kasota,MN,le sueur,5,44.3,-93.9,27079.0
katy,TX,fort bend,38,29.8,-95.7,48157.0
katy,TX,harris,38,29.8,-95.7,48201.0
kearny,AZ,pinal,1,33.1,-110.9,4021.0
keene,NH,cheshire,42,42.9,-72.3,33005.0
keller,TX,tarrant,12,32.9,-97.3,48439.0
kendallville,IN,noble,7,41.5,-85.3,18113.0
kennesaw,GA,cobb,4,34.0,-84.6,13067.0
kenosha,WI,kenosha,1,42.6,-87.8,55059.0
kerens,TX,navarro,9,32.1,-96.2,48349.0
kerrville,TX,kerr,285,30.0,-99.1,48265.0
keuka park,NY,yates,2,42.6,-77.1,36123.0
key largo,FL,monroe,20,25.2,-80.4,12087.0
keysville,VA,charlotte,167,37.0,-78.5,51037.0
kilmarnock,VA,lancaster,1,37.7,-76.4,51103.0
king george,VA,king george,123,38.3,-77.1,51099.0
kingfisher,OK,kingfisher,32,35.9,-98.0,40073.0
kingston,AR,madison,10,36.0,-93.5,5087.0
kingston,NY,ulster,28,42.0,-74.1,36111.0
kingwood,TX,harris,2,30.0,-95.3,48201.0
kiowa,KS,barber,5,37.0,-98.5,20007.0
kirkland,IL,dekalb,2,42.1,-88.9,17037.0
kirksville,MO,adair,144,40.2,-92.6,29001.0
kittery point,ME,york,1,43.1,-70.7,23031.0
kitty hawk,NC,dare,10,36.1,-75.7,37055.0
kleinfeltersville,PA,lebanon,4,40.3,-76.2,42075.0
knightdale,NC,wake,6,35.8,-78.5,37183.0
knox,PA,clarion,8,41.2,-79.5,42031.0
knoxville,IA,marion,2,41.3,-93.1,19125.0
knoxville,TN,knox,17,35.9,-84.0,47093.0
kodak,TN,sevier,1,36.0,-83.6,47155.0
kohler,WI,sheboygan,6,43.7,-87.8,55117.0
kokomo,IN,howard,4,40.5,-86.2,18067.0
kress,TX,swisher,5,34.4,-101.7,48437.0
kylertown,PA,clearfield,1,41.0,-78.2,42033.0
la crosse,WI,la crosse,42,43.8,-91.2,55063.0
la grange,TX,fayette,9,29.9,-96.9,48149.0
la grange park,IL,cook,27,41.8,-87.9,17031.0
la porte,IN,la porte,6,41.6,-86.7,
la porte,TX,harris,15,29.7,-95.0,48201.0
la quinta,CA,riverside,1,33.7,-116.3,6065.0
la salle,MI,monroe,2,41.9,-83.5,26115.0
la vernia,TX,wilson,26,29.4,-98.1,48493.0
lacombe,LA,st. tammany,3,30.3,-89.9,
lafayette,IN,tippecanoe,20,40.4,-86.9,18157.0
lafox,IL,kane,1,41.9,-88.4,17089.0
lake,MI,clare,2,43.9,-85.0,26035.0
lake charles,LA,calcasieu,24,30.2,-93.2,
lake lure,NC,rutherford,8,35.5,-82.2,37161.0
lake luzerne,NY,warren,4,43.3,-73.8,36113.0
lake ozark,MO,camden,4,38.2,-92.7,29029.0
lake placid,NY,essex,10,44.2,-74.0,36031.0
lake worth,FL,palm beach,11,26.7,-80.2,12099.0
lakeside,CA,san diego,2,32.9,-116.9,6073.0
lakeville,MA,plymouth,4,41.8,-71.0,25023.0
lakeville,MN,dakota,75,44.6,-93.2,27037.0
lakeville,NY,livingston,1,42.8,-77.7,36051.0
lanark,IL,carroll,4,42.1,-89.8,17015.0
lancaster,KY,garrard,12,37.7,-84.6,21079.0
lancaster,NH,coos,4,44.5,-71.5,33007.0
lancaster,NY,erie,2,42.9,-78.6,36029.0
lancaster,OH,fairfield,5,39.7,-82.6,39045.0
lancaster,PA,lancaster,987,40.1,-76.3,42071.0
land o lakes,WI,vilas,46,46.2,-89.4,55125.0
landisville,NJ,atlantic,15,39.5,-74.9,34001.0
lanesboro,MN,fillmore,9,43.7,-92.0,27045.0
lansdale,PA,montgomery,30,40.2,-75.4,42091.0
lansing,IL,cook,54,41.6,-87.5,17031.0
larchmont,NY,westchester,1,40.9,-73.8,36119.0
laredo,TX,webb,16,27.5,-99.5,48479.0
largo,FL,pinellas,8,27.9,-82.8,12103.0
las cruces,NM,dona ana,15,32.3,-106.8,
las vegas,NV,clark,26,36.1,-115.3,32003.0
laurel,MD,anne arundel,16,39.1,-76.9,24003.0
laurel,MD,howard,8,39.1,-76.9,24027.0
laurel,MD,prince georges,8,39.1,-76.9,
laurel,MS,jones,18,31.7,-89.1,28067.0
laurel springs,NC,alleghany,8,36.4,-81.3,37005.0
lawrence,KS,douglas,8,39.0,-95.2,20045.0
lawrenceville,GA,gwinnett,13,34.0,-84.0,13135.0
le roy,NY,genesee,2,43.0,-78.0,36037.0
leakey,TX,real,18,29.9,-99.8,48385.0
leander,TX,travis,4,30.6,-97.9,48453.0
leander,TX,williamson,3,30.6,-97.9,48491.0
leawood,KS,johnson,35,39.0,-94.6,20091.0
lebanon,IL,st. clair,2,38.6,-89.8,17163.0
lebanon,TN,wilson,9,36.3,-86.3,47189.0
ledgewood,NJ,morris,1,40.9,-74.7,34027.0
leeds,ME,androscoggin,1,44.3,-70.1,23001.0
leesburg,FL,lake,4,28.8,-81.9,12069.0
leesburg,VA,loudoun,3,39.1,-77.6,51107.0
lemont,IL,cook,11,41.7,-88.0,17031.0
lenexa,KS,johnson,54,39.0,-94.7,20091.0
lenoir,NC,caldwell,60,36.0,-81.5,37027.0
leonard,MI,oakland,3,42.8,-83.1,26125.0
leonardo,NJ,monmouth,3,40.4,-74.1,34025.0
leonia,NJ,bergen,5,40.9,-74.0,34003.0
lewes,DE,sussex,4,38.7,-75.2,10005.0
lewiston,ID,nez perce,1,46.2,-116.9,16069.0
lewiston,ME,androscoggin,3,44.1,-70.2,23001.0
lewistown,MO,lewis,46,40.1,-91.8,29111.0
lewisville,TX,denton,708,33.0,-97.1,48121.0
lexington,GA,oglethorpe,1,33.9,-83.1,13221.0
lexington,KY,fayette,175,38.0,-84.5,21067.0
lexington,MA,middlesex,5,42.4,-71.2,25017.0
lexington,NY,greene,4,42.2,-74.4,36039.0
lexington,OK,cleveland,114,35.0,-97.2,40027.0
lexington,SC,lexington,5,34.0,-81.3,45063.0
lexington,VA,lexington city,66,37.8,-79.5,51678.0
liberal,KS,seward,12,37.1,-101.0,20175.0
liberty mills,IN,wabash,1,41.0,-85.7,18169.0
libertyville,IL,lake,15,42.3,-87.9,17097.0
lincoln,MA,middlesex,6,42.4,-71.3,25017.0
lincoln park,MI,wayne,1,42.2,-83.2,26163.0
lincoln park,NJ,morris,1,40.9,-74.3,34027.0
lincoln university,PA,chester,90,39.8,-75.9,42029.0
lincolnton,NC,lincoln,20,35.5,-81.2,37109.0
lindale,TX,smith,48,32.5,-95.4,48423.0
linden,MI,genesee,1,42.8,-83.8,26049.0
linden,NJ,union,4,40.6,-74.2,34039.0
lindenhurst,NY,suffolk,4,40.7,-73.4,36103.0
linwood,NJ,atlantic,2,39.3,-74.6,34001.0
lionville,PA,chester,2,40.0,-75.6,42029.0
lithonia,GA,dekalb,8,33.7,-84.1,13089.0
lititz,PA,lancaster,55,40.2,-76.3,42071.0
little falls,MN,morrison,21,46.0,-94.3,27097.0
little rock,AR,pulaski,20,34.7,-92.3,5119.0
little silver,NJ,monmouth,10,40.3,-74.0,34025.0
littleton,MA,middlesex,4,42.5,-71.5,25017.0
livingston,AL,sumter,2,32.6,-88.1,1119.0
livonia,MI,wayne,11,42.4,-83.4,26163.0
llano,TX,llano,122,30.6,-98.7,48299.0
lombard,IL,dupage,16,41.9,-88.0,17043.0
london,KY,laurel,16,37.1,-84.1,21125.0
