Town,State/Province,County,Count,Latitude,Longitude,FIPS
chatham,NH,carroll,6,44.2,-71.0,33003.0
chatsworth,IL,livingston,5,40.8,-88.3,17105.0
chattanooga,TN,hamilton,294,35.0,-85.1,47065.0
checotah,OK,mcintosh,4,35.5,-95.5,40091.0
chelsea,MI,washtenaw,98,42.3,-84.0,26161.0
chelsea,OK,rogers,15,36.5,-95.4,40131.0
cheraw,SC,chesterfield,1,34.6,-79.9,45025.0
cherokee,TX,san saba,21,31.0,-98.7,48411.0
chesaning,MI,saginaw,1,43.2,-84.2,26145.0
chesapeake,VA,chesapeake city,33,36.7,-76.3,51550.0
chesapeake beach,MD,calvert,16,38.7,-76.5,24009.0
chesapeake city,MD,cecil,8,39.5,-75.9,24015.0
cheshire,CT,new haven,15,41.5,-72.9,9009.0
chester,PA,delaware,10,39.8,-75.4,42045.0
chester,VA,chesterfield,1,37.4,-77.4,51041.0
chester springs,PA,chester,6,40.1,-75.6,42029.0
chesterfield,MO,st. louis,12,38.7,-90.6,29189.0
chesterfield,VA,chesterfield,21,37.3,-77.6,51041.0
chesterton,IN,porter,8,41.6,-87.1,18127.0
chestertown,MD,kent,1,39.2,-76.0,24029.0
chestertown,MD,queen annes,2,39.2,-76.0,
chicago,IL,cook,11136,41.9,-87.7,17031.0
chickasha,OK,grady,4,35.1,-97.9,40051.0
chilmark,MA,dukes,12,41.3,-70.7,25007.0
chilton,WI,calumet,2,44.0,-88.3,55015.0
china,TX,jefferson,23,30.0,-94.3,48245.0
china spring,TX,mclennan,1,31.7,-97.3,48309.0
chino,CA,san bernardino,3,34.0,-117.7,6071.0
chippewa falls,WI,chippewa,50,44.9,-91.3,55017.0
christiansburg,VA,montgomery,180,37.1,-80.4,51121.0
chula vista,CA,san diego,3,32.6,-117.1,6073.0
church creek,MD,dorchester,12,38.4,-76.1,24019.0
churchville,NY,monroe,12,43.1,-77.9,36055.0
cibolo,TX,guadalupe,13,29.6,-98.2,48187.0
cicero,IL,cook,6,41.9,-87.8,17031.0
cimarron,NM,colfax,2,36.5,-104.9,35007.0
cincinnati,OH,clermont,507,39.1,-84.5,39025.0
cincinnati,OH,hamilton,18759,39.1,-84.5,39061.0
claflin,KS,barton,252,38.4,-98.6,20009.0
clairton,PA,allegheny,10,40.3,-79.9,42003.0
claremont,NH,sullivan,36,43.3,-72.3,33019.0
claremore,OK,rogers,50,36.3,-95.6,40131.0
clarence center,NY,erie,2,43.1,-78.6,36029.0
clarendon,TX,donley,168,35.0,-101.0,48129.0
clarkesville,GA,habersham,17,34.6,-83.5,13137.0
clarks hill,SC,mccormick,4,33.7,-82.2,45065.0
clarkson,KY,grayson,5,37.3,-86.1,21085.0
clarkston,MI,oakland,24,42.7,-83.5,26125.0
clarksville,IN,clark,15,38.3,-85.8,18019.0
clarksville,MD,howard,2,39.2,-76.9,24027.0
clarksville,MI,ionia,3,42.8,-85.2,26067.0
clarksville,MO,pike,16,39.3,-90.9,29163.0
clarksville,TN,montgomery,18,36.5,-87.4,47125.0
claypool,IN,kosciusko,2,41.1,-86.0,18085.0
clayton,DE,kent,1,39.7,-75.6,10001.0
clayton,GA,rabun,1,35.0,-83.6,13241.0
clayton,MI,lenawee,12,41.9,-84.2,26091.0
clayton,NC,johnston,9,35.6,-78.3,37101.0
clayton,NY,jefferson,15,44.2,-76.1,36045.0
clear lake,IA,cerro gordo,1,43.1,-93.4,19033.0
clear lake,MN,sherburne,1,45.4,-94.0,27141.0
clear lake,SD,deuel,150,44.7,-96.7,46039.0
clearwater,FL,pinellas,45,28.0,-82.8,12103.0
cleburne,TX,johnson,3,32.3,-97.4,48251.0
cleveland,GA,white,1,34.6,-83.8,13311.0
cleveland,OH,cuyahoga,4672,41.5,-81.6,39035.0
clinton,CT,middlesex,15,41.3,-72.5,9007.0
clinton,NY,oneida,3,43.0,-75.4,36065.0
clinton,TN,anderson,5,36.1,-84.2,47001.0
clinton,WA,island,3,47.9,-122.4,53029.0
clinton township,MI,macomb,72,42.6,-82.9,26099.0
clive,IA,polk,12,41.6,-93.8,19153.0
cloverdale,VA,botetourt,1,37.4,-79.9,51023.0
clovis,CA,fresno,1,36.9,-119.7,6019.0
clovis,NM,curry,21,34.4,-103.2,35009.0
clyde,NC,haywood,3,35.5,-82.9,37087.0
coatesville,PA,chester,45,40.0,-75.9,42029.0
colby,WI,clark,1,44.9,-90.4,55019.0
colcord,OK,delaware,6,36.2,-94.7,40041.0
cold spring,NY,putnam,36,41.5,-73.9,36079.0
coldspring,TX,san jacinto,12,30.7,-95.1,48407.0
coldwater,MI,branch,9,41.9,-85.0,26023.0
college station,TX,brazos,44,30.6,-96.4,48041.0
collegeville,PA,montgomery,12,40.2,-75.5,42091.0
colleyville,TX,tarrant,41,32.9,-97.2,48439.0
collinsville,IL,madison,3,38.7,-90.0,17119.0
colmar,PA,montgomery,1,40.3,-75.3,42091.0
colmesneil,TX,tyler,4,31.0,-94.3,48457.0
colonial beach,VA,westmoreland,5,38.3,-77.0,51193.0
colorado city,CO,pueblo,2,37.9,-104.8,8101.0
colorado springs,CO,el paso,1656,38.8,-104.8,8041.0
colrain,MA,franklin,4,42.7,-72.7,25011.0
colton,NY,st. lawrence,8,44.6,-74.9,36089.0
coltons point,MD,st. marys,7,38.2,-76.8,
colts neck,NJ,monmouth,4,40.3,-74.2,34025.0
columbia,MD,howard,5,39.2,-76.9,24027.0
columbia,MO,boone,1430,38.9,-92.4,29019.0
columbia,MS,marion,2,31.3,-89.8,28091.0
columbia,NJ,warren,3,40.9,-75.1,34041.0
columbia,SC,lexington,72,33.1,-80.0,45063.0
columbia,SC,richland,1200,33.1,-80.0,45079.0
columbia city,IN,whitley,15,41.2,-85.4,18183.0
columbiana,OH,columbiana,2,40.9,-80.7,39029.0
columbus,AR,hempstead,342,33.8,-93.8,5057.0
columbus,IN,bartholomew,12,39.1,-86.0,18005.0
columbus,OH,delaware,43,39.9,-83.0,39041.0
columbus,OH,franklin,1161,39.9,-83.0,39049.0
columbus,TX,colorado,20,29.7,-96.5,48089.0
colusa,CA,colusa,1,39.3,-122.1,6011.0
comanche,OK,stephens,11,34.4,-98.0,40137.0
comanche,TX,comanche,6,31.7,-98.5,48093.0
comer,GA,madison,2,34.1,-83.1,13195.0
comfort,TX,kendall,56,30.0,-98.8,48259.0
comins,MI,oscoda,1,44.9,-84.0,26135.0
commerce,GA,banks,5,34.2,-83.5,13011.0
commerce,GA,jackson,10,34.2,-83.5,13157.0
comstock,NE,custer,72,41.6,-99.3,31041.0
concord,MA,middlesex,18,42.5,-71.3,25017.0
concord,NC,cabarrus,30,35.4,-80.6,37025.0
conestoga,PA,lancaster,12,39.9,-76.3,42071.0
connellsville,PA,fayette,464,40.0,-79.6,42051.0
connersville,IN,fayette,20,39.6,-85.1,18041.0
conroe,TX,montgomery,70,30.3,-95.5,48339.0
conway,AR,faulkner,60,35.1,-92.5,5045.0
conway,MA,franklin,2,42.5,-72.7,25011.0
conway,NH,carroll,2,44.0,-71.1,33003.0
conyers,GA,rockdale,6,33.7,-84.0,13247.0
cook,NE,johnson,1,40.5,-96.2,31097.0
cookville,TX,titus,12,33.2,-94.9,48449.0
coon rapids,IA,carroll,24,41.9,-94.7,19027.0
coopersburg,PA,lehigh,1,40.5,-75.4,42077.0
cooperstown,NY,otsego,3,42.8,-74.9,36077.0
coppell,TX,dallas,6,33.0,-97.0,48113.0
copperas cove,TX,coryell,50,31.3,-97.9,48099.0
coral gables,FL,miami-dade,6,25.7,-80.3,12086.0
coralville,IA,johnson,9,41.7,-91.6,19103.0
coram,NY,suffolk,1,40.9,-73.0,36103.0
corinth,MS,alcorn,6,34.9,-88.5,28003.0
cornish,NH,sullivan,5,43.5,-72.3,33019.0
cornwall,NY,orange,5,41.4,-74.0,36071.0
corpus christi,TX,nueces,775,27.7,-97.3,48355.0
corsicana,TX,navarro,72,32.0,-96.6,48349.0
cortland,IL,dekalb,5,41.9,-88.7,17037.0
cortland,OH,trumbull,8,41.3,-80.8,39155.0
corunna,MI,shiawassee,4,43.0,-84.1,26155.0
coshocton,OH,coshocton,8,40.3,-81.9,39031.0
cottage grove,MN,washington,1,44.8,-92.9,27163.0
cottonport,LA,avoyelles,5,31.0,-92.0,
cottonwood,AZ,yavapai,1,34.7,-112.0,4025.0
coudersport,PA,potter,1404,41.8,-78.0,42105.0
coulee dam,WA,okanogan,2,48.0,-119.0,53047.0
council bluffs,IA,pottawattamie,80,41.2,-95.8,19155.0
coupland,TX,williamson,12,30.5,-97.3,48491.0
covina,CA,los angeles,4,34.1,-117.9,6037.0
covington,GA,newton,3,33.5,-83.8,13217.0
covington,LA,st. tammany,65,30.5,-90.1,
coxsackie,NY,greene,1,42.4,-73.8,36039.0
cranford,NJ,union,6,40.7,-74.3,34039.0
crawfordsville,IN,montgomery,448,40.0,-86.9,18107.0
crawfordville,FL,wakulla,120,30.1,-84.3,12129.0
cream ridge,NJ,monmouth,3,40.1,-74.5,34025.0
creighton,NE,knox,12,42.5,-97.9,31107.0
crestline,OH,crawford,19,40.8,-82.7,39033.0
crestview,FL,okaloosa,2,30.8,-86.6,12091.0
crestwood,KY,oldham,16,38.3,-85.5,21185.0
crittenden,KY,grant,3,38.8,-84.6,21081.0
crofton,MD,anne arundel,2,39.0,-76.7,24003.0
crofton,NE,knox,1,42.7,-97.6,31107.0
cross junction,VA,frederick,3,39.3,-78.3,51069.0
cross plains,WI,dane,14,43.2,-89.6,55025.0
crosslake,MN,crow wing,20,46.7,-94.0,27035.0
crossville,TN,cumberland,7,35.9,-85.0,47035.0
crowley,TX,tarrant,1,32.6,-97.4,48439.0
crown city,OH,gallia,4,38.5,-82.3,39053.0
crown point,IN,lake,90,41.4,-87.4,18089.0
crownsville,MD,anne arundel,1,39.0,-76.6,24003.0
crumpler,NC,ashe,10,36.5,-81.4,37009.0
crystal lake,IL,mchenry,49,42.2,-88.4,17111.0
crystal river,FL,citrus,1,28.9,-82.5,12017.0
cub run,KY,hart,12,37.3,-86.1,21099.0
cullman,AL,cullman,3,34.0,-86.9,1043.0
cumberland,MD,allegany,3,39.6,-78.8,24001.0
cumberland,RI,providence,2,42.0,-71.4,44007.0
cumberland,VA,cumberland,2,37.5,-78.2,51049.0
cumberland gap,TN,claiborne,3,36.6,-83.7,47025.0
cumming,GA,forsyth,6,34.2,-84.1,13117.0
cushing,OK,payne,12,36.0,-96.8,40119.0
custer,WI,portage,10,44.5,-89.4,55097.0
cutler,IN,carroll,1,40.5,-86.5,18015.0
cypress,TX,harris,16,29.9,-95.7,48201.0
dacula,GA,gwinnett,5,34.0,-83.9,13135.0
dade city,FL,pasco,3,28.4,-82.2,12101.0
dagsboro,DE,sussex,2,38.6,-75.2,10005.0
daleville,IN,delaware,1,40.1,-85.6,18035.0
dallas,TX,collin,688,32.9,-96.9,48085.0
dallas,TX,dallas,7912,32.9,-96.9,48113.0
dalton,GA,whitfield,6,34.8,-85.0,13313.0
dalton,MA,berkshire,1,42.3,-73.3,25003.0
dalton,MN,otter tail,3,46.2,-95.9,27111.0
danbury,CT,fairfield,4,41.4,-73.5,9001.0
danbury,NC,stokes,30,36.4,-80.3,37169.0
dandridge,TN,jefferson,1,36.0,-83.4,47089.0
dansville,MI,ingham,2,42.6,-84.3,26065.0
danville,KY,boyle,1,37.6,-84.8,21021.0
daphne,AL,baldwin,24,30.6,-87.9,1003.0
darien,GA,mcintosh,17,31.4,-81.4,13191.0
dassel,MN,meeker,18,45.1,-94.3,27093.0
dauphin island,AL,mobile,40,30.3,-88.1,1097.0
davenport,FL,polk,21,28.2,-81.6,12105.0
davenport,IA,scott,14,41.6,-90.6,19163.0
davidsonville,MD,anne arundel,2,38.9,-76.6,24003.0
davis,WV,tucker,20,39.1,-79.5,54093.0
davisburg,MI,oakland,12,42.7,-83.5,26125.0
davison,MI,genesee,6,43.0,-83.5,26049.0
dawsonville,GA,dawson,1,34.6,-84.2,13085.0
dayton,KY,campbell,18,39.1,-84.5,21037.0
dayton,OH,greene,182,39.8,-84.0,39057.0
dayton,OH,montgomery,434,39.8,-84.0,39113.0
dayton,TX,liberty,14,30.0,-94.8,48291.0
daytona beach,FL,volusia,45,29.2,-81.0,12127.0
de graff,OH,logan,8,40.3,-83.9,39091.0
de pere,WI,brown,8,44.4,-88.0,55009.0
de queen,AR,sevier,2,34.1,-94.4,5133.0
deal,NJ,monmouth,2,40.2,-74.0,34025.0
dearborn,MI,wayne,3,42.3,-83.2,26163.0
debary,FL,volusia,1,28.9,-81.3,12127.0
decatur,GA,dekalb,84,33.8,-84.3,13089.0
decatur,IL,macon,60,39.8,-89.0,17115.0
decorah,IA,winneshiek,18,43.3,-91.8,19191.0
deep gap,NC,watauga,8,36.2,-81.5,37189.0
deep river,CT,middlesex,5,41.4,-72.5,9007.0
deerfield,IL,lake,9,42.2,-87.8,17097.0
deerton,MI,alger,1,46.5,-87.0,26003.0
deerwood,MN,crow wing,4,46.5,-93.9,27035.0
defiance,OH,defiance,15,41.3,-84.3,39039.0
dekalb,IL,dekalb,4,41.9,-88.8,17037.0
del rio,TX,val verde,9,29.5,-100.9,48465.0
del valle,TX,travis,57,30.1,-97.6,48453.0
deland,FL,volusia,2,29.1,-81.4,12127.0
delanson,NY,schenectady,4,42.7,-74.2,36093.0
delaware,OH,delaware,11,40.2,-83.1,39041.0
delmar,DE,sussex,2,38.5,-75.5,10005.0
delta,CO,delta,3,38.7,-108.1,8029.0
delta,PA,york,30,39.7,-76.4,42133.0
denison,TX,grayson,33,33.8,-96.5,48181.0
denton,TX,denton,60,33.2,-97.1,48121.0
denver,CO,adams,128,39.7,-105.0,8001.0
denver,CO,arapahoe,32,39.7,-105.0,8005.0
denver,CO,denver,432,39.7,-105.0,8031.0
denver,CO,jefferson,80,39.7,-105.0,8059.0
derby,CT,new haven,3,41.3,-73.1,9009.0
des moines,IA,polk,1008,41.6,-93.6,19153.0
des plaines,IL,cook,3,42.0,-87.9,17031.0
desert hot springs,CA,riverside,8,33.9,-116.5,6065.0
deshler,OH,henry,1,41.3,-83.9,39069.0
desoto,TX,dallas,2,32.6,-96.8,48113.0
destin,FL,okaloosa,22,30.4,-86.4,12091.0
detroit,MI,wayne,16,42.3,-83.0,26163.0
devens,MA,middlesex,2,42.5,-71.6,25017.0
dewey,OK,washington,3,36.8,-95.9,40147.0
dexter,MI,washtenaw,138,42.4,-83.9,26161.0
diamondhead,MS,hancock,3,30.4,-89.4,28045.0
dickinson,TX,galveston,106,29.4,-95.1,48167.0
dickson,TN,dickson,3,36.0,-87.4,47043.0
dixon,IL,lee,30,41.8,-89.5,17103.0
dodge city,KS,ford,6,37.8,-100.0,20057.0
dodgeville,WI,iowa,12,43.0,-90.0,55049.0
doe hill,VA,highland,5,38.4,-79.4,51091.0
dolores,CO,montezuma,3,37.5,-108.5,8083.0
dorr,MI,allegan,1,42.8,-85.8,26005.0
dorset,VT,bennington,36,43.3,-73.1,50003.0
douglas,MA,worcester,2,42.0,-71.7,25027.0
douglas,MI,allegan,25,42.6,-86.2,26005.0
douglassville,TX,cass,332,33.2,-94.4,48067.0
dousman,WI,waukesha,1,43.0,-88.5,55133.0
dover,NH,strafford,2,43.2,-70.9,33017.0
downers grove,IL,dupage,4,41.8,-88.0,17043.0
downingtown,PA,chester,4,40.0,-75.8,42029.0
doylestown,PA,bucks,2,40.4,-75.2,42017.0
dresden,ME,lincoln,3,44.1,-69.7,23015.0
dresden,OH,muskingum,6,40.1,-82.0,39119.0
dresher,PA,montgomery,2,40.1,-75.2,42091.0
driftwood,TX,hays,45,30.1,-98.0,48209.0
dripping springs,TX,hays,168,30.2,-98.1,48209.0
du quoin,IL,perry,80,38.0,-89.2,17145.0
dublin,OH,franklin,11,40.1,-83.1,39049.0
dublin,TX,erath,60,32.1,-98.3,48143.0
dubuque,IA,dubuque,33,42.5,-90.7,19061.0
duluth,GA,fulton,3,34.0,-84.1,13121.0
duluth,GA,gwinnett,3,34.0,-84.1,13135.0
duluth,MN,st. louis,91,46.8,-92.1,27137.0
dumont,NJ,bergen,1,40.9,-74.0,34003.0
duncan,OK,stephens,24,34.5,-98.0,40137.0
duncannon,PA,perry,6,40.4,-77.0,42099.0
duncanville,TX,dallas,25,32.7,-96.9,48113.0
dundalk,MD,baltimore,144,39.3,-76.5,24005.0
dundee,IA,delaware,1,42.6,-91.6,19055.0
dunellen,NJ,middlesex,8,40.6,-74.5,34023.0
dunkirk,MD,calvert,4,38.7,-76.6,24009.0
dunkirk,NY,chautauqua,171,42.5,-79.3,36013.0
dunstable,MA,middlesex,1,42.7,-71.5,25017.0
durango,IA,dubuque,15,42.6,-90.8,19061.0
durant,OK,bryan,10,34.0,-96.4,40013.0
durham,CT,middlesex,6,41.5,-72.7,9007.0
durham,NC,durham,60,35.9,-78.9,37063.0
durham,NH,strafford,10,43.1,-71.0,33017.0
dyer,IN,lake,11,41.5,-87.5,18089.0
eagle pass,TX,maverick,21,28.7,-100.5,48323.0
eagleville,PA,montgomery,18,40.2,-75.4,42091.0
earleville,MD,cecil,47,39.4,-76.0,24015.0
earth city,MO,st. louis,3,38.8,-90.5,29189.0
easley,SC,pickens,24,34.9,-82.6,45077.0
east aurora,NY,erie,1,42.8,-78.6,36029.0
east chicago,IN,lake,1,41.6,-87.5,18089.0
east falmouth,MA,barnstable,24,41.6,-70.6,25001.0
east lansing,MI,ingham,28,42.7,-84.4,26065.0
east liverpool,OH,columbiana,15,40.6,-80.6,39029.0
east marion,NY,suffolk,84,41.1,-72.3,36103.0
east meadow,NY,nassau,72,40.7,-73.6,36059.0
east norwich,NY,nassau,20,40.8,-73.5,36059.0
east randolph,VT,orange,9,44.0,-72.5,50017.0
east rochester,OH,columbiana,12,40.7,-81.0,39029.0
east stroudsburg,PA,monroe,20,41.0,-75.2,42089.0
east tawas,MI,iosco,87,44.2,-83.5,26069.0
east windsor,CT,hartford,6,41.9,-72.6,9003.0
east worcester,NY,otsego,2,42.6,-74.7,36077.0
eastham,MA,barnstable,11,41.9,-70.0,25001.0
easthampton,MA,hampshire,10,42.3,-72.7,25015.0
eastlake,OH,lake,165,41.7,-81.5,39085.0
easton,MA,bristol,2,42.0,-71.1,25005.0
easton,MD,talbot,2,38.9,-76.1,24041.0
eastpoint,FL,franklin,28,29.7,-84.9,12037.0
eatonton,GA,putnam,42,33.3,-83.4,13237.0
eau claire,PA,butler,1,41.1,-79.8,42019.0
eau claire,WI,eau claire,3,44.8,-91.5,55035.0
eckert,CO,delta,2,38.8,-107.9,8029.0
eden,WI,fond du lac,5,43.7,-88.3,55039.0
eden prairie,MN,hennepin,3,44.9,-93.5,27053.0
eden valley,MN,meeker,1,45.3,-94.5,27093.0
edgewater,MD,anne arundel,10,38.9,-76.6,24003.0
edinburg,TX,hidalgo,48,26.3,-98.2,48215.0
edison,NJ,middlesex,12,40.5,-74.4,34023.0
edison,OH,morrow,2,40.6,-82.9,39117.0
edisto island,SC,colleton,87,32.5,-80.3,45029.0
edmond,OK,oklahoma,155,35.6,-97.5,40109.0
edwardsburg,MI,cass,3,41.8,-86.1,26027.0
edwardsville,IL,madison,636,38.9,-90.0,17119.0
efland,NC,orange,14,36.1,-79.2,37135.0
egg harbor,WI,door,10,45.1,-87.3,55029.0
egg harbor city,NJ,atlantic,20,39.5,-74.6,34001.0
egg harbor township,NJ,atlantic,6,39.4,-74.6,34001.0
el prado,NM,taos,2,36.5,-105.7,35055.0
el reno,OK,canadian,21,35.5,-98.0,40017.0
elgin,IL,kane,4,42.0,-88.3,17089.0
elgin,TX,bastrop,105,30.4,-97.4,48021.0
elizabeth,CO,elbert,4,39.3,-104.6,8039.0
elizabeth,IL,jo daviess,16,42.4,-89.2,17085.0
elizabethtown,KY,hardin,4,37.7,-86.0,21093.0
elizabethtown,PA,lancaster,105,40.2,-76.6,42071.0
elizabethville,PA,dauphin,3,40.5,-76.8,42043.0
elk grove village,IL,cook,18,42.0,-88.1,17031.0
elk river,MN,sherburne,15,45.3,-93.6,27141.0
elkhorn,WI,walworth,7,42.7,-88.5,55127.0
elkton,MD,cecil,5,39.5,-75.9,24015.0
ellicott city,MD,howard,5,39.3,-76.8,24027.0
ellison bay,WI,door,1,45.3,-87.1,55029.0
ellsworth,MI,antrim,50,45.1,-85.4,26009.0
elm grove,LA,bossier,10,32.4,-93.5,
elm springs,AR,washington,1,36.2,-94.2,5143.0
ely,MN,st. louis,1,47.9,-91.9,27137.0
emerald isle,NC,carteret,3,34.7,-77.0,37031.0
emlenton,PA,venango,10,41.2,-79.6,42121.0
emmaus,PA,lehigh,18,40.5,-75.5,42077.0
empire,MI,leelanau,10,44.8,-86.0,26089.0
englewood,NJ,bergen,10,40.9,-74.0,34003.0
enid,OK,garfield,356,36.4,-97.9,40047.0
ennis,TX,ellis,5,32.3,-96.6,48139.0
ephrata,PA,lancaster,40,40.2,-76.2,42071.0
erick,OK,beckham,13,35.2,-99.9,40009.0
erie,CO,boulder,4,40.0,-105.0,8013.0
erie,IL,whiteside,2,41.7,-90.1,17195.0
erie,MI,monroe,3,41.7,-83.5,26115.0
erie,PA,erie,48,42.1,-80.1,42049.0
erieville,NY,madison,62,42.9,-75.8,36053.0
erlanger,KY,kenton,8,39.0,-84.6,21117.0
eros,LA,ouachita,45,32.5,-92.3,
erskine,MN,polk,2,47.7,-96.0,27119.0
escalante,UT,garfield,2,37.6,-111.4,49017.0
escanaba,MI,delta,1,45.7,-87.1,26041.0
escondido,CA,san diego,22,33.2,-117.2,6073.0
essex,CT,middlesex,1,41.4,-72.4,9007.0
essex,MD,baltimore,30,39.3,-76.4,24005.0
eufaula,OK,mcintosh,147,35.2,-95.5,40091.0
euless,TX,tarrant,6,32.8,-97.1,48439.0
eureka springs,AR,carroll,7,36.4,-93.7,5015.0
evans,GA,columbia,6,33.5,-82.2,13073.0
evanston,IL,cook,177,42.0,-87.7,17031.0
evansville,IN,vanderburgh,180,38.0,-87.6,18163.0
evergreen park,IL,cook,6,41.7,-87.7,17031.0
evington,VA,campbell,2,37.2,-79.2,51031.0
excelsior,MN,hennepin,14,44.9,-93.5,27053.0
exeter,NH,rockingham,6,43.0,-71.0,33015.0
fair lawn,NJ,bergen,6,40.9,-74.1,34003.0
fair play,MO,polk,20,37.6,-93.6,29167.0
fairborn,OH,greene,30,39.8,-84.0,39057.0
fairdealing,MO,ripley,1,36.6,-90.7,29181.0
fairfax,VA,fairfax,76,38.8,-77.3,51059.0
fairfax,VA,fairfax city,19,38.8,-77.3,51600.0
fairfax station,VA,fairfax,18,38.8,-77.3,51059.0
fairfield,NJ,essex,4,40.9,-74.3,34013.0
fairfield,OH,butler,5,39.3,-84.6,39017.0
fairfield,PA,adams,236,39.8,-77.4,42001.0
fairfield bay,AR,van buren,2,35.6,-92.3,5141.0
fairhaven,MA,bristol,9,41.6,-70.8,25005.0
fairhope,AL,baldwin,98,30.5,-87.9,1003.0
fairlawn,OH,summit,2,41.1,-81.6,39153.0
fairless hills,PA,bucks,2,40.2,-74.9,42017.0
fairmount,GA,gordon,2,34.5,-84.6,13129.0
fairport,NY,monroe,2,43.1,-77.4,36055.0
fairview,NC,buncombe,2,35.5,-82.4,37021.0
fairview,TN,williamson,1,36.0,-87.1,47187.0
fairwater,WI,fond du lac,3,43.7,-88.9,55039.0
falkville,AL,morgan,4,34.4,-86.9,1103.0
fall city,WA,king,30,47.6,-121.9,53033.0
falls church,VA,fairfax,21,38.9,-77.1,51059.0
falls church,VA,falls church city,3,38.9,-77.1,51610.0
falmouth,MA,barnstable,43,41.6,-70.6,25001.0
fargo,ND,cass,11,46.9,-96.8,38017.0
faribault,MN,rice,14,44.3,-93.3,27131.0
farmer city,IL,dewitt,4,40.3,-88.7,17039.0
farmington,CT,hartford,5,41.7,-72.8,9003.0
farmington,MI,oakland,8,42.5,-83.4,26125.0
farmington,MN,dakota,41,44.6,-93.1,27037.0
farmington,MO,st. francois,100,37.7,-90.4,29187.0
farmland,IN,randolph,112,40.2,-85.1,18135.0
farmville,VA,prince edward,4,37.2,-78.4,51147.0
fayetteville,AR,washington,176,36.1,-94.2,5143.0
fayetteville,GA,fayette,44,33.5,-84.5,13113.0
fayetteville,NC,cumberland,42,35.1,-79.1,37051.0
fayetteville,TN,lincoln,2,35.2,-86.7,47103.0
fenton,MI,genesee,2,42.8,-83.7,26049.0
fenton,MO,st. louis,27,38.5,-90.5,29189.0
fernandina beach,FL,nassau,30,30.6,-81.5,12089.0
ferris,TX,ellis,1,32.5,-96.7,48139.0
ferrisburgh,VT,addison,2,44.2,-73.3,50001.0
festus,MO,jefferson,1,38.2,-90.4,29099.0
fincastle,VA,botetourt,3,37.5,-79.9,51023.0
findlay,OH,hancock,4,41.0,-83.6,39063.0
fish creek,WI,door,48,45.1,-87.2,55029.0
fishers,IN,hamilton,4,40.0,-86.0,18057.0
fishersville,VA,augusta,1,38.1,-79.0,51015.0
fishkill,NY,dutchess,10,41.5,-73.9,36027.0
fishs eddy,NY,delaware,1,42.0,-75.2,36025.0
flag pond,TN,unicoi,2,36.0,-82.6,47171.0
flagler beach,FL,flagler,8,29.5,-81.1,12035.0
flagstaff,AZ,coconino,4,35.2,-111.6,4005.0
fleetwood,PA,berks,96,40.4,-75.8,42011.0
flemington,NJ,hunterdon,1,40.5,-74.8,34019.0
fletcher,NC,henderson,2,35.4,-82.5,37089.0
fletcher,OH,miami,11,40.1,-84.1,39109.0
flint,MI,genesee,39,43.0,-83.7,26049.0
florence,KY,boone,6,39.0,-84.7,21015.0
florence,MS,rankin,24,32.1,-90.2,28121.0
florence,TX,williamson,5,30.9,-97.7,48491.0
florissant,CO,teller,3,38.9,-105.3,8119.0
florissant,MO,st. louis,3,38.8,-90.3,29189.0
flossmoor,IL,cook,32,41.5,-87.7,17031.0
flower mound,TX,denton,105,33.0,-97.1,48121.0
floyd,VA,floyd,6,36.8,-80.4,51063.0
flushing,OH,belmont,2,40.1,-81.1,39013.0
foley,AL,baldwin,24,30.4,-87.7,1003.0
folsom,PA,delaware,2,39.9,-75.3,42045.0
forest park,IL,cook,15,41.9,-87.8,17031.0
foristell,MO,st. charles,10,38.8,-91.0,29183.0
forsyth,MO,taney,16,36.7,-93.1,29213.0
fort atkinson,WI,jefferson,1,43.0,-88.9,55055.0
fort bragg,NC,cumberland,6,35.2,-79.0,37051.0
fort collins,CO,larimer,42,40.6,-105.1,8069.0
fort dodge,IA,webster,70,42.5,-94.2,19187.0
fort hood,TX,bell,300,31.2,-97.8,48027.0
fort lee,NJ,bergen,24,40.9,-74.0,34003.0
fort madison,IA,lee,2,40.6,-91.3,19111.0
fort mill,SC,lancaster,15,35.0,-81.0,45057.0
fort mill,SC,york,15,35.0,-81.0,45091.0
fort myers,FL,lee,8,26.6,-81.9,12071.0
fort payne,AL,dekalb,3,34.4,-85.7,1049.0
fort pierce,FL,st. lucie,18,27.4,-80.3,12111.0
fort pierre,SD,stanley,280,44.4,-100.4,46117.0
fort plain,NY,montgomery,10,42.9,-74.6,36057.0
fort stockton,TX,pecos,3,31.1,-102.8,48371.0
fort walton beach,FL,okaloosa,12,30.4,-86.6,12091.0
fort wayne,IN,allen,561,41.1,-85.1,18003.0
fort worth,TX,tarrant,2940,32.7,-97.3,48439.0
fountain inn,SC,greenville,2,34.7,-82.2,45045.0
fountaintown,IN,shelby,1,39.7,-85.8,18145.0
fowler,IN,benton,15,40.6,-87.3,18007.0
fox river grove,IL,mchenry,3,42.2,-88.2,17111.0
franconia,NH,grafton,2,44.1,-71.7,33009.0
frankfort,IL,will,4,41.5,-87.8,17197.0
frankfort,IN,clinton,22,40.3,-86.5,18023.0
frankfort,KY,franklin,546,38.2,-84.8,21073.0
frankfort,MI,benzie,9,44.6,-86.2,26019.0
franklin,MA,norfolk,1,42.1,-71.4,25021.0
