Town,State/Province,County,Count,Latitude,Longitude,FIPS
hartley,IA,obrien,42,43.2,-95.5,
hartsville,SC,darlington,1,34.4,-80.1,45031.0
harvard,MA,worcester,2,42.5,-71.6,25027.0
haslet,TX,tarrant,1,33.0,-97.4,48439.0
hastings,NE,adams,8,40.6,-98.4,31001.0
hatfield,MO,harrison,1,40.5,-94.2,29081.0
hattiesburg,MS,forrest,116,31.2,-89.3,
haverhill,MA,essex,9,42.8,-71.1,25009.0
hawley,PA,pike,48,41.5,-75.2,42103.0
heflin,LA,webster,2,32.4,-93.3,
heislerville,NJ,cumberland,72,39.2,-75.0,34011.0
helotes,TX,bexar,26,29.6,-98.9,48029.0
hemlock,MI,saginaw,4,43.4,-84.2,26145.0
henderson,KY,henderson,5,37.8,-87.6,21101.0
hendersonville,NC,henderson,45,35.3,-82.5,37089.0
henrico,VA,henrico,16,36.6,-78.6,51087.0
henrico,VA,richmond city,3,36.6,-78.6,51760.0
hephzibah,GA,richmond,10,33.3,-82.1,13245.0
herndon,VA,fairfax,6,39.0,-77.4,51059.0
hickory,NC,catawba,54,35.8,-81.3,37035.0
highland lakes,NJ,sussex,63,41.2,-74.4,34037.0
hilliard,FL,nassau,25,30.7,-81.9,12089.0
hillsboro,MO,jefferson,9,38.2,-90.6,29099.0
hillsboro,OH,highland,9,39.1,-83.6,39071.0
hillsdale,NJ,bergen,15,41.0,-74.0,34003.0
hilton head island,SC,beaufort,3,32.2,-80.8,45013.0
hingham,MA,plymouth,84,42.2,-70.9,25023.0
holland,TX,bell,9,30.9,-97.4,48027.0
hollis,NH,hillsborough,20,42.7,-71.6,33011.0
holly,MI,oakland,1,42.8,-83.6,26125.0
holt,MI,ingham,5,42.6,-84.5,26065.0
homer glen,IL,will,2,41.6,-87.9,17197.0
honaunau,HI,hawaii,1,19.4,-155.9,15001.0
hope mills,NC,cumberland,1,34.9,-78.9,37051.0
horseshoe bay,TX,llano,16,30.5,-98.4,48299.0
houma,LA,terrebonne,3,29.6,-90.8,
houston,TX,fort bend,53,29.8,-95.4,48157.0
houston,TX,harris,2279,29.8,-95.4,48201.0
howard,PA,centre,1,41.0,-77.7,42027.0
howe,OK,le flore,3,34.9,-94.7,40079.0
hubbardston,MA,worcester,1,42.5,-72.0,25027.0
hudson,NY,columbia,12,42.2,-73.7,36021.0
hudson,OH,summit,2,41.1,-81.6,39153.0
hudson,WY,fremont,1,42.9,-108.6,56013.0
hull,MA,plymouth,6,42.3,-70.9,25023.0
humbird,WI,clark,1,44.5,-90.9,55019.0
humble,TX,harris,20,30.0,-95.2,48201.0
huntington beach,CA,orange,4,33.7,-118.0,6059.0
huntsville,AL,madison,9,34.7,-86.6,1089.0
hutchinson,KS,reno,24,38.0,-98.1,20155.0
hyattsville,MD,prince georges,54,39.0,-77.0,
hyde park,VT,lamoille,1,44.6,-72.6,50015.0
imperial,PA,allegheny,1,40.3,-80.1,42003.0
indianapolis,IN,hamilton,8,39.8,-86.1,18057.0
indianapolis,IN,marion,208,39.8,-86.1,18097.0
indio,CA,riverside,4,33.7,-116.2,6065.0
ingleside,TX,san patricio,6,27.9,-97.2,48409.0
inkster,MI,wayne,1,42.3,-83.3,26163.0
interlaken,NY,seneca,3,42.6,-76.7,36099.0
iowa city,IA,johnson,3,41.7,-91.5,19103.0
ipswich,MA,essex,10,42.7,-70.8,25009.0
ironton,MN,crow wing,2,46.5,-94.0,27035.0
irvington,NY,westchester,9,41.0,-73.9,36119.0
irvington,VA,lancaster,1,37.7,-76.4,51103.0
island,KY,mclean,2,37.4,-87.2,21149.0
islip,NY,suffolk,6,40.7,-73.2,36103.0
ithaca,NY,tompkins,12,42.4,-76.5,36109.0
jackson,MI,jackson,1,42.3,-84.4,26075.0
jackson,NJ,ocean,27,40.1,-74.4,34029.0
jacksonville,FL,duval,418,30.3,-81.8,12031.0
jacksonville,FL,st. johns,76,30.3,-81.8,12109.0
jacksonville,NC,onslow,16,34.7,-77.5,37133.0
jacksonville,OR,jackson,2,42.2,-123.1,41029.0
jarrettsville,MD,harford,2,39.6,-76.5,24025.0
jasper,GA,pickens,28,34.5,-84.5,13227.0
jefferson,NH,coos,4,44.4,-71.4,33007.0
jefferson,TX,marion,20,32.8,-94.3,48315.0
jeffersonville,IN,clark,10,38.3,-85.7,18019.0
jenks,OK,tulsa,1,36.0,-96.0,40143.0
johnstown,PA,cambria,2,40.3,-78.9,42021.0
jonesboro,AR,craighead,1,35.8,-90.7,5031.0
joplin,MO,jasper,132,37.1,-94.5,29097.0
jordan,NY,onondaga,2,43.1,-76.5,36067.0
junction,TX,kimble,6,30.4,-99.6,48267.0
juniata,NE,adams,3,40.6,-98.6,31001.0
jupiter,FL,palm beach,4,26.9,-80.1,12099.0
justin,TX,denton,2,33.1,-97.3,48121.0
kalamazoo,MI,kalamazoo,2,42.4,-85.7,26077.0
kalona,IA,washington,24,41.5,-91.7,19183.0
kansas city,MO,clay,1092,39.1,-94.6,29047.0
kansas city,MO,jackson,676,39.1,-94.6,29095.0
kansas city,MO,platte,520,39.1,-94.6,29165.0
katy,TX,fort bend,108,29.8,-95.7,48157.0
katy,TX,harris,108,29.8,-95.7,48201.0
keene,NH,cheshire,702,42.9,-72.3,33005.0
keezletown,VA,rockingham,2,38.5,-78.8,51165.0
keller,TX,tarrant,3,32.9,-97.3,48439.0
kempton,PA,berks,3830,40.6,-75.9,42011.0
kennebunk,ME,york,3,43.4,-70.6,23031.0
kenner,LA,jefferson,6,30.0,-90.3,
kennesaw,GA,cobb,4,34.0,-84.6,13067.0
kents store,VA,fluvanna,1,37.9,-78.1,51065.0
kerrville,TX,kerr,112,30.0,-99.1,48265.0
keysville,VA,charlotte,16,37.0,-78.5,51037.0
kilgore,TX,gregg,2,32.4,-94.9,48183.0
killeen,TX,bell,3,31.1,-97.7,48027.0
king george,VA,king george,72,38.3,-77.1,51099.0
kingston,NH,rockingham,20,42.9,-71.1,33015.0
kingwood,TX,harris,6,30.0,-95.3,48201.0
kirkland,IL,dekalb,6,42.1,-88.9,17037.0
kittery point,ME,york,117,43.1,-70.7,23031.0
knoxville,TN,knox,102,35.9,-84.0,47093.0
kress,TX,swisher,12,34.4,-101.7,48437.0
kutztown,PA,berks,5,40.5,-75.8,42011.0
la crosse,KS,rush,1,38.5,-99.4,20165.0
la crosse,WI,la crosse,6,43.8,-91.2,55063.0
la habra,CA,orange,8,33.9,-118.0,6059.0
la porte,IN,la porte,2,41.6,-86.7,
la vernia,TX,wilson,24,29.4,-98.1,48493.0
lackawaxen,PA,pike,15,41.5,-75.1,42103.0
lagrangeville,NY,dutchess,2,41.7,-73.7,36027.0
laguna beach,CA,orange,2,33.5,-117.8,6059.0
lake city,FL,columbia,2,30.1,-82.7,12023.0
lake elmo,MN,washington,24,45.0,-92.9,27163.0
lake forest,IL,lake,4,42.2,-87.9,17097.0
lake george,NY,warren,24,43.4,-73.7,36113.0
lake jackson,TX,brazoria,2,29.0,-95.5,48039.0
lake lure,NC,rutherford,6,35.5,-82.2,37161.0
lake mary,FL,seminole,2,28.8,-81.4,12117.0
lake ozark,MO,camden,64,38.2,-92.7,29029.0
lake placid,NY,essex,81,44.2,-74.0,36031.0
lakeland,FL,polk,28,28.0,-81.9,12105.0
lakeville,MA,plymouth,44,41.8,-71.0,25023.0
lakeville,NY,livingston,2,42.8,-77.7,36051.0
lakewood,NJ,ocean,20,40.1,-74.2,34029.0
lakewood,OH,cuyahoga,3,41.5,-81.8,39035.0
lamartine,PA,clarion,2,41.2,-79.6,42031.0
lampasas,TX,lampasas,55,31.1,-98.2,48281.0
lampe,MO,stone,5,36.6,-93.4,29209.0
lancaster,NY,erie,3,42.9,-78.6,36029.0
lancaster,OH,fairfield,41,39.7,-82.6,39045.0
lancaster,PA,lancaster,336,40.1,-76.3,42071.0
land o lakes,WI,vilas,2,46.2,-89.4,55125.0
lanham,MD,prince georges,8,39.0,-76.9,
lansdale,PA,montgomery,50,40.2,-75.3,42091.0
lansing,IL,cook,29,41.6,-87.5,17031.0
lansing,MI,clinton,1,42.7,-84.6,26037.0
lansing,MI,eaton,1,42.7,-84.6,26045.0
lansing,MI,ingham,11,42.7,-84.6,26065.0
largo,FL,pinellas,36,27.9,-82.8,12103.0
las vegas,NV,clark,468,36.1,-115.3,32003.0
lawrence,KS,douglas,16,39.0,-95.2,20045.0
lawrenceville,GA,gwinnett,13,34.0,-84.0,13135.0
league city,TX,galveston,12,29.5,-95.1,48167.0
lebanon,NH,grafton,24,43.7,-72.3,33009.0
ledgewood,NJ,morris,2,40.9,-74.7,34027.0
lee vining,CA,mono,18,38.0,-119.0,6051.0
leesburg,FL,lake,2,28.8,-81.9,12069.0
leesburg,VA,loudoun,3,39.1,-77.6,51107.0
leitchfield,KY,grayson,1,37.5,-86.3,21085.0
lenexa,KS,johnson,36,39.0,-94.7,20091.0
leominster,MA,worcester,6,42.5,-71.8,25027.0
lewes,DE,sussex,4,38.7,-75.2,10005.0
lewisburg,PA,union,39,41.0,-77.0,42119.0
lewistown,MO,lewis,4,40.1,-91.8,29111.0
lewisville,TX,denton,24,33.0,-97.1,48121.0
lexington,MA,middlesex,6,42.4,-71.2,25017.0
lexington,VA,lexington city,87,37.8,-79.5,51678.0
liberty,TX,liberty,20,30.1,-94.7,48291.0
lincoln,MA,middlesex,34,42.4,-71.3,25017.0
lincoln,NE,lancaster,252,40.8,-96.7,31109.0
lincoln university,PA,chester,5,39.8,-75.9,42029.0
lincolnton,NC,lincoln,34,35.5,-81.2,37109.0
lindale,TX,smith,56,32.5,-95.4,48423.0
linden,TX,cass,4,33.0,-94.4,48067.0
linton,IN,greene,45,39.1,-87.2,18055.0
lisbon,NH,grafton,6,44.2,-71.9,33009.0
lithonia,GA,dekalb,16,33.7,-84.1,13089.0
lititz,PA,lancaster,99,40.2,-76.3,42071.0
little falls,MN,morrison,6,46.0,-94.3,27097.0
little falls,NJ,passaic,18,40.9,-74.2,34031.0
little orleans,MD,allegany,2,39.7,-78.4,24001.0
little rock,AR,pulaski,75,34.7,-92.3,5119.0
livermore,CA,alameda,1,37.6,-121.7,6001.0
locust dale,VA,madison,1,38.3,-78.1,51113.0
logan,UT,cache,42,41.7,-111.6,49005.0
loganville,GA,walton,2,33.8,-83.9,13297.0
london,AR,pope,5,35.3,-93.2,5115.0
longford,KS,clay,1,39.2,-97.2,20027.0
longmeadow,MA,hampden,20,42.0,-72.6,25013.0
los angeles,CA,los angeles,95,34.0,-118.2,6037.0
louisville,KY,jefferson,372,38.3,-85.8,21111.0
lovelock,NV,pershing,48,40.4,-118.6,32027.0
loves park,IL,winnebago,6,42.3,-89.0,17201.0
lowville,NY,lewis,48,43.8,-75.5,36049.0
lubbock,TX,lubbock,12,33.6,-101.9,48303.0
lykens,PA,dauphin,32,40.6,-76.7,42043.0
lynchburg,VA,lynchburg city,48,37.3,-79.2,51680.0
mabank,TX,henderson,10,32.3,-96.1,48213.0
mabank,TX,kaufman,6,32.3,-96.1,48257.0
machiasport,ME,washington,6,44.7,-67.4,23029.0
madill,OK,marshall,3,34.1,-96.8,40095.0
madison,GA,morgan,52,33.6,-83.5,13211.0
madison,NJ,morris,1,40.8,-74.4,34027.0
madison,TN,davidson,13,36.3,-86.7,47037.0
madison,WI,dane,60,43.1,-89.3,55025.0
madisonville,KY,hopkins,1,37.3,-87.5,21107.0
magna,UT,salt lake,2,40.7,-112.1,49035.0
mahomet,IL,champaign,3,40.2,-88.4,17019.0
maitland,FL,orange,2,28.6,-81.4,12095.0
malibu,CA,los angeles,19,34.1,-118.8,6037.0
malvern,AR,hot spring,11,34.3,-92.9,5059.0
manassas,VA,manassas city,3,38.8,-77.5,51683.0
manassas,VA,manassas park city,6,38.8,-77.5,51685.0
manassas,VA,prince william,12,38.8,-77.5,51153.0
manchester,CT,hartford,48,41.8,-72.5,9003.0
manchester,GA,meriwether,1,32.9,-84.6,13199.0
manchester township,NJ,ocean,5,39.9,-74.3,34029.0
manhattan,KS,riley,1,39.2,-96.6,20161.0
manhattan beach,CA,los angeles,2,33.9,-118.4,6037.0
manistee,MI,manistee,2,44.2,-86.2,26101.0
marathon,NY,cortland,24,42.5,-76.0,36023.0
marble falls,TX,burnet,80,30.6,-98.2,48053.0
marblehead,MA,essex,2,42.5,-70.9,25009.0
marietta,GA,cobb,77,34.0,-84.5,13067.0
marietta,OH,washington,2,39.4,-81.5,39167.0
marion,IL,williamson,2,37.7,-88.9,17199.0
markleeville,CA,alpine,105,38.7,-119.8,6003.0
marlboro,NY,ulster,196,41.6,-74.0,36111.0
marquez,TX,leon,26,31.2,-96.2,48289.0
martinsville,IN,morgan,18,39.5,-86.5,18109.0
mary esther,FL,okaloosa,2,30.4,-86.8,12091.0
maryville,TN,blount,1,35.7,-84.1,47009.0
mascoutah,IL,st. clair,48,38.5,-89.8,17163.0
massapequa,NY,nassau,15,40.7,-73.5,36059.0
mattapoisett,MA,plymouth,1,41.7,-70.8,25023.0
maumelle,AR,pulaski,10,34.9,-92.4,5119.0
maxwell,TX,caldwell,2,29.9,-97.8,48055.0
maynard,MA,middlesex,1,42.4,-71.5,25017.0
mckinney,TX,collin,66,33.2,-96.6,48085.0
mechanicsville,VA,hanover,2,37.6,-77.4,51085.0
mechanicville,NY,saratoga,4,42.9,-73.7,36091.0
medina,OH,medina,4,41.1,-81.9,39103.0
melrose,NY,rensselaer,43,42.9,-73.6,36083.0
memphis,TN,shelby,126,35.2,-90.0,47157.0
menomonie,WI,dunn,16,44.8,-91.9,55033.0
mentor,OH,lake,50,41.7,-81.3,39085.0
mequon,WI,ozaukee,4,43.2,-88.0,55089.0
mer rouge,LA,morehouse,49,32.8,-91.7,
mercedes,TX,hidalgo,130,26.1,-97.9,48215.0
mercersburg,PA,franklin,55,39.8,-77.9,42055.0
meredith,NH,belknap,12,43.6,-71.5,33001.0
mesquite,TX,dallas,8,32.8,-96.6,48113.0
metairie,LA,jefferson,12,30.0,-90.2,
methuen,MA,essex,6,42.7,-71.2,25009.0
miami,FL,miami-dade,476,25.8,-80.2,12086.0
middleburg,VA,loudoun,1,39.0,-77.7,51107.0
middlebury,CT,new haven,1,41.5,-73.1,9009.0
middletown,NY,orange,9,41.5,-74.4,36071.0
middletown,VA,frederick,1,39.0,-78.3,51069.0
middletown,VA,warren,2,39.0,-78.3,51187.0
midland,GA,muscogee,1,32.6,-84.8,13215.0
midland,TX,midland,3,32.0,-102.1,48329.0
milan,MO,sullivan,7,40.2,-93.2,29211.0
milbank,SD,grant,12,45.2,-96.6,46051.0
milford,NH,hillsborough,6,42.8,-71.7,33011.0
milford,PA,pike,4,41.3,-74.9,42103.0
millersville,MD,anne arundel,4,39.1,-76.6,24003.0
milltown,NJ,middlesex,1,40.4,-74.4,34023.0
millville,NJ,cumberland,12,39.3,-75.0,34011.0
milton,VT,chittenden,3,44.7,-73.1,50007.0
minneapolis,MN,anoka,564,45.0,-93.3,27003.0
minneapolis,MN,hennepin,1457,45.0,-93.3,27053.0
minnetonka,MN,hennepin,16,44.9,-93.5,27053.0
mira loma,CA,riverside,3,34.0,-117.5,6065.0
mission,KS,johnson,90,39.0,-94.7,20091.0
mission viejo,CA,orange,24,33.6,-117.6,6059.0
moline,IL,rock island,10,41.5,-90.5,17161.0
monmouth junction,NJ,middlesex,10,40.4,-74.5,34023.0
monroe,LA,ouachita,360,32.5,-92.1,
monroe,NC,union,2,35.2,-80.4,37179.0
montague,NJ,sussex,9,41.3,-74.7,34037.0
montgomery,AL,montgomery,525,32.4,-86.3,1101.0
monticello,KY,wayne,75,36.8,-84.8,21231.0
moorestown,NJ,burlington,10,40.0,-74.9,34005.0
moreno valley,CA,riverside,10,34.0,-117.2,6065.0
moretown,VT,washington,5,44.3,-72.7,50023.0
morgan city,LA,st. mary,18,29.8,-91.2,
morgantown,IN,morgan,3,39.3,-86.3,18109.0
morgantown,WV,monongalia,8,39.6,-80.0,54061.0
morrisville,NC,wake,7,35.9,-78.8,37183.0
moultrie,GA,colquitt,39,31.1,-83.9,13071.0
mount ayr,IA,ringgold,2,40.7,-94.2,19159.0
mount pleasant,MI,isabella,9,43.6,-84.8,26073.0
mount pleasant,SC,charleston,18,32.8,-79.8,45019.0
mount pleasant,TX,titus,12,33.2,-95.0,48449.0
mount vernon,OH,knox,4,40.4,-82.5,39083.0
mountain top,PA,luzerne,27,41.1,-76.0,42079.0
mountain view,CA,santa clara,5,37.4,-122.1,6085.0
moyock,NC,currituck,1,36.5,-76.1,37053.0
mulberry,FL,polk,10,27.8,-82.0,12105.0
munford,AL,talladega,20,33.5,-86.0,1121.0
munfordville,KY,hart,6,37.3,-85.9,21099.0
murrells inlet,SC,horry,16,33.5,-79.1,45051.0
muskego,WI,waukesha,2,42.9,-88.1,55133.0
muskegon,MI,muskegon,120,43.2,-86.3,26121.0
mustang,OK,canadian,14,35.4,-97.7,40017.0
myrtle beach,SC,horry,540,33.8,-78.8,45051.0
mystic,CT,new london,30,41.4,-72.0,9011.0
nacogdoches,TX,nacogdoches,42,31.6,-94.6,48347.0
nantucket,MA,nantucket,6,41.3,-70.1,25019.0
naperville,IL,dupage,4,41.8,-88.1,17043.0
naperville,IL,will,4,41.8,-88.1,17197.0
napoleon,OH,henry,3,41.4,-84.2,39069.0
nashville,TN,davidson,22,36.1,-86.8,47037.0
natural bridge,VA,rockbridge,2,37.7,-79.5,51163.0
needville,TX,fort bend,42,29.4,-95.9,48157.0
nelson,CA,butte,16,39.6,-121.8,6007.0
new berlin,WI,waukesha,2,43.0,-88.2,55133.0
new bloomfield,PA,perry,10,40.4,-77.2,42099.0
new braunfels,TX,comal,42,29.7,-98.1,48091.0
new brighton,PA,beaver,2,40.8,-80.3,42007.0
new brunswick,NJ,middlesex,12,40.5,-74.4,34023.0
new buffalo,MI,berrien,9,41.8,-86.7,26021.0
new douglas,IL,madison,10,39.0,-89.7,17119.0
new egypt,NJ,ocean,20,40.1,-74.5,34029.0
new hampton,NY,orange,29,41.3,-74.5,36071.0
new hartford,CT,litchfield,3,41.8,-73.0,9005.0
new haven,CT,new haven,18,41.3,-72.9,9009.0
new hyde park,NY,nassau,32,40.7,-73.7,36059.0
new middletown,IN,harrison,2,38.1,-86.1,18061.0
new orleans,LA,jefferson,18,30.0,-90.1,
new orleans,LA,orleans,72,30.0,-90.1,
new paltz,NY,ulster,1,41.8,-74.1,36111.0
new prague,MN,scott,6,44.5,-93.6,27139.0
new richland,MN,waseca,4,43.9,-93.5,27161.0
new richmond,OH,clermont,3,39.0,-84.2,39025.0
new richmond,WI,st. croix,168,45.1,-92.5,55109.0
new rochelle,NY,westchester,8,40.9,-73.7,36119.0
new windsor,MD,carroll,2,39.5,-77.1,24013.0
new york,NY,new york,2666,40.8,-74.0,36061.0
newburyport,MA,essex,2,42.8,-70.9,25009.0
newington,NH,strafford,16,43.1,-70.8,33017.0
newport,RI,newport,20,41.5,-71.3,44005.0
newport news,VA,newport news city,35,37.1,-76.5,51700.0
newton,IL,jasper,8,39.0,-88.2,17079.0
newton,KS,harvey,10,38.0,-97.3,20079.0
newton,MA,middlesex,6,42.4,-71.2,25017.0
newton,NJ,sussex,28,41.1,-74.8,34037.0
newtown,PA,bucks,25,40.3,-75.0,42017.0
nicholville,NY,st. lawrence,36,44.7,-74.7,36089.0
nicolaus,CA,sutter,10,38.9,-121.6,6101.0
nisswa,MN,crow wing,4,46.5,-94.3,27035.0
norfolk,VA,norfolk city,132,36.9,-76.3,51710.0
norman,OK,cleveland,14,35.2,-97.5,40027.0
north hero,VT,grand isle,6,44.9,-73.3,50013.0
north little rock,AR,pulaski,100,34.9,-92.4,5119.0
north olmsted,OH,cuyahoga,6,41.4,-81.9,39035.0
north reading,MA,middlesex,6,42.6,-71.1,25017.0
north royalton,OH,cuyahoga,9,41.3,-81.7,39035.0
northborough,MA,worcester,2,42.3,-71.6,25027.0
norwich,VT,windsor,9,43.8,-72.4,50027.0
nottingham,PA,chester,2,39.7,-76.0,42029.0
oak island,NC,brunswick,8,33.9,-78.1,37019.0
oak park,IL,cook,2,41.9,-87.8,17031.0
oak ridge,TN,anderson,2,36.0,-84.3,47001.0
oakdale,NY,suffolk,1,40.7,-73.1,36103.0
oakland,NJ,bergen,6,41.0,-74.2,34003.0
ocala,FL,marion,2,29.2,-82.1,12083.0
ocean beach,NY,suffolk,5,40.7,-73.1,36103.0
ocean city,NJ,cape may,2,39.3,-74.6,34009.0
ocean grove,NJ,monmouth,2,40.2,-74.0,34025.0
oceano,CA,san luis obispo,2,35.1,-120.6,6079.0
oceanside,CA,san diego,9,33.2,-117.4,6073.0
oconomowoc,WI,waukesha,4,43.1,-88.5,55133.0
odessa,MO,lafayette,12,39.0,-94.0,29107.0
oil trough,AR,independence,5,35.6,-91.5,5063.0
oklahoma city,OK,cleveland,66,35.4,-97.5,40027.0
oklahoma city,OK,oklahoma,374,35.4,-97.5,40109.0
olathe,KS,johnson,9,38.9,-94.8,20091.0
old orchard beach,ME,york,4,43.5,-70.4,23031.0
oldsmar,FL,pinellas,2,28.1,-82.7,12103.0
ontario,NY,wayne,12,43.2,-77.3,36117.0
orange,NJ,essex,1,40.8,-74.2,34013.0
orange,TX,orange,8,30.1,-93.8,48361.0
orange park,FL,clay,10,30.1,-81.8,12019.0
orangeburg,SC,orangeburg,5,33.5,-80.8,45075.0
orangefield,TX,orange,4,30.1,-93.9,48361.0
oregonia,OH,warren,1,39.4,-84.0,39165.0
orlando,FL,brevard,3,28.5,-81.4,12009.0
orlando,FL,orange,23,28.5,-81.4,12095.0
orleans,MA,barnstable,12,41.8,-69.9,25001.0
ormond beach,FL,volusia,7,29.3,-81.1,12127.0
osceola,WI,polk,3,45.3,-92.7,55095.0
oshkosh,WI,winnebago,4,43.9,-88.5,55139.0
oswego,IL,kendall,1,41.7,-88.3,17093.0
otego,NY,otsego,8,42.4,-75.2,36077.0
overland park,KS,johnson,168,39.0,-94.7,20091.0
oviedo,FL,seminole,8,28.7,-81.2,12117.0
owasso,OK,tulsa,12,36.3,-95.8,40143.0
owego,NY,tioga,81,42.1,-76.3,36107.0
oxford,AL,calhoun,2,33.6,-85.8,1015.0
oxford,MI,oakland,3,42.8,-83.2,26125.0
oxford,PA,chester,12,39.8,-76.0,42029.0
ozark,MO,christian,20,37.0,-93.2,29043.0
pacific grove,CA,monterey,4,36.6,-121.9,6053.0
pacific palisades,CA,los angeles,2,34.0,-118.5,6037.0
paducah,KY,mccracken,60,37.0,-88.7,21145.0
paducah,TX,cottle,3,34.1,-100.3,48101.0
palacios,TX,matagorda,14,28.7,-96.1,48321.0
palatine,IL,cook,21,42.1,-88.1,17031.0
palestine,TX,anderson,18,31.8,-95.6,48001.0
palm coast,FL,flagler,1,29.5,-81.2,12035.0
palmetto,FL,manatee,2,27.5,-82.6,12081.0
palo alto,CA,santa clara,4,37.4,-122.1,6085.0
panama,NY,chautauqua,1,42.1,-79.5,36013.0
panama city,FL,bay,60,30.2,-85.6,12005.0
paola,KS,miami,4,38.6,-94.9,20121.0
paradise,CA,butte,1,39.8,-121.6,6007.0
paragould,AR,greene,1,36.1,-90.6,5055.0
park ridge,IL,cook,2,42.0,-87.8,17031.0
pasadena,CA,los angeles,234,34.1,-118.2,6037.0
patagonia,AZ,santa cruz,3,31.5,-110.7,4023.0
paw paw,WV,morgan,2,39.5,-78.5,54065.0
pawnee,OK,pawnee,8,36.3,-96.8,40117.0
pearland,TX,brazoria,21,29.6,-95.3,48039.0
pella,IA,marion,5,41.4,-92.9,19125.0
penobscot,ME,hancock,12,44.5,-68.7,23009.0
pensacola,FL,escambia,171,30.4,-87.2,12033.0
peoria,IL,peoria,28,40.7,-89.6,17143.0
perrysburg,OH,wood,8,41.5,-83.6,39173.0
philadelphia,PA,delaware,3,40.1,-75.0,42045.0
philadelphia,PA,philadelphia,48,40.1,-75.0,42101.0
phoenix,AZ,maricopa,65,33.5,-112.1,4013.0
phoenixville,PA,chester,1,40.1,-75.5,42029.0
pickett,WI,winnebago,1,43.9,-88.7,55139.0
picture rocks,PA,lycoming,1,41.3,-76.7,42081.0
pine,AZ,gila,50,34.4,-111.4,4007.0
pine beach,NJ,ocean,2,39.9,-74.2,34029.0
pine bluff,AR,jefferson,8,34.1,-92.1,5069.0
pinehurst,TX,montgomery,4,30.1,-95.7,48339.0
pinellas park,FL,pinellas,1,27.8,-82.7,12103.0
piqua,OH,miami,3,40.2,-84.3,39109.0
pismo beach,CA,san luis obispo,4,35.1,-120.6,6079.0
pitkin,LA,vernon,2,31.0,-93.0,
pittsfield,ME,somerset,1,44.8,-69.4,23025.0
pittsford,NY,monroe,7,43.1,-77.5,36055.0
plainview,TX,hale,4,34.2,-101.7,48189.0
plainville,KS,rooks,3,39.2,-99.3,20163.0
pleasanton,CA,alameda,2,37.6,-121.9,6001.0
plymouth meeting,PA,montgomery,69,40.1,-75.3,42091.0
point arena,CA,mendocino,2,38.9,-123.5,6045.0
pollock,LA,grant,5,31.5,-92.4,
pollock,SD,campbell,1,45.9,-100.3,46021.0
pomona,CA,los angeles,15,34.0,-117.8,6037.0
ponte vedra,FL,st. johns,4,30.2,-81.4,12109.0
ponte vedra beach,FL,st. johns,159,30.2,-81.4,12109.0
port charlotte,FL,charlotte,3,27.0,-82.1,12015.0
port jefferson,NY,suffolk,6,40.9,-73.1,36103.0
port lavaca,TX,calhoun,20,28.5,-96.7,48057.0
port saint lucie,FL,st. lucie,35,27.3,-80.4,12111.0
portland,AR,ashley,1,33.2,-91.5,5003.0
portland,ME,cumberland,22,43.7,-70.3,23005.0
portland,TN,sumner,20,36.6,-86.5,47165.0
portsmouth,NH,rockingham,6,43.1,-70.8,33015.0
portsmouth,OH,scioto,3,38.8,-82.9,39145.0
portsmouth,VA,portsmouth city,9,36.8,-76.4,51740.0
pottstown,PA,chester,10,40.3,-75.6,42029.0
pottstown,PA,montgomery,30,40.3,-75.6,42091.0
pottsville,AR,pope,5,35.2,-93.1,5115.0
pottsville,PA,schuylkill,21,40.7,-76.3,42107.0
poughkeepsie,NY,dutchess,3,41.7,-73.9,36027.0
prattville,AL,autauga,10,32.5,-86.4,1001.0
prescott,AZ,yavapai,45,34.7,-112.9,4025.0
presto,PA,allegheny,3,40.4,-80.1,42003.0
providence,RI,providence,20,41.9,-71.4,44007.0
provincetown,MA,barnstable,1,42.1,-70.2,25001.0
pulaski,NY,oswego,18,43.5,-76.1,36075.0
punta gorda,FL,charlotte,6,27.0,-82.2,12015.0
quemado,TX,maverick,6,29.0,-100.4,48323.0
racine,WI,racine,10,42.7,-87.8,55101.0
raleigh,NC,wake,888,35.8,-78.6,37183.0
redding,CT,fairfield,20,41.3,-73.4,9001.0
reeds,MO,jasper,3,37.1,-94.2,29097.0
remsen,NY,oneida,2,43.4,-75.2,36065.0
reston,VA,fairfax,20,39.0,-77.3,51059.0
reynoldsburg,OH,franklin,9,40.0,-82.8,39049.0
rialto,CA,san bernardino,1,34.1,-117.4,6071.0
richardson,TX,dallas,8,33.0,-96.7,48113.0
richmond,CA,contra costa,6,38.0,-122.4,6013.0
richmond,IN,wayne,12,39.8,-84.9,18177.0
richmond,TX,fort bend,54,29.6,-95.7,48157.0
richmond,VA,chesterfield,42,37.6,-77.5,51041.0
richmond,VA,henrico,42,37.6,-77.5,51087.0
richmond,VA,richmond city,186,37.6,-77.5,51760.0
ridgefield,CT,fairfield,2,41.3,-73.5,9001.0
ridgewood,NJ,bergen,5,41.0,-74.1,34003.0
rio hondo,TX,cameron,45,26.3,-97.5,48061.0
rio medina,TX,medina,8,29.5,-98.9,48325.0
ripon,WI,fond du lac,35,43.8,-88.8,55039.0
riverhead,NY,suffolk,36,40.9,-72.6,36103.0
riverside,IL,cook,6,41.8,-87.8,17031.0
roanoke,VA,botetourt,4,37.5,-79.9,51023.0
