Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
leicester,NC,buncombe,1,35.6,-82.7,37021.0,0.0
leland,MI,leelanau,3,45.0,-85.8,26089.0,0.0001260716086737267
leland,NC,brunswick,8,34.2,-78.0,37019.0,0.00044125063035804334
lelia lake,TX,donley,4,34.9,-100.8,48129.0,0.00018910741301059002
lemont,IL,cook,4,41.7,-88.0,17031.0,0.00018910741301059002
lenexa,KS,johnson,288,39.0,-94.7,20091.0,0.018091275844679778
lenhartsville,PA,berks,2,40.6,-75.9,42011.0,6.303580433686334e-05
lenoir city,TN,loudon,1,35.8,-84.3,47105.0,0.0
leonia,NJ,bergen,6,40.9,-74.0,34003.0,0.0003151790216843167
lewes,DE,sussex,8,38.8,-75.1,10005.0,0.00044125063035804334
lewis center,OH,delaware,1,40.2,-83.0,39041.0,0.0
lewisburg,PA,union,65,41.0,-76.9,42119.0,0.004034291477559254
lewisburg,WV,greenbrier,18,37.8,-80.4,54025.0,0.0010716086737266768
lewiston,ME,androscoggin,1,44.1,-70.2,23001.0,0.0
lewiston,MN,winona,1,44.0,-91.9,27169.0,0.0
lewisville,NC,forsyth,4,36.1,-80.4,37067.0,0.00018910741301059002
lexington,KY,fayette,182,38.0,-84.5,21067.0,0.011409480584972265
lexington,MA,middlesex,10,42.5,-71.2,25017.0,0.0005673222390317701
lexington,MI,sanilac,1,43.3,-82.5,26151.0,0.0
lexington,NC,davidson,21,35.8,-80.4,37057.0,0.0012607160867372667
lexington,OK,cleveland,78,35.0,-97.3,40027.0,0.004853756933938477
lexington,VA,lexington city,18,37.7,-79.4,51678.0,0.0010716086737266768
liberty,MO,clay,3,39.3,-94.4,29047.0,0.0001260716086737267
liberty,TX,liberty,8,30.0,-94.8,48291.0,0.00044125063035804334
liberty hill,TX,williamson,11,30.7,-97.9,48491.0,0.0006303580433686334
libertyville,IL,lake,9,42.3,-87.9,17097.0,0.0005042864346949068
ligonier,PA,westmoreland,54,40.2,-79.2,42129.0,0.003340897629853757
lilburn,GA,gwinnett,9,33.9,-84.1,13135.0,0.0005042864346949068
lillian,AL,baldwin,1,30.4,-87.4,1003.0,0.0
lima,OH,allen,16,40.7,-84.1,39003.0,0.0009455370650529501
lincoln,MA,middlesex,4,42.4,-71.3,25017.0,0.00018910741301059002
lincoln,MI,alcona,3,46.0,-83.6,26001.0,0.0001260716086737267
lincoln,NE,lancaster,720,40.8,-96.7,31109.0,0.04532274331820474
lincolnshire,IL,lake,4,42.2,-87.9,17097.0,0.00018910741301059002
lincolnton,NC,lincoln,14,35.4,-81.2,37109.0,0.0008194654563792234
lincolnville,ME,waldo,2,44.3,-69.1,23027.0,6.303580433686334e-05
linden,MI,genesee,1,42.8,-83.8,26049.0,0.0
lindenhurst,NY,suffolk,4,40.7,-73.4,36103.0,0.00018910741301059002
lindsborg,KS,mcpherson,6,38.5,-97.7,20113.0,0.0003151790216843167
liscomb,IA,marshall,1,42.2,-93.0,19127.0,0.0
litchfield,CT,litchfield,7,41.7,-73.2,9005.0,0.00037821482602118004
lititz,PA,lancaster,11,40.2,-76.3,42071.0,0.0006303580433686334
little compton,RI,newport,2,41.5,-71.2,44005.0,6.303580433686334e-05
little falls,NJ,passaic,18,40.9,-74.2,34031.0,0.0010716086737266768
little rock,AR,pulaski,70,34.7,-92.5,5119.0,0.00434947049924357
little silver,NJ,monmouth,2,40.3,-74.0,34025.0,6.303580433686334e-05
little york,IL,warren,2,41.0,-90.7,17187.0,6.303580433686334e-05
little york,NY,cortland,2,42.7,-76.2,36023.0,6.303580433686334e-05
littleton,CO,arapahoe,30,39.6,-105.1,8005.0,0.001828038325769037
littleton,CO,douglas,12,39.6,-105.1,8035.0,0.0006933938477054968
littleton,CO,jefferson,24,39.6,-105.1,8059.0,0.0014498234997478569
littleton,NC,halifax,1,36.5,-78.0,37083.0,0.0
littleton,NH,grafton,2,44.3,-71.8,33009.0,6.303580433686334e-05
livermore,CA,alameda,2,37.7,-121.7,6001.0,6.303580433686334e-05
livonia,MI,wayne,1,42.4,-83.4,26163.0,0.0
livonia,NY,livingston,2,42.8,-77.7,36051.0,6.303580433686334e-05
loami,IL,sangamon,1,39.7,-89.8,17167.0,0.0
lockport,IL,will,2,41.6,-88.1,17197.0,6.303580433686334e-05
lockport,NY,niagara,6,43.1,-78.7,36063.0,0.0003151790216843167
locust grove,OK,mayes,8,36.1,-95.2,40097.0,0.00044125063035804334
lodi,WI,columbia,1,43.4,-89.5,55021.0,0.0
lombard,IL,dupage,8,41.9,-88.0,17043.0,0.00044125063035804334
lomita,CA,los angeles,1,33.8,-118.3,6037.0,0.0
london,TX,kimble,3,30.7,-99.7,48267.0,0.0001260716086737267
londonderry,VT,windham,3,43.2,-72.8,50025.0,0.0001260716086737267
lone grove,OK,carter,8,34.2,-97.3,40019.0,0.00044125063035804334
lone pine,CA,inyo,20,36.5,-118.0,6027.0,0.0011976802824004034
long beach,CA,los angeles,600,33.8,-118.2,6037.0,0.03775844679778114
long beach,MS,harrison,7,30.3,-89.2,28047.0,0.00037821482602118004
long branch,NJ,monmouth,15,40.3,-74.0,34025.0,0.0008825012607160867
long lake,NY,hamilton,27,44.0,-74.5,36041.0,0.0016389309127584468
longmont,CO,boulder,12,40.2,-105.1,8013.0,0.0006933938477054968
longmont,CO,weld,24,40.2,-105.1,8123.0,0.0014498234997478569
longview,TX,gregg,120,32.6,-94.7,48183.0,0.007501260716086738
longville,MN,cass,18,47.0,-94.4,27021.0,0.0010716086737266768
longwood,FL,seminole,138,28.7,-81.3,12117.0,0.008635905194150277
loomis,CA,placer,1,38.8,-121.2,6061.0,0.0
lorena,TX,mclennan,8,31.4,-97.2,48309.0,0.00044125063035804334
loris,SC,horry,1,34.0,-79.0,45051.0,0.0
lorton,VA,fairfax,2,38.7,-77.2,51059.0,6.303580433686334e-05
los angeles,CA,los angeles,15865,34.2,-118.5,6037.0,1.0
los fresnos,TX,cameron,6,26.1,-97.5,48061.0,0.0003151790216843167
los molinos,CA,tehama,1,40.1,-122.1,6103.0,0.0
loudon,TN,loudon,1,35.7,-84.3,47105.0,0.0
louisburg,KS,miami,2,38.6,-94.7,20121.0,6.303580433686334e-05
louisville,CO,boulder,4,40.0,-105.2,8013.0,0.00018910741301059002
louisville,KY,jefferson,4092,38.2,-85.8,21111.0,0.25787947554210794
lovelady,TX,houston,2,31.1,-95.5,48225.0,6.303580433686334e-05
loveland,CO,larimer,13,40.4,-105.1,8069.0,0.0007564296520423601
loveland,OH,clermont,70,39.3,-84.3,39025.0,0.00434947049924357
loves park,IL,winnebago,3,42.3,-89.0,17201.0,0.0001260716086737267
lowell,IN,lake,20,41.3,-87.4,18089.0,0.0011976802824004034
lowell,MA,middlesex,1,42.6,-71.3,25017.0,0.0
lowell,MI,kent,8,42.9,-85.4,26081.0,0.00044125063035804334
lowland,TN,hamblen,1,36.2,-83.2,47063.0,0.0
loxahatchee,FL,palm beach,30,26.7,-80.3,12099.0,0.001828038325769037
lubbock,TX,lubbock,48,33.6,-101.9,48303.0,0.002962682803832577
lubec,ME,washington,8,44.9,-67.0,23029.0,0.00044125063035804334
lucedale,MS,george,27,30.7,-88.5,28039.0,0.0016389309127584468
ludington,MI,mason,4,44.0,-86.5,26105.0,0.00018910741301059002
ludlow,MA,hampden,1,42.2,-72.4,25013.0,0.0
lufkin,TX,angelina,2,31.4,-94.8,48005.0,6.303580433686334e-05
lugoff,SC,kershaw,2,34.2,-80.7,45055.0,6.303580433686334e-05
luling,LA,st. charles,6,29.9,-90.4,,0.0003151790216843167
lulu,FL,columbia,1,30.0,-82.6,12023.0,0.0
lunenburg,MA,worcester,8,42.6,-71.7,25027.0,0.00044125063035804334
lusby,MD,calvert,118,38.4,-76.5,24009.0,0.007375189107413011
luther,OK,oklahoma,2,35.6,-97.1,40109.0,6.303580433686334e-05
lutz,FL,hillsborough,1,28.1,-82.5,12057.0,0.0
lykens,PA,dauphin,4,40.6,-76.7,42043.0,0.00018910741301059002
lyndhurst,NJ,bergen,15,40.8,-74.1,34003.0,0.0008825012607160867
lyndon,VT,caledonia,2,44.5,-72.0,50005.0,6.303580433686334e-05
lyndonville,NY,orleans,2,43.4,-78.4,36073.0,6.303580433686334e-05
lynn center,IL,henry,6,41.2,-90.3,17073.0,0.0003151790216843167
lyons,CO,boulder,2,40.2,-105.3,8013.0,6.303580433686334e-05
lyons,NE,burt,10,42.0,-96.5,31021.0,0.0005673222390317701
lytle,TX,atascosa,1,29.2,-98.8,48013.0,0.0
mabel,MN,fillmore,345,43.5,-91.9,27045.0,0.02168431669188099
mableton,GA,cobb,6,33.8,-84.6,13067.0,0.0003151790216843167
macedonia,IA,pottawattamie,2,41.2,-95.5,19155.0,6.303580433686334e-05
macedonia,OH,summit,6,41.3,-81.5,39153.0,0.0003151790216843167
machiasport,ME,washington,2,44.7,-67.4,23029.0,6.303580433686334e-05
machipongo,VA,northampton,2,37.4,-75.9,51131.0,6.303580433686334e-05
mack,CO,mesa,2,39.3,-108.9,8077.0,6.303580433686334e-05
mackinac island,MI,mackinac,2,45.9,-84.6,26097.0,6.303580433686334e-05
mackinaw,IL,tazewell,2,40.5,-89.4,17179.0,6.303580433686334e-05
mackinaw city,MI,cheboygan,8,45.8,-84.7,26031.0,0.00044125063035804334
madera,CA,madera,4,37.0,-120.0,6039.0,0.00018910741301059002
madison,AL,limestone,6,34.7,-86.7,1083.0,0.0003151790216843167
madison,AL,madison,12,34.7,-86.7,1089.0,0.0006933938477054968
madison,CT,new haven,62,41.3,-72.6,9009.0,0.0038451840645486635
madison,IN,jefferson,15,38.7,-85.4,18077.0,0.0008825012607160867
madison,MS,madison,4,32.5,-90.1,28089.0,0.00018910741301059002
madison,NH,carroll,1,43.9,-71.2,33003.0,0.0
madison,WI,dane,1380,43.1,-89.3,55025.0,0.08692637418053455
madison heights,MI,oakland,4,42.5,-83.1,26125.0,0.00018910741301059002
magnolia,NJ,camden,1,39.9,-75.0,34007.0,0.0
magnolia,TX,montgomery,40,30.2,-95.7,48339.0,0.0024583963691376704
mahomet,IL,champaign,4,40.2,-88.4,17019.0,0.00018910741301059002
mahopac,NY,putnam,55,41.4,-73.7,36079.0,0.00340393343419062
maine,NY,broome,1,42.3,-76.1,36007.0,0.0
malvern,IA,mills,3,41.0,-95.6,19129.0,0.0001260716086737267
mamaroneck,NY,westchester,6,40.9,-73.7,36119.0,0.0003151790216843167
mammoth spring,AR,fulton,2,36.5,-91.5,5049.0,6.303580433686334e-05
mamou,LA,evangeline,1,30.6,-92.4,,0.0
manassas,VA,manassas city,1,38.8,-77.5,51683.0,0.0
manassas,VA,manassas park city,2,38.8,-77.5,51685.0,6.303580433686334e-05
manassas,VA,prince william,4,38.8,-77.5,51153.0,0.00018910741301059002
manchester,CT,hartford,2,41.8,-72.5,9003.0,6.303580433686334e-05
manchester,NH,hillsborough,8,43.0,-71.5,33011.0,0.00044125063035804334
manchester,VT,bennington,9,43.2,-73.0,50003.0,0.0005042864346949068
manchester township,NJ,ocean,5,40.0,-74.4,34029.0,0.0002521432173474534
mandeville,LA,st. tammany,6,30.4,-90.0,,0.0003151790216843167
manhattan,KS,riley,35,39.2,-96.6,20161.0,0.0021432173474533536
manhattan beach,CA,los angeles,4,33.9,-118.4,6037.0,0.00018910741301059002
manheim,PA,lancaster,8,40.2,-76.4,42071.0,0.00044125063035804334
manistee,MI,manistee,4,44.2,-86.3,26101.0,0.00018910741301059002
manito,IL,mason,80,40.5,-89.8,17125.0,0.004979828542612204
manitowoc,WI,manitowoc,3,44.1,-87.6,55071.0,0.0001260716086737267
mankato,MN,blue earth,15,44.2,-94.0,27013.0,0.0008825012607160867
mankato,MN,nicollet,12,44.2,-94.0,27103.0,0.0006933938477054968
manlius,NY,onondaga,2,43.0,-76.0,36067.0,6.303580433686334e-05
manns harbor,NC,dare,2,35.8,-75.9,37055.0,6.303580433686334e-05
mannsville,NY,jefferson,11,43.7,-76.2,36045.0,0.0006303580433686334
manorville,NY,suffolk,2,40.9,-72.8,36103.0,6.303580433686334e-05
mansfield,MA,bristol,1,42.0,-71.2,25005.0,0.0
mansfield,TX,tarrant,217,32.6,-97.1,48439.0,0.01361573373676248
manteca,CA,san joaquin,2,37.8,-121.2,6077.0,6.303580433686334e-05
manteo,NC,dare,120,35.9,-75.7,37055.0,0.007501260716086738
mantoloking,NJ,ocean,1,40.0,-74.1,34029.0,0.0
manton,MI,wexford,18,44.4,-85.5,26165.0,0.0010716086737266768
maple heights,OH,cuyahoga,6,41.4,-81.5,39035.0,0.0003151790216843167
maple lake,MN,wright,4,45.3,-94.1,27171.0,0.00018910741301059002
maple park,IL,kane,9,41.9,-88.6,17089.0,0.0005042864346949068
mapleton,UT,utah,2,40.1,-111.6,49049.0,6.303580433686334e-05
marana,AZ,pima,1,32.3,-111.3,4019.0,0.0
marathon,TX,brewster,15,30.2,-103.3,48043.0,0.0008825012607160867
marble falls,TX,burnet,210,30.5,-98.1,48053.0,0.013174483106404438
marblehead,MA,essex,42,42.5,-70.8,25009.0,0.002584467977811397
margaretville,NY,delaware,16,42.2,-74.7,36025.0,0.0009455370650529501
marietta,GA,cobb,84,34.1,-84.5,13067.0,0.005231971759959657
marinette,WI,marinette,2,45.2,-87.7,55075.0,6.303580433686334e-05
marion,IA,linn,12,42.0,-91.6,19113.0,0.0006933938477054968
marion,MA,plymouth,4,41.7,-70.8,25023.0,0.00018910741301059002
marionville,MO,lawrence,11,37.0,-93.6,29109.0,0.0006303580433686334
mariposa,CA,mariposa,1,37.5,-120.0,6043.0,0.0
markesan,WI,green lake,6,43.8,-89.1,55047.0,0.0003151790216843167
markleeville,CA,alpine,42,38.8,-119.8,6003.0,0.002584467977811397
marlborough,CT,hartford,2,41.6,-72.5,9003.0,6.303580433686334e-05
marlborough,NH,cheshire,4,42.9,-72.2,33005.0,0.00018910741301059002
marlinton,WV,pocahontas,80,38.3,-80.1,54075.0,0.004979828542612204
marlow,NH,cheshire,1,43.1,-72.2,33005.0,0.0
marlow,OK,stephens,15,34.6,-98.0,40137.0,0.0008825012607160867
marriottsville,MD,carroll,12,39.3,-76.9,24013.0,0.0006933938477054968
marshall,IL,clark,20,39.4,-87.7,17023.0,0.0011976802824004034
marshall,NC,madison,4,35.8,-82.6,37115.0,0.00018910741301059002
marshall,WI,dane,1,43.2,-89.1,55025.0,0.0
marshalltown,IA,marshall,1,42.1,-93.0,19127.0,0.0
marshfield,WI,wood,6,44.7,-90.1,55141.0,0.0003151790216843167
marshville,NC,union,2,34.9,-80.3,37179.0,6.303580433686334e-05
martindale,TX,caldwell,3,29.8,-97.8,48055.0,0.0001260716086737267
martinsburg,WV,berkeley,2,39.5,-77.9,54003.0,6.303580433686334e-05
martinsville,IN,morgan,6,39.4,-86.4,18109.0,0.0003151790216843167
martinsville,VA,martinsville city,1,36.7,-80.0,51690.0,0.0
maryland heights,MO,st. louis,3,38.8,-90.5,29189.0,0.0001260716086737267
marysville,OH,union,4,40.3,-83.4,39159.0,0.00018910741301059002
maryville,IL,madison,3,38.7,-89.9,17119.0,0.0001260716086737267
maryville,TN,blount,3,35.7,-83.9,47009.0,0.0001260716086737267
mason,MI,ingham,1,42.6,-84.4,26065.0,0.0
mason,TX,mason,24,30.7,-99.2,48319.0,0.0014498234997478569
mason city,IL,mason,9,40.2,-89.6,17125.0,0.0005042864346949068
matagorda,TX,matagorda,150,28.6,-96.0,48321.0,0.009392334846192637
matteson,IL,cook,3,41.5,-87.7,17031.0,0.0001260716086737267
matthews,NC,mecklenburg,1,35.1,-80.7,37119.0,0.0
matthews,NC,union,4,35.1,-80.7,37179.0,0.00018910741301059002
maumelle,AR,pulaski,10,34.9,-92.4,5119.0,0.0005673222390317701
mayville,MI,tuscola,12,43.4,-83.3,26157.0,0.0006933938477054968
mcallen,TX,hidalgo,50,26.2,-98.2,48215.0,0.0030887544125063034
mcdonough,GA,henry,8,33.4,-84.1,13151.0,0.00044125063035804334
mcintosh,MN,polk,1,47.6,-95.9,27119.0,0.0
mckinleyville,CA,humboldt,1,41.0,-124.1,6023.0,0.0
mckinney,TX,collin,252,33.2,-96.7,48085.0,0.015821986888552696
meadville,PA,crawford,8,41.6,-80.2,42039.0,0.00044125063035804334
mears,MI,oceana,24,43.7,-86.4,26127.0,0.0014498234997478569
mebane,NC,alamance,3,36.0,-79.3,37001.0,0.0001260716086737267
mechanicsburg,PA,cumberland,52,40.2,-77.0,42041.0,0.0032148260211800304
mechanicsville,VA,hanover,8,37.7,-77.4,51085.0,0.00044125063035804334
medaryville,IN,pulaski,3,41.1,-86.9,18131.0,0.0001260716086737267
medford,MA,middlesex,10,42.4,-71.1,25017.0,0.0005673222390317701
medford,NY,suffolk,2,40.8,-73.0,36103.0,6.303580433686334e-05
medford,OR,jackson,21,42.3,-122.9,41029.0,0.0012607160867372667
media,PA,delaware,130,39.9,-75.4,42045.0,0.00813161875945537
medina,NY,orleans,8,43.2,-78.4,36073.0,0.00044125063035804334
medina,OH,medina,32,41.1,-81.9,39103.0,0.0019541099344427635
melbourne,FL,brevard,352,28.1,-80.7,12009.0,0.022125567322239033
melbourne,IA,marshall,2,41.9,-93.1,19127.0,6.303580433686334e-05
melrose,MA,middlesex,12,42.5,-71.1,25017.0,0.0006933938477054968
memphis,TN,shelby,84,35.2,-89.8,47157.0,0.005231971759959657
menard,TX,menard,3,30.6,-99.7,48327.0,0.0001260716086737267
mendocino,CA,mendocino,2,39.3,-123.8,6045.0,6.303580433686334e-05
mendon,MA,worcester,11,42.1,-71.6,25027.0,0.0006303580433686334
menominee,MI,menominee,17,45.2,-87.7,26109.0,0.0010085728693898135
menomonee falls,WI,waukesha,2,43.1,-88.1,55133.0,6.303580433686334e-05
menomonie,WI,dunn,4,44.9,-91.9,55033.0,0.00018910741301059002
mentor,OH,lake,130,41.7,-81.3,39085.0,0.00813161875945537
mequon,WI,ozaukee,14,43.2,-88.0,55089.0,0.0008194654563792234
mercer,MO,mercer,1,40.5,-93.5,29129.0,0.0
meredith,NH,belknap,74,43.7,-71.5,33001.0,0.0046016137165910236
meridian,ID,ada,2,43.5,-116.4,16001.0,6.303580433686334e-05
meridianville,AL,madison,1,34.9,-86.6,1089.0,0.0
merrick,NY,nassau,12,40.6,-73.5,36059.0,0.0006933938477054968
merrill,WI,lincoln,24,45.2,-89.7,55069.0,0.0014498234997478569
merrillville,IN,lake,8,41.5,-87.3,18089.0,0.00044125063035804334
merrimac,MA,essex,2,42.8,-71.0,25009.0,6.303580433686334e-05
merrimac,WI,sauk,4,43.4,-89.6,55111.0,0.00018910741301059002
merrimack,NH,hillsborough,3,42.9,-71.6,33011.0,0.0001260716086737267
merritt island,FL,brevard,46,28.3,-80.7,12009.0,0.00283661119515885
mesa,AZ,maricopa,6,33.4,-111.8,4013.0,0.0003151790216843167
mesilla,NM,dona ana,13,32.3,-106.8,,0.0007564296520423601
mesquite,TX,dallas,54,32.8,-96.6,48113.0,0.003340897629853757
metairie,LA,jefferson,16,30.0,-90.1,,0.0009455370650529501
metropolis,IL,massac,12,37.2,-88.8,17127.0,0.0006933938477054968
miami,FL,miami-dade,544,25.8,-80.2,12086.0,0.034228441754916794
miami beach,FL,miami-dade,68,25.8,-80.1,12086.0,0.004223398890569843
miamisburg,OH,montgomery,2,39.6,-84.3,39113.0,6.303580433686334e-05
micanopy,FL,alachua,2,29.5,-82.3,12001.0,6.303580433686334e-05
michigan city,IN,la porte,1610,41.6,-86.9,,0.10142460917801312
middle island,NY,suffolk,22,40.9,-72.9,36103.0,0.00132375189107413
middleburg,FL,clay,8,30.1,-81.9,12019.0,0.00044125063035804334
middlebury,IN,elkhart,1,41.7,-85.7,18039.0,0.0
middlebury,VT,addison,5,44.0,-73.2,50001.0,0.0002521432173474534
middlesex,NJ,middlesex,1,40.6,-74.5,34023.0,0.0
middleton,ID,canyon,15,43.8,-116.6,16027.0,0.0008825012607160867
middleton,MA,essex,1,42.6,-71.0,25009.0,0.0
middleton,TN,hardeman,1,35.2,-88.9,47069.0,0.0
middleton,WI,dane,14,43.1,-89.5,55025.0,0.0008194654563792234
middletown,MD,frederick,27,39.4,-77.6,24021.0,0.0016389309127584468
middletown,OH,butler,6,39.6,-84.4,39017.0,0.0003151790216843167
middletown,PA,dauphin,9,40.2,-76.7,42043.0,0.0005042864346949068
middletown,RI,newport,61,41.5,-71.2,44005.0,0.0037821482602118004
midland,MI,midland,25,43.6,-84.2,26111.0,0.0015128593040847202
midland,TX,midland,16,31.9,-102.0,48329.0,0.0009455370650529501
midlothian,TX,ellis,14,32.5,-97.0,48139.0,0.0008194654563792234
midlothian,VA,chesterfield,4,37.5,-77.7,51041.0,0.00018910741301059002
milaca,MN,mille lacs,6,45.7,-93.7,27095.0,0.0003151790216843167
milan,PA,bradford,2,41.9,-76.5,42015.0,6.303580433686334e-05
milford,CT,new haven,1,41.2,-73.1,9009.0,0.0
milford,IN,kosciusko,3,41.4,-85.9,18085.0,0.0001260716086737267
milford,OH,clermont,9,39.2,-84.2,39025.0,0.0005042864346949068
mill valley,CA,marin,52,37.9,-122.5,6041.0,0.0032148260211800304
millboro,VA,bath,3,38.0,-79.6,51017.0,0.0001260716086737267
milledgeville,GA,baldwin,3,33.1,-83.2,13009.0,0.0001260716086737267
millersburg,PA,dauphin,6,40.5,-76.9,42043.0,0.0003151790216843167
millersville,MD,anne arundel,1,39.1,-76.6,24003.0,0.0
millersville,PA,lancaster,44,40.0,-76.4,42071.0,0.0027105395864851236
millsboro,DE,sussex,2,38.6,-75.3,10005.0,6.303580433686334e-05
millstadt,IL,st. clair,4,38.5,-90.1,17163.0,0.00018910741301059002
milpitas,CA,santa clara,3,37.4,-121.9,6085.0,0.0001260716086737267
milton,FL,santa rosa,4,30.6,-87.0,12113.0,0.00018910741301059002
milton,NH,strafford,11,43.5,-71.0,33017.0,0.0006303580433686334
milton,NY,ulster,4,41.7,-74.0,36111.0,0.00018910741301059002
milton,TN,rutherford,2,35.9,-86.2,47149.0,6.303580433686334e-05
milton,VT,chittenden,9,44.7,-73.2,50007.0,0.0005042864346949068
milton,WV,cabell,1,38.4,-82.1,54011.0,0.0
milwaukee,WI,milwaukee,841,43.1,-88.0,55079.0,0.0529500756429652
mindenmines,MO,barton,13,37.4,-94.6,29011.0,0.0007564296520423601
mineral,VA,louisa,3,37.8,-77.9,51109.0,0.0001260716086737267
minerva,NY,essex,1,43.8,-74.0,36031.0,0.0
minneapolis,MN,anoka,5340,45.0,-93.2,27003.0,0.3365481593545134
minneapolis,MN,hennepin,13795,45.0,-93.2,27053.0,0.8695158850226928
minnesota lake,MN,faribault,38,43.9,-93.8,27043.0,0.0023323247604639433
minnetonka,MN,hennepin,80,44.9,-93.5,27053.0,0.004979828542612204
minocqua,WI,oneida,1,45.9,-89.7,55085.0,0.0
minooka,IL,grundy,2,41.4,-88.3,17063.0,6.303580433686334e-05
miramar beach,FL,walton,6,30.4,-86.3,12131.0,0.0003151790216843167
mission,TX,hidalgo,48,26.2,-98.4,48215.0,0.002962682803832577
missoula,MT,missoula,4,46.9,-114.1,30063.0,0.00018910741301059002
missouri city,TX,fort bend,30,29.6,-95.5,48157.0,0.001828038325769037
mobile,AL,mobile,210,30.7,-88.2,1097.0,0.013174483106404438
mocksville,NC,davie,2,35.9,-80.5,37059.0,6.303580433686334e-05
modesto,CA,stanislaus,2,37.7,-121.0,6099.0,6.303580433686334e-05
mohawk,NY,herkimer,25,43.0,-75.0,36043.0,0.0015128593040847202
mokena,IL,will,5,41.5,-87.9,17197.0,0.0002521432173474534
monmouth,IL,warren,24,41.0,-90.6,17187.0,0.0014498234997478569
monmouth beach,NJ,monmouth,8,40.3,-74.0,34025.0,0.00044125063035804334
monroe,CT,fairfield,9,41.3,-73.2,9001.0,0.0005042864346949068
monroe,LA,ouachita,10,32.5,-92.1,,0.0005673222390317701
monroe,MI,monroe,36,41.9,-83.5,26115.0,0.0022062531517902167
monroe,NC,union,4,35.0,-80.7,37179.0,0.00018910741301059002
monroe,NY,orange,12,41.3,-74.2,36071.0,0.0006933938477054968
monroe,WI,green,5,42.6,-89.6,55045.0,0.0002521432173474534
monroeville,PA,allegheny,2,40.4,-79.8,42003.0,6.303580433686334e-05
monrovia,MD,frederick,3,39.4,-77.3,24021.0,0.0001260716086737267
mont alto,PA,franklin,31,39.8,-77.5,42055.0,0.0018910741301059002
mont vernon,NH,hillsborough,12,42.9,-71.7,33011.0,0.0006933938477054968
montclair,NJ,essex,9,40.8,-74.2,34013.0,0.0005042864346949068
montgomery,AL,montgomery,25,32.4,-86.3,1101.0,0.0015128593040847202
montgomery,IL,kendall,6,41.7,-88.3,17093.0,0.0003151790216843167
montgomery,NY,orange,1,41.5,-74.2,36071.0,0.0
montgomery,TX,montgomery,8,30.4,-95.8,48339.0,0.00044125063035804334
montgomery village,MD,montgomery,12,39.2,-77.2,24031.0,0.0006933938477054968
monticello,IL,piatt,2,40.0,-88.6,17147.0,6.303580433686334e-05
monticello,WI,green,2,42.7,-89.4,55045.0,6.303580433686334e-05
montpelier,VT,washington,52,44.3,-72.6,50023.0,0.0032148260211800304
montrose,MI,genesee,1,43.2,-83.8,26049.0,0.0
montross,VA,westmoreland,4,38.1,-76.9,51193.0,0.00018910741301059002
moorefield,WV,hardy,2,39.1,-79.0,54031.0,6.303580433686334e-05
moorestown,NJ,burlington,10,40.0,-75.0,34005.0,0.0005673222390317701
mooresville,IN,morgan,7,39.6,-86.4,18109.0,0.00037821482602118004
mooresville,NC,iredell,8,35.5,-80.8,37097.0,0.00044125063035804334
mooreton,ND,richland,1,46.3,-96.8,38077.0,0.0
moose lake,MN,carlton,16,46.4,-92.7,27017.0,0.0009455370650529501
moreno valley,CA,riverside,30,34.0,-117.2,6065.0,0.001828038325769037
morgan,UT,morgan,45,41.1,-111.7,49029.0,0.002773575390821987
morganton,NC,burke,11,35.8,-81.7,37023.0,0.0006303580433686334
morgantown,WV,monongalia,8,39.6,-80.0,54061.0,0.00044125063035804334
morning view,KY,kenton,20,38.8,-84.5,21117.0,0.0011976802824004034
morongo valley,CA,san bernardino,2,34.1,-116.6,6071.0,6.303580433686334e-05
morrison,TN,warren,1,35.6,-85.9,47177.0,0.0
morrow,OH,warren,5,39.4,-84.1,39165.0,0.0002521432173474534
mosinee,WI,marathon,8,44.8,-89.7,55073.0,0.00044125063035804334
mounds,OK,creek,60,35.9,-95.9,40037.0,0.003719112455874937
mountain rest,SC,oconee,1,34.9,-83.2,45073.0,0.0
mountain view,CA,santa clara,2195,37.4,-122.1,6085.0,0.13830055471507816
mountainhome,PA,monroe,3,41.2,-75.3,42089.0,0.0001260716086737267
moyock,NC,currituck,3,36.5,-76.2,37053.0,0.0001260716086737267
mukwonago,WI,waukesha,1,42.9,-88.4,55133.0,0.0
mullin,TX,mills,11,31.6,-98.7,48333.0,0.0006303580433686334
muncie,IN,delaware,25,40.2,-85.4,18035.0,0.0015128593040847202
muncy,PA,lycoming,70,41.2,-76.8,42081.0,0.00434947049924357
mundelein,IL,lake,2,42.3,-88.0,17097.0,6.303580433686334e-05
munster,IN,lake,70,41.6,-87.5,18089.0,0.00434947049924357
murfreesboro,TN,rutherford,5,35.9,-86.4,47149.0,0.0002521432173474534
murphysboro,IL,jackson,6,37.8,-89.4,17077.0,0.0003151790216843167
murray,KY,calloway,8,36.6,-88.3,21035.0,0.00044125063035804334
murrells inlet,SC,horry,68,33.5,-79.0,45051.0,0.004223398890569843
murrieta,CA,riverside,2,33.6,-117.2,6065.0,6.303580433686334e-05
murrysville,PA,westmoreland,1,40.5,-79.7,42129.0,0.0
muscatine,IA,muscatine,2,41.4,-91.1,19139.0,6.303580433686334e-05
muskegon,MI,muskegon,8,43.2,-86.2,26121.0,0.00044125063035804334
