City,State/Province,County,Date,Latitude,Longitude,year,month,day,season,Count,AQI,Temp_Mean
New Prague,MN,scott,2013-08-21,44.5,-93.6,2013,8,21,Summer,2,34.0,
Winchester,VA,winchestercity,2013-08-21,39.2,-78.2,2013,8,21,Summer,6,,
Charlotte,NC,mecklenburg,2013-08-21,35.2,-80.8,2013,8,21,Summer,14,34.0,75.238095
Indianapolis,IN,hamilton,2013-08-21,39.8,-86.1,2013,8,21,Summer,2,47.0,
Davidson,NC,mecklenburg,2013-08-22,35.5,-80.8,2013,8,22,Summer,2,40.0,78.0
conway,AR,faulkner,2013-08-22,35.1,-92.4,2013,8,22,Summer,12,,
severna park,MD,annearundel,2013-08-22,39.1,-76.6,2013,8,22,Summer,3,67.0,76.291667
Kensington,MD,montgomery,2013-08-22,39.0,-77.1,2013,8,22,Summer,2,46.0,75.208333
Dover,NH,strafford,2013-08-22,43.2,-70.9,2013,8,22,Summer,2,,
Lancaster,PA,lancaster,2013-08-22,40.1,-76.3,2013,8,22,Summer,84,61.0,
Mentor,OH,lake,2013-08-22,41.7,-81.3,2013,8,22,Summer,5,85.0,
Lafayette,LA,lafayette,2013-08-22,30.2,-92.0,2013,8,22,Summer,3,46.0,
Northfield,MN,rice,2013-08-22,44.5,-93.2,2013,8,22,Summer,2,,
Burbank,WA,wallawalla,2013-08-22,46.1,-118.9,2013,8,22,Summer,1,42.0,
Benton,AR,saline,2013-08-22,34.6,-92.7,2013,8,22,Summer,4,,
Havre de Grace,MD,harford,2013-08-22,39.6,-76.1,2013,8,22,Summer,2,51.0,76.041667
Homeworth,OH,columbiana,2013-08-22,40.9,-81.1,2013,8,22,Summer,2,,
East Hampton,NY,suffolk,2013-08-22,41.0,-72.2,2013,8,22,Summer,6,51.0,
Albuquerque,NM,bernalillo,2013-08-22,35.1,-106.6,2013,8,22,Summer,90,74.0,78.83333350000001
Egg Harbor City,NJ,atlantic,2013-08-22,39.5,-74.6,2013,8,22,Summer,10,41.0,
freeport,FL,walton,2013-08-22,30.5,-86.2,2013,8,22,Summer,1,,
Wautoma,WI,waushara,2013-08-22,44.1,-89.3,2013,8,22,Summer,1,,
minneapolis,MN,hennepin,2013-08-22,44.9,-93.3,2013,8,22,Summer,31,31.0,
Franklin,TN,williamson,2013-08-22,35.9,-86.9,2013,8,22,Summer,4,36.0,
Franklin,LA,saintmary,2013-08-22,29.7,-91.6,2013,8,22,Summer,6,,
minneapolis,MN,anoka,2013-08-22,44.9,-93.3,2013,8,22,Summer,12,40.0,
TRAVIS AFB,CA,solano,2013-08-22,38.3,-121.9,2013,8,22,Summer,12,38.0,
Oneonta,NY,otsego,2013-08-22,42.5,-75.0,2013,8,22,Summer,5,,
Hartley,IA,obrien,2013-08-22,43.2,-95.5,2013,8,22,Summer,4,,
Marietta,GA,cobb,2013-08-22,33.9,-84.5,2013,8,22,Summer,7,50.0,
Garland,TX,dallas,2013-08-22,32.9,-96.6,2013,8,22,Summer,2,62.0,87.81295275
Ruckersville,VA,greene,2013-08-22,38.2,-78.4,2013,8,22,Summer,2,,
Yorktown,VA,york,2013-08-22,37.2,-76.6,2013,8,22,Summer,7,,
Clifford,ND,traill,2013-08-22,47.4,-97.4,2013,8,22,Summer,3,,
Fargo,ND,cass,2013-08-22,46.9,-96.8,2013,8,22,Summer,22,68.0,68.708333
Rockingham,NC,richmond,2013-08-22,34.9,-79.8,2013,8,22,Summer,11,,
West Enfield,ME,penobscot,2013-08-22,45.2,-68.6,2013,8,22,Summer,21,84.0,
Harrisville,MI,alcona,2013-08-23,44.6,-83.4,2013,8,23,Summer,1,,
Cypress,TX,harris,2013-08-23,30.0,-95.7,2013,8,23,Summer,3,84.0,85.35507243478261
mequon,WI,ozaukee,2013-08-23,43.2,-88.0,2013,8,23,Summer,2,34.0,65.208333
Pleasanton,CA,alameda,2013-08-23,37.6,-121.9,2013,8,23,Summer,1,38.0,
Tucson,AZ,pima,2013-08-23,32.2,-111.0,2013,8,23,Summer,19,84.0,83.05555544444445
Northfield,MN,rice,2013-08-23,44.5,-93.2,2013,8,23,Summer,2,,
freeport,FL,walton,2013-08-23,30.5,-86.2,2013,8,23,Summer,1,,
middletown,PA,dauphin,2013-08-23,40.2,-76.7,2013,8,23,Summer,9,70.0,
Dacula,GA,gwinnett,2013-08-23,34.0,-83.9,2013,8,23,Summer,1,54.0,
Iowa City,IA,johnson,2013-08-23,41.7,-91.5,2013,8,23,Summer,3,63.0,73.541667
Millville,MN,wabasha,2013-08-23,44.2,-92.3,2013,8,23,Summer,1,,
Janesville,MN,waseca,2013-08-23,44.1,-93.7,2013,8,23,Summer,1,,
New London,MN,kandiyohi,2013-08-23,45.3,-94.9,2013,8,23,Summer,36,,
Savannah,GA,chatham,2013-08-23,32.1,-81.1,2013,8,23,Summer,20,42.0,
Naperville,IL,will,2013-08-23,41.8,-88.1,2013,8,23,Summer,1,50.0,
Fergus Falls,MN,ottertail,2013-08-23,46.3,-96.1,2013,8,23,Summer,2,,
Kapaa,HI,kauai,2013-08-23,22.1,-159.4,2013,8,23,Summer,1,16.0,
Shawano,WI,shawano,2013-08-23,44.8,-88.6,2013,8,23,Summer,46,,
Garland,TX,dallas,2013-08-23,32.9,-96.6,2013,8,23,Summer,2,67.0,88.91666649999999
Montrose,CO,montrose,2013-08-23,38.4,-107.9,2013,8,23,Summer,4,,
Monroe,NY,orange,2013-08-23,41.3,-74.2,2013,8,23,Summer,6,47.0,69.791667
Walton,KS,harvey,2013-08-23,38.1,-97.2,2013,8,23,Summer,4,,
Paducah,TX,cottle,2013-08-23,34.1,-100.3,2013,8,23,Summer,3,,
Olathe,KS,johnson,2013-08-23,38.9,-94.8,2013,8,23,Summer,3,60.0,
Pottsville,PA,schuylkill,2013-08-23,40.7,-76.3,2013,8,23,Summer,21,,
Laguna Niguel,CA,orange,2013-08-23,33.5,-117.7,2013,8,23,Summer,30,58.0,71.80625
San Rafael,CA,marin,2013-08-23,38.0,-122.5,2013,8,23,Summer,6,53.0,56.375
dermott,AR,chicot,2013-08-23,33.5,-91.5,2013,8,23,Summer,6,,
Milan,MO,sullivan,2013-08-23,40.2,-93.2,2013,8,23,Summer,7,,
Naperville,IL,dupage,2013-08-23,41.8,-88.1,2013,8,23,Summer,1,35.0,
woodridge,IL,dupage,2013-08-23,41.8,-88.0,2013,8,23,Summer,2,35.0,
Clayton,GA,rabun,2013-08-23,34.9,-83.4,2013,8,23,Summer,1,,
Cincinnati,OH,hamilton,2013-08-23,39.1,-84.5,2013,8,23,Summer,555,65.0,75.533333
Atchison,KS,atchison,2013-08-23,39.5,-95.1,2013,8,23,Summer,4,,
Cincinnati,OH,clermont,2013-08-23,39.1,-84.5,2013,8,23,Summer,15,61.0,
Alcoa,TN,blount,2013-08-23,35.8,-84.0,2013,8,23,Summer,2,57.0,70.45833350000001
Minneapolis,MN,hennepin,2013-08-24,45.0,-93.3,2013,8,24,Summer,31,60.0,
Gardnerville,NV,douglas,2013-08-24,38.8,-119.6,2013,8,24,Summer,12,310.0,
Sabinsville,PA,tioga,2013-08-24,41.8,-77.5,2013,8,24,Summer,12,39.0,
mamaroneck,NY,westchester,2013-08-24,41.0,-73.9,2013,8,24,Summer,1,39.0,67.5
Minnetonka,MN,hennepin,2013-08-24,44.9,-93.5,2013,8,24,Summer,2,60.0,
Wyandotte,MI,wayne,2013-08-24,42.2,-83.2,2013,8,24,Summer,16,49.0,70.95075745454545
Greenville,NC,pitt,2013-08-24,35.7,-77.4,2013,8,24,Summer,4,35.0,
Moline,IL,rockisland,2013-08-24,41.5,-90.5,2013,8,24,Summer,2,54.0,
Marble Falls,TX,burnet,2013-08-24,30.6,-98.2,2013,8,24,Summer,5,,
Lebanon,MO,laclede,2013-08-24,37.7,-92.6,2013,8,24,Summer,1,,
mequon,WI,ozaukee,2013-08-24,43.2,-88.0,2013,8,24,Summer,2,84.0,67.6875
Fox Lake,WI,dodge,2013-08-24,43.6,-88.9,2013,8,24,Summer,1,59.0,70.833333
East Berlin,PA,adams,2013-08-24,40.0,-77.0,2013,8,24,Summer,1,43.0,
Monticello,KY,wayne,2013-08-24,36.8,-84.8,2013,8,24,Summer,25,,
Eastham,MA,barnstable,2013-08-24,41.8,-70.0,2013,8,24,Summer,1,28.0,63.166667
Collegeville,PA,montgomery,2013-08-24,40.2,-75.4,2013,8,24,Summer,4,39.0,
Reading,PA,berks,2013-08-24,40.4,-75.9,2013,8,24,Summer,40,42.0,
Shrewsbury,PA,york,2013-08-24,39.7,-76.7,2013,8,24,Summer,1,51.0,
Ames,IA,story,2013-08-24,42.1,-93.6,2013,8,24,Summer,2,41.0,
Milford,PA,pike,2013-08-24,41.3,-74.9,2013,8,24,Summer,4,,
White Plains,NY,westchester,2013-08-24,41.0,-73.8,2013,8,24,Summer,6,39.0,67.5
East Marion,NY,suffolk,2013-08-24,41.1,-72.3,2013,8,24,Summer,2,38.0,
Fairfax,VA,fairfax,2013-08-24,39.0,-77.3,2013,8,24,Summer,4,45.0,
Garland,TX,dallas,2013-08-24,32.9,-96.6,2013,8,24,Summer,1,67.0,89.09374975
Charlevoix,MI,charlevoix,2013-08-24,45.2,-85.3,2013,8,24,Summer,1,,
Fairfax,VA,fairfaxcity,2013-08-24,39.0,-77.3,2013,8,24,Summer,1,,
Conyers,GA,rockdale,2013-08-24,33.7,-84.0,2013,8,24,Summer,1,36.0,73.5
Holt,MI,ingham,2013-08-24,42.6,-84.5,2013,8,24,Summer,1,47.0,71.375
Owings,MD,calvert,2013-08-24,38.7,-76.6,2013,8,24,Summer,1,43.0,
Tucson,AZ,pima,2013-08-24,32.2,-111.0,2013,8,24,Summer,190,51.0,80.70833344444445
freeport,FL,walton,2013-08-24,30.5,-86.2,2013,8,24,Summer,1,,
La Porte,IN,laporte,2013-08-24,41.6,-86.7,2013,8,24,Summer,2,,71.916667
Glastonbury,CT,hartford,2013-08-24,41.7,-72.5,2013,8,24,Summer,1,46.0,66.333333
Chicago,IL,cook,2013-08-24,41.9,-87.6,2013,8,24,Summer,116,67.0,71.541667
Hutchinson,KS,reno,2013-08-24,38.0,-98.1,2013,8,24,Summer,3,,
Glen Mills,PA,delaware,2013-08-24,39.9,-75.5,2013,8,24,Summer,2,42.0,
Minneapolis,MN,anoka,2013-08-24,45.0,-93.3,2013,8,24,Summer,12,53.0,
Reston,VA,fairfax,2013-08-25,39.0,-77.3,2013,8,25,Summer,4,46.0,
Annapolis,MD,annearundel,2013-08-25,39.0,-76.6,2013,8,25,Summer,10,45.0,67.041667
Albion,MI,calhoun,2013-08-25,42.3,-84.8,2013,8,25,Summer,1,,
minneapolis,MN,anoka,2013-08-25,44.9,-93.3,2013,8,25,Summer,36,55.0,
Newtown,PA,bucks,2013-08-25,40.3,-75.0,2013,8,25,Summer,5,80.0,
Red House,WV,putnam,2013-08-25,38.6,-81.9,2013,8,25,Summer,4,,
New Hampton,NY,orange,2013-08-25,41.3,-74.5,2013,8,25,Summer,1,40.0,65.541667
Ringoes,NJ,hunterdon,2013-08-25,40.4,-74.8,2013,8,25,Summer,8,45.0,
freeport,FL,walton,2013-08-25,30.5,-86.2,2013,8,25,Summer,2,,
mequon,WI,ozaukee,2013-08-25,43.2,-88.0,2013,8,25,Summer,2,50.0,78.8125
Saint Paul,MN,hennepin,2013-08-25,45.0,-93.1,2013,8,25,Summer,3,58.0,
Saint Paul,MN,ramsey,2013-08-25,45.0,-93.1,2013,8,25,Summer,43,62.0,
Saint Paul,MN,washington,2013-08-25,45.0,-93.1,2013,8,25,Summer,11,66.0,33.291667
Zeeland,MI,ottawa,2013-08-25,42.8,-86.0,2013,8,25,Summer,2,108.0,74.375
Sabinsville,PA,tioga,2013-08-25,41.8,-77.5,2013,8,25,Summer,4,54.0,
MIDLAND,MI,midland,2013-08-25,43.6,-84.3,2013,8,25,Summer,5,,
Sedalia,MO,pettis,2013-08-25,38.7,-93.3,2013,8,25,Summer,15,,
Kalamazoo,MI,kalamazoo,2013-08-25,42.2,-85.5,2013,8,25,Summer,6,61.0,72.958333
Las Vegas,NV,clark,2013-08-25,36.1,-115.3,2013,8,25,Summer,26,47.0,77.35416649999999
Saint Paul,MN,dakota,2013-08-25,45.0,-93.1,2013,8,25,Summer,11,60.0,
bridgeview,IL,cook,2013-08-25,41.7,-87.8,2013,8,25,Summer,3,87.0,78.541667
Marion,IA,linn,2013-08-25,42.1,-91.6,2013,8,25,Summer,9,64.0,80.375
Fort Wayne,IN,allen,2013-08-25,41.1,-85.2,2013,8,25,Summer,11,52.0,73.833333
Houston,TX,fortbend,2013-08-25,29.8,-95.4,2013,8,25,Summer,1,,
Wapakoneta,OH,auglaize,2013-08-25,40.6,-84.1,2013,8,25,Summer,2,,
newport News,VA,newportnewscity,2013-08-25,37.1,-76.5,2013,8,25,Summer,5,,
Minneapolis,MN,hennepin,2013-08-25,45.0,-93.3,2013,8,25,Summer,93,58.0,
Phoenixville,PA,chester,2013-08-25,40.1,-75.5,2013,8,25,Summer,1,45.0,
Penfield,PA,clearfield,2013-08-25,41.2,-78.6,2013,8,25,Summer,1,54.0,
Ballwin,MO,saintlouis,2013-08-25,38.6,-90.6,2013,8,25,Summer,7,71.0,78.9375
Bosque,NM,valencia,2013-08-25,34.5,-106.8,2013,8,25,Summer,55,41.0,
"La Grange Park,",IL,cook,2013-08-25,41.8,-87.9,2013,8,25,Summer,3,87.0,78.541667
Batavia,IL,kane,2013-08-25,41.8,-88.3,2013,8,25,Summer,1,44.0,
Conyers,GA,rockdale,2013-08-25,33.7,-84.0,2013,8,25,Summer,1,37.0,71.083333
Palatine,IL,cook,2013-08-25,42.1,-88.1,2013,8,25,Summer,7,87.0,78.541667
Owings Mills,MD,baltimore,2013-08-25,39.4,-76.8,2013,8,25,Summer,10,61.0,69.145833
Charlotte,NC,mecklenburg,2013-08-25,35.2,-80.8,2013,8,25,Summer,14,44.0,69.333333
Minneapolis,MN,anoka,2013-08-25,45.0,-93.3,2013,8,25,Summer,36,55.0,
Englishtown,NJ,monmouth,2013-08-25,40.3,-74.4,2013,8,25,Summer,2,48.0,
Pottstown,PA,chester,2013-08-25,40.3,-75.6,2013,8,25,Summer,1,45.0,
Oglesby,TX,coryell,2013-08-25,31.5,-97.6,2013,8,25,Summer,27,,
Champaign,IL,champaign,2013-08-25,40.1,-88.2,2013,8,25,Summer,1,50.0,73.5
Frisco City,AL,monroe,2013-08-25,31.4,-87.4,2013,8,25,Summer,2,,
Fox Lake,WI,dodge,2013-08-25,43.6,-88.9,2013,8,25,Summer,1,63.0,77.458333
Cypress,TX,harris,2013-08-25,30.0,-95.7,2013,8,25,Summer,1,31.0,80.1014492173913
Northville,SD,spink,2013-08-25,45.2,-98.7,2013,8,25,Summer,6,,
Easton,MD,talbot,2013-08-25,38.8,-76.1,2013,8,25,Summer,1,,
minneapolis,MN,hennepin,2013-08-25,44.9,-93.3,2013,8,25,Summer,93,58.0,
Pottstown,PA,montgomery,2013-08-25,40.3,-75.6,2013,8,25,Summer,3,49.0,
Menominee,MI,menominee,2013-08-25,45.2,-87.6,2013,8,25,Summer,1,,
Houston,TX,harris,2013-08-25,29.8,-95.4,2013,8,25,Summer,43,31.0,80.1014492173913
Allenton,WI,washington,2013-08-25,43.5,-88.4,2013,8,25,Summer,1,,
Marengo,OH,morrow,2013-08-26,40.4,-82.8,2013,8,26,Summer,1,,
Saint Louis,MO,saintlouiscity,2013-08-26,38.6,-90.2,2013,8,26,Summer,13,,
Urbana,IL,champaign,2013-08-26,40.1,-88.2,2013,8,26,Summer,1,60.0,76.083333
Cherry Hill,NJ,camden,2013-08-26,39.9,-75.0,2013,8,26,Summer,6,71.0,
columbia,MS,marion,2013-08-26,31.2,-89.8,2013,8,26,Summer,2,,
Fergus Falls,MN,ottertail,2013-08-26,46.3,-96.1,2013,8,26,Summer,8,,
Wildwood,GA,dade,2013-08-26,35.0,-85.4,2013,8,26,Summer,1,,
Falls Church,VA,fallschurchcity,2013-08-26,38.9,-77.2,2013,8,26,Summer,1,,
Saint Louis,MO,saintlouiscity,2013-08-26,38.5,-90.4,2013,8,26,Summer,13,,
Gerald,MO,franklin,2013-08-26,38.3,-91.3,2013,8,26,Summer,5,,
Maumelle,AR,pulaski,2013-08-26,34.9,-92.4,2013,8,26,Summer,5,66.0,83.583333
Washington,DC,"""d.c.",2013-08-26,38.9,-77.0,2013,8,26,Summer,227,,
Scotrun,PA,monroe,2013-08-26,41.1,-75.3,2013,8,26,Summer,1,51.0,
Clemson,SC,pickens,2013-08-26,34.7,-82.8,2013,8,26,Summer,2,42.0,
Garland,TX,dallas,2013-08-26,32.9,-96.6,2013,8,26,Summer,2,47.0,85.25
Boothbay,ME,lincoln,2013-08-26,43.9,-69.6,2013,8,26,Summer,3,,
Thomson,GA,mcduffie,2013-08-26,33.5,-82.5,2013,8,26,Summer,2,,
Winchester,KY,clark,2013-08-26,38.0,-84.1,2013,8,26,Summer,4,,
Yanceyville,NC,caswell,2013-08-26,36.4,-79.3,2013,8,26,Summer,1,44.0,
Schwenksville,PA,montgomery,2013-08-26,40.3,-75.5,2013,8,26,Summer,5,77.0,
Tallahassee,FL,leon,2013-08-26,30.4,-84.3,2013,8,26,Summer,24,34.0,
Santa Fe,NM,santafe,2013-08-26,35.8,-106.0,2013,8,26,Summer,16,49.0,
Windsor Mill,MD,baltimore,2013-08-26,39.3,-76.8,2013,8,26,Summer,2,50.0,75.14583350000001
Jackson,NJ,ocean,2013-08-26,40.1,-74.4,2013,8,26,Summer,6,52.0,
Marble Falls,TX,burnet,2013-08-26,30.6,-98.2,2013,8,26,Summer,5,,
Atchison,KS,atchison,2013-08-26,39.5,-95.1,2013,8,26,Summer,6,,
Saint Louis,MO,saintlouis,2013-08-26,38.6,-90.2,2013,8,26,Summer,76,74.0,82.41666649999999
Falls Church,VA,fairfax,2013-08-26,38.9,-77.2,2013,8,26,Summer,7,47.0,
Saint Louis,MO,saintlouis,2013-08-26,38.5,-90.4,2013,8,26,Summer,76,74.0,82.41666649999999
minneapolis,MN,hennepin,2013-08-26,44.9,-93.3,2013,8,26,Summer,93,67.0,
Sabinsville,PA,tioga,2013-08-26,41.8,-77.5,2013,8,26,Summer,8,48.0,
Chicago,IL,cook,2013-08-26,41.9,-87.6,2013,8,26,Summer,174,77.0,80.416667
Cranford,NJ,union,2013-08-26,40.7,-74.3,2013,8,26,Summer,1,61.0,
Ballwin,MO,saintlouis,2013-08-26,38.6,-90.6,2013,8,26,Summer,14,74.0,82.41666649999999
Oklahoma City,OK,cleveland,2013-08-26,35.4,-97.5,2013,8,26,Summer,18,44.0,
Coventry,RI,kent,2013-08-26,41.7,-71.6,2013,8,26,Summer,2,51.0,67.583333
Oklahoma City,OK,oklahoma,2013-08-26,35.4,-97.5,2013,8,26,Summer,102,47.0,81.854167
Norman,OK,cleveland,2013-08-26,35.2,-97.5,2013,8,26,Summer,2,44.0,
Lehighton,PA,carbon,2013-08-26,40.8,-75.7,2013,8,26,Summer,4,,
marble hill,MO,bollinger,2013-08-26,37.3,-90.0,2013,8,26,Summer,3,,
Pfafftown,NC,forsyth,2013-08-26,36.2,-80.4,2013,8,26,Summer,48,74.0,67.958333
Onancock,VA,accomack,2013-08-26,37.8,-75.6,2013,8,26,Summer,1,,
Kress,TX,swisher,2013-08-26,34.4,-101.7,2013,8,26,Summer,1,,
Kitty Hawk,NC,dare,2013-08-26,36.1,-75.7,2013,8,26,Summer,5,,
Rush,KY,boyd,2013-08-26,38.3,-82.7,2013,8,26,Summer,6,64.0,
freeport,FL,walton,2013-08-26,30.5,-86.2,2013,8,26,Summer,4,,
Denair,CA,stanislaus,2013-08-26,37.5,-120.7,2013,8,26,Summer,1,39.0,
Owings,MD,calvert,2013-08-26,38.7,-76.6,2013,8,26,Summer,1,45.0,
minneapolis,MN,anoka,2013-08-26,44.9,-93.3,2013,8,26,Summer,36,87.0,
Champaign,IL,champaign,2013-08-26,40.1,-88.2,2013,8,26,Summer,1,60.0,76.083333
conyers,GA,rockdale,2013-08-27,33.7,-84.0,2013,8,27,Summer,1,67.0,71.541667
Gadsden,AL,etowah,2013-08-27,34.0,-85.9,2013,8,27,Summer,10,40.0,
Random Lake,WI,sheboygan,2013-08-27,43.6,-88.0,2013,8,27,Summer,2,67.0,73.833333
Sheboygan,WI,sheboygan,2013-08-27,43.7,-87.7,2013,8,27,Summer,4,67.0,73.833333
Prior Lake,MN,scott,2013-08-27,44.7,-93.4,2013,8,27,Summer,2,58.0,
Wichita,KS,sedgwick,2013-08-27,37.7,-97.3,2013,8,27,Summer,12,80.0,
Chicago,IL,cook,2013-08-27,41.9,-87.6,2013,8,27,Summer,116,74.0,85.208333
Land O Lakes,WI,vilas,2013-08-27,46.2,-89.4,2013,8,27,Summer,1,31.0,
Eden Prairie,MN,hennepin,2013-08-27,44.9,-93.4,2013,8,27,Summer,1,51.0,
Urbana,IL,champaign,2013-08-27,40.1,-88.2,2013,8,27,Summer,2,43.0,78.833333
Abilene,TX,taylor,2013-08-27,32.5,-99.7,2013,8,27,Summer,14,,
Two Rivers,WI,manitowoc,2013-08-27,44.2,-87.6,2013,8,27,Summer,1,48.0,71.416667
Ooltewah,TN,hamilton,2013-08-27,35.2,-85.0,2013,8,27,Summer,2,44.0,
Milwaukee,WI,milwaukee,2013-08-27,43.0,-87.9,2013,8,27,Summer,87,60.0,86.23611133333334
Pavo,GA,thomas,2013-08-27,30.9,-83.7,2013,8,27,Summer,1,,
Arlington,VA,arlington,2013-08-27,38.9,-77.1,2013,8,27,Summer,17,77.0,
Oldsmar,FL,pinellas,2013-08-27,28.1,-82.7,2013,8,27,Summer,1,44.0,
Humble,TX,harris,2013-08-27,30.0,-95.2,2013,8,27,Summer,4,55.0,81.5561594347826
Lancaster,OH,fairfield,2013-08-27,39.7,-82.6,2013,8,27,Summer,1,,
Richardson,TX,dallas,2013-08-27,33.0,-96.7,2013,8,27,Summer,2,66.0,81.79166649999999
Lansdale,PA,montgomery,2013-08-27,40.2,-75.4,2013,8,27,Summer,2,60.0,
Nottingham,PA,chester,2013-08-27,39.7,-76.0,2013,8,27,Summer,1,62.0,
Sperry,OK,tulsa,2013-08-27,36.3,-96.0,2013,8,27,Summer,1,46.0,80.61111116666667
Concordia,KS,cloud,2013-08-27,39.5,-97.7,2013,8,27,Summer,3,,
Cherry Hill,NJ,camden,2013-08-27,39.9,-75.0,2013,8,27,Summer,6,77.0,
Orwigsburg,PA,schuylkill,2013-08-27,40.6,-76.1,2013,8,27,Summer,7,,
austin,TX,williamson,2013-08-27,30.2,-97.8,2013,8,27,Summer,3,,
austin,TX,travis,2013-08-27,30.2,-97.8,2013,8,27,Summer,43,51.0,77.611111
Kalamazoo,MI,kalamazoo,2013-08-27,42.4,-85.7,2013,8,27,Summer,2,58.0,81.958333
Lisbon Falls,ME,androscoggin,2013-08-27,44.0,-70.1,2013,8,27,Summer,2,58.0,
Columbus,OH,franklin,2013-08-27,40.1,-83.0,2013,8,27,Summer,27,81.0,
Saint Charles,MO,saintcharles,2013-08-27,38.9,-90.5,2013,8,27,Summer,12,43.0,82.0
bridgeview,IL,cook,2013-08-27,41.7,-87.8,2013,8,27,Summer,6,74.0,85.208333
austin,TX,hays,2013-08-27,30.2,-97.8,2013,8,27,Summer,1,,
Columbus,OH,delaware,2013-08-27,40.0,-83.0,2013,8,27,Summer,1,42.0,
Columbus,OH,delaware,2013-08-27,40.1,-83.0,2013,8,27,Summer,1,42.0,
Saint Martinville,LA,saintmartin,2013-08-27,30.1,-91.8,2013,8,27,Summer,3,,
Galesburg,IL,knox,2013-08-27,41.0,-90.4,2013,8,27,Summer,4,,
Gibbon,MN,sibley,2013-08-27,44.6,-94.6,2013,8,27,Summer,2,,
Columbus,OH,franklin,2013-08-27,40.0,-83.0,2013,8,27,Summer,27,81.0,
Glen Mills,PA,delaware,2013-08-27,39.9,-75.5,2013,8,27,Summer,2,52.0,
Mer Rouge,LA,morehouse,2013-08-28,32.8,-91.7,2013,8,28,Summer,1,,
Broken Arrow,OK,tulsa,2013-08-28,36.0,-95.8,2013,8,28,Summer,12,54.0,82.26388883333333
Stillman Valley,IL,ogle,2013-08-28,42.1,-89.2,2013,8,28,Summer,2,,
new egypt,NJ,ocean,2013-08-28,40.1,-74.5,2013,8,28,Summer,20,66.0,
Broken Arrow,OK,wagoner,2013-08-28,36.0,-95.8,2013,8,28,Summer,12,,
alstead,NH,cheshire,2013-08-28,43.1,-72.3,2013,8,28,Summer,4,29.0,71.0
Ludington,MI,mason,2013-08-28,44.0,-86.4,2013,8,28,Summer,1,33.0,74.958333
Lovelock,NV,pershing,2013-08-28,40.4,-118.6,2013,8,28,Summer,8,,
Katy,TX,harris,2013-08-28,29.8,-95.7,2013,8,28,Summer,2,143.0,84.11775369565217
mequon,WI,ozaukee,2013-08-28,43.2,-88.0,2013,8,28,Summer,2,39.0,71.77083350000001
Minneapolis,MN,hennepin,2013-08-28,44.9,-93.3,2013,8,28,Summer,62,43.0,
hilton head island,SC,beaufort,2013-08-28,32.2,-80.8,2013,8,28,Summer,18,,
Carmel,IN,hamilton,2013-08-28,40.0,-86.2,2013,8,28,Summer,1,45.0,
Columbus,OH,delaware,2013-08-28,40.1,-83.0,2013,8,28,Summer,1,44.0,
New Hartford,CT,litchfield,2013-08-28,41.8,-73.0,2013,8,28,Summer,3,47.0,70.541667
Tullahoma,TN,coffee,2013-08-28,35.3,-86.2,2013,8,28,Summer,2,,
Milwaukee,WI,milwaukee,2013-08-28,43.1,-87.9,2013,8,28,Summer,145,54.0,73.43055566666668
Saint Onge,SD,lawrence,2013-08-28,44.5,-103.7,2013,8,28,Summer,1,,
Minneapolis,MN,anoka,2013-08-28,45.0,-93.3,2013,8,28,Summer,24,44.0,
Minneapolis,MN,anoka,2013-08-28,44.9,-93.3,2013,8,28,Summer,24,44.0,
Fairfax,MN,renville,2013-08-28,44.5,-94.7,2013,8,28,Summer,3,,
Kenton,OH,hardin,2013-08-28,40.6,-83.6,2013,8,28,Summer,2,,
Minneapolis,MN,hennepin,2013-08-28,45.0,-93.3,2013,8,28,Summer,62,43.0,
Bronte,TX,coke,2013-08-28,31.9,-100.3,2013,8,28,Summer,5,,
Houston,TX,harris,2013-08-28,29.8,-95.4,2013,8,28,Summer,43,143.0,84.11775369565217
Western springs,IL,cook,2013-08-28,41.8,-87.9,2013,8,28,Summer,4,58.0,72.208333
Lexington,KY,fayette,2013-08-28,38.0,-84.5,2013,8,28,Summer,7,74.0,
Franklin,LA,saintmary,2013-08-28,29.7,-91.6,2013,8,28,Summer,6,,
Darien,IL,dupage,2013-08-28,41.8,-88.0,2013,8,28,Summer,1,45.0,
Sewickley,PA,allegheny,2013-08-28,40.6,-80.1,2013,8,28,Summer,2,58.0,74.129167
Lenexa,KS,johnson,2013-08-28,39.0,-94.7,2013,8,28,Summer,12,,
Rush,KY,boyd,2013-08-28,38.3,-82.7,2013,8,28,Summer,12,62.0,
Champaign,IL,champaign,2013-08-28,40.1,-88.2,2013,8,28,Summer,1,54.0,79.565217
Santa Fe,NM,santafe,2013-08-28,35.8,-106.0,2013,8,28,Summer,16,48.0,
Woodstock,GA,cherokee,2013-08-28,34.1,-84.5,2013,8,28,Summer,2,,
Wiscasset,ME,lincoln,2013-08-28,44.0,-69.7,2013,8,28,Summer,3,,
minneapolis,MN,anoka,2013-08-28,44.9,-93.3,2013,8,28,Summer,144,44.0,
Grand Canyon,AZ,coconino,2013-08-28,36.0,-112.2,2013,8,28,Summer,72,61.0,68.25
Raton,NM,colfax,2013-08-28,36.8,-104.5,2013,8,28,Summer,2,,
Katy,TX,fortbend,2013-08-28,29.8,-95.7,2013,8,28,Summer,2,,
New Richmond,WI,saintcroix,2013-08-28,45.1,-92.6,2013,8,28,Summer,8,,
