City,State/Province,County,Date,year,month,day,season,Count,Latitude,Longitude,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Milwaukee,WI,MILWAUKEE,2014-08-30,2014,8,30,Summer,174,43.0,-87.9,365.0,166.0,194.0,5.0,0.0,0.0,0.0,129.0,73.0,52.0,0.0,4.0,97.0,264.0,0.0
Milwaukee,WI,MILWAUKEE,2014-09-13,2014,9,13,Fall,58,43.0,-87.9,365.0,166.0,194.0,5.0,0.0,0.0,0.0,129.0,73.0,52.0,0.0,4.0,97.0,264.0,0.0
Mims,FL,BREVARD,2014-07-31,2014,7,31,Summer,1,28.7,-80.9,365.0,257.0,108.0,0.0,0.0,0.0,0.0,87.0,58.0,42.0,0.0,0.0,168.0,197.0,0.0
Minburn,IA,DALLAS,2014-09-26,2014,9,26,Fall,14,41.8,-94.0,,,,,,,,,,,,,,,
Minden,NV,DOUGLAS,2014-07-18,2014,7,18,Summer,1,39.0,-119.6,364.0,255.0,105.0,4.0,0.0,0.0,0.0,135.0,66.0,37.0,0.0,0.0,0.0,364.0,0.0
Mineola,TX,WOOD,2014-10-17,2014,10,17,Fall,8,32.7,-95.5,,,,,,,,,,,,,,,
Minneapolis,MN,ANOKA,2014-07-01,2014,7,1,Summer,12,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-07-03,2014,7,3,Summer,36,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-07-08,2014,7,8,Summer,24,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-07-14,2014,7,14,Summer,12,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-01,2014,8,1,Summer,84,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-09,2014,8,9,Summer,144,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-13,2014,8,13,Summer,72,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-16,2014,8,16,Summer,216,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-17,2014,8,17,Summer,96,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-18,2014,8,18,Summer,48,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-19,2014,8,19,Summer,84,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-20,2014,8,20,Summer,120,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-21,2014,8,21,Summer,96,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-22,2014,8,22,Summer,204,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-23,2014,8,23,Summer,408,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-24,2014,8,24,Summer,264,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-26,2014,8,26,Summer,36,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-27,2014,8,27,Summer,240,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-30,2014,8,30,Summer,240,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-08-31,2014,8,31,Summer,240,45.0,-93.4,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-09-01,2014,9,1,Fall,300,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-09-02,2014,9,2,Fall,60,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-09-03,2014,9,3,Fall,288,44.9,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-09-04,2014,9,4,Fall,276,45.0,-93.4,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
Minneapolis,MN,ANOKA,2014-09-05,2014,9,5,Fall,36,45.0,-93.3,364.0,265.0,99.0,0.0,0.0,0.0,0.0,93.0,63.0,41.0,0.0,14.0,184.0,164.0,2.0
