Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
bradenton,FL,manatee,224,27.4,-82.6,12081.0,0.0026867793587874553
bradenton beach,FL,manatee,6,27.5,-82.7,12081.0,6.024168965891155e-05
braidwood,IL,will,51,41.3,-88.2,17197.0,0.0006024168965891155
brainerd,MN,crow wing,200,46.4,-94.2,27035.0,0.00239761924842468
branchville,NJ,sussex,6,41.2,-74.8,34037.0,6.024168965891155e-05
brandon,FL,hillsborough,2,27.9,-82.3,12057.0,1.2048337931782311e-05
brandon,MS,rankin,1,32.4,-90.0,28121.0,0.0
brandon,WI,fond du lac,5,43.7,-88.9,55039.0,4.8193351727129245e-05
branford,CT,new haven,1,41.3,-72.8,9009.0,0.0
branson,MO,taney,6,36.7,-93.2,29213.0,6.024168965891155e-05
brant rock,MA,plymouth,1,42.1,-70.6,25023.0,0.0
braselton,GA,jackson,1,34.2,-83.8,13157.0,0.0
brattleboro,VT,windham,22,42.9,-72.6,50025.0,0.0002530150965674285
brazoria,TX,brazoria,3,28.9,-95.5,48039.0,2.4096675863564622e-05
brea,CA,orange,5,33.9,-117.9,6059.0,4.8193351727129245e-05
breaux bridge,LA,st. martin,12,30.3,-91.9,,0.0001325317172496054
breezy point,NY,queens,10,40.6,-73.9,36081.0,0.0001084350413860408
bremen,ME,lincoln,10,44.0,-69.4,23015.0,0.0001084350413860408
brenham,TX,washington,9,30.2,-96.4,48477.0,9.638670345425849e-05
brentwood,NY,suffolk,45,40.8,-73.2,36103.0,0.0005301268689984216
brevard,NC,transylvania,10,35.2,-82.7,37175.0,0.0001084350413860408
brewster,MA,barnstable,2,41.8,-70.1,25001.0,1.2048337931782311e-05
brewster,NY,putnam,3,41.4,-73.6,36079.0,2.4096675863564622e-05
briarcliff manor,NY,westchester,24,41.1,-73.9,36119.0,0.00027711177243099316
brick,NJ,ocean,114,40.0,-74.1,34029.0,0.001361462186291401
bridge city,TX,orange,2,30.0,-93.8,48361.0,1.2048337931782311e-05
bridgeport,CT,fairfield,8,41.2,-73.2,9001.0,8.433836552247617e-05
bridgeview,IL,cook,3,41.8,-87.8,17031.0,2.4096675863564622e-05
bridgeville,DE,sussex,1,38.7,-75.6,10005.0,0.0
bridgewater,NJ,somerset,2,40.6,-74.6,34035.0,1.2048337931782311e-05
bridgton,ME,cumberland,1,44.1,-70.7,23005.0,0.0
brigantine,NJ,atlantic,8,39.4,-74.4,34001.0,8.433836552247617e-05
brigham city,UT,box elder,12,41.5,-112.1,49003.0,0.0001325317172496054
brighton,CO,adams,2,40.0,-104.8,8001.0,1.2048337931782311e-05
brighton,CO,weld,2,40.0,-104.8,8123.0,1.2048337931782311e-05
brighton,MI,livingston,12,42.5,-83.8,26093.0,0.0001325317172496054
brighton,MO,polk,1,37.4,-93.4,29167.0,0.0
brightwaters,NY,suffolk,1,40.7,-73.3,36103.0,0.0
brimfield,IL,peoria,4,40.8,-89.8,17143.0,3.614501379534693e-05
brimfield,MA,hampden,82,42.1,-72.2,25013.0,0.0009759153724743672
bristol,CT,hartford,24,41.7,-72.9,9003.0,0.00027711177243099316
bristol,ME,lincoln,2,44.0,-69.5,23015.0,1.2048337931782311e-05
bristol,RI,bristol,4,41.7,-71.3,44001.0,3.614501379534693e-05
bristow,VA,prince william,1,38.8,-77.6,51153.0,0.0
broadview,IL,cook,4,41.9,-87.9,17031.0,3.614501379534693e-05
broadview heights,OH,cuyahoga,3,41.3,-81.7,39035.0,2.4096675863564622e-05
brockport,NY,monroe,2,43.2,-77.9,36055.0,1.2048337931782311e-05
broken arrow,OK,tulsa,198,36.1,-95.7,40143.0,0.002373522572561115
broken arrow,OK,wagoner,198,36.1,-95.7,40145.0,0.002373522572561115
bronte,TX,coke,12,31.9,-100.3,48081.0,0.0001325317172496054
bronx,NY,bronx,1539,40.8,-73.8,36005.0,0.018530343739081193
bronxville,NY,westchester,2,40.9,-73.8,36119.0,1.2048337931782311e-05
brookfield,CT,fairfield,9,41.5,-73.4,9001.0,9.638670345425849e-05
brookfield,IL,cook,25,41.8,-87.9,17031.0,0.00028916011036277545
brookfield,MA,worcester,1,42.2,-72.1,25027.0,0.0
brookfield,WI,waukesha,17,43.0,-88.1,55133.0,0.00019277340690851698
brookings,OR,curry,2,42.0,-124.3,41015.0,1.2048337931782311e-05
brookings,SD,brookings,20,44.2,-96.8,46011.0,0.0002289184207038639
brooklet,GA,bulloch,40,32.3,-81.5,13031.0,0.0004698851793395101
brookline,MA,norfolk,1,42.3,-71.1,25021.0,0.0
brooklyn,NY,kings,198,40.7,-74.0,36047.0,0.002373522572561115
brookshire,TX,waller,12,29.8,-96.0,48473.0,0.0001325317172496054
brooksville,FL,hernando,90,28.6,-82.4,12053.0,0.0010723020759286256
brookville,OH,montgomery,2,39.9,-84.4,39113.0,1.2048337931782311e-05
broomall,PA,delaware,8,40.0,-75.3,42045.0,8.433836552247617e-05
broomfield,CO,broomfield,66,40.0,-105.0,8014.0,0.0007831419655658502
broomfield,CO,jefferson,44,40.0,-105.0,8059.0,0.0005180785310666394
broussard,LA,lafayette,16,30.2,-92.0,,0.00018072506897673466
brownfield,ME,oxford,36,43.9,-70.9,23017.0,0.0004216918276123809
brownfield,TX,terry,10,33.2,-102.3,48445.0,0.0001084350413860408
brownsburg,IN,hendricks,1,39.8,-86.4,18063.0,0.0
brownsville,PA,fayette,2,40.0,-79.9,42051.0,1.2048337931782311e-05
brownsville,TX,cameron,132,26.0,-97.5,48061.0,0.0015783322690634826
brownsville,VT,windsor,2,43.5,-72.5,50027.0,1.2048337931782311e-05
brownville,NY,jefferson,2,44.0,-76.0,36045.0,1.2048337931782311e-05
bruceton mills,WV,preston,5,39.7,-79.6,54077.0,4.8193351727129245e-05
bruneau,ID,owyhee,8,42.9,-115.7,16073.0,8.433836552247617e-05
brunswick,GA,glynn,32,31.2,-81.6,13127.0,0.0003734984758852516
brunswick,ME,cumberland,90,43.9,-70.0,23005.0,0.0010723020759286256
brunswick,OH,medina,2,41.2,-81.8,39103.0,1.2048337931782311e-05
brusly,LA,west. baton rouge,1,30.4,-91.2,,0.0
bryan,TX,brazos,392,30.6,-96.4,48041.0,0.004710900131326883
buchanan,TN,henry,1,36.4,-88.1,47079.0,0.0
buckeye,WV,pocahontas,1,38.2,-80.1,54075.0,0.0
buckhorn,NM,grant,2,32.8,-108.6,35017.0,1.2048337931782311e-05
buda,TX,hays,300,30.0,-97.8,48209.0,0.003602453041602911
budd lake,NJ,morris,8,40.9,-74.8,34027.0,8.433836552247617e-05
buena park,CA,orange,6,33.9,-118.0,6059.0,6.024168965891155e-05
buffalo,MO,dallas,34,37.5,-93.2,29059.0,0.00039759515174881625
buffalo,NY,erie,9282,43.0,-78.8,36029.0,0.11182062434487162
buffalo,WY,johnson,2,44.3,-106.7,56019.0,1.2048337931782311e-05
buffalo gap,SD,custer,1,43.6,-103.5,46033.0,0.0
buffalo grove,IL,lake,1,42.2,-88.0,17097.0,0.0
buford,GA,gwinnett,60,34.1,-84.0,13135.0,0.0007108519379751563
bullard,TX,smith,30,32.1,-95.4,48423.0,0.000349401800021687
bulverde,TX,comal,8,29.8,-98.4,48091.0,8.433836552247617e-05
bunn,NC,franklin,3,36.0,-78.2,37069.0,2.4096675863564622e-05
bunnell,FL,flagler,4,29.5,-81.3,12035.0,3.614501379534693e-05
burbank,CA,los angeles,91,34.2,-118.3,6037.0,0.001084350413860408
burbank,IL,cook,3,41.7,-87.8,17031.0,2.4096675863564622e-05
burbank,OH,wayne,4,41.0,-82.0,39169.0,3.614501379534693e-05
burkburnett,TX,wichita,17,34.1,-98.6,48485.0,0.00019277340690851698
burke,VA,fairfax,8,38.8,-77.3,51059.0,8.433836552247617e-05
burkesville,KY,cumberland,7,36.6,-85.3,21057.0,7.229002759069386e-05
burleson,TX,johnson,732,32.6,-97.3,48251.0,0.008807335028132869
burlington,CT,hartford,20,41.8,-73.0,9003.0,0.0002289184207038639
burlington,KY,boone,24,39.0,-84.7,21015.0,0.00027711177243099316
burlington,VT,chittenden,63,44.5,-73.3,50007.0,0.0007469969517705032
burlington,WI,racine,5,42.7,-88.3,55101.0,4.8193351727129245e-05
burnet,TX,burnet,28,30.6,-98.3,48053.0,0.0003253051241581224
burnt hills,NY,saratoga,2,42.9,-73.9,36091.0,1.2048337931782311e-05
bush,LA,st. tammany,2,30.6,-90.0,,1.2048337931782311e-05
butler,KY,pendleton,120,38.8,-84.3,21191.0,0.001433752213882095
butler,NJ,morris,6,41.0,-74.4,34027.0,6.024168965891155e-05
butler,PA,butler,4,40.9,-79.7,42019.0,3.614501379534693e-05
buzzards bay,MA,barnstable,6,41.8,-70.6,25001.0,6.024168965891155e-05
byhalia,MS,marshall,1,35.0,-89.6,28093.0,0.0
cabot,AR,lonoke,7,35.0,-92.0,5085.0,7.229002759069386e-05
caddo,OK,bryan,3,34.2,-96.3,40013.0,2.4096675863564622e-05
cadiz,KY,trigg,14,36.9,-87.8,21221.0,0.00015662839311317005
cairo,WV,ritchie,1,39.2,-81.1,54085.0,0.0
caldwell,NJ,essex,25,40.9,-74.3,34013.0,0.00028916011036277545
caldwell,TX,burleson,142,30.6,-96.5,48051.0,0.001698815648381306
caldwell,WV,greenbrier,9,37.8,-80.4,54025.0,9.638670345425849e-05
calera,OK,bryan,14,33.9,-96.4,40013.0,0.00015662839311317005
calhoun,GA,gordon,41,34.4,-85.0,13129.0,0.0004819335172712924
california,PA,washington,5,40.1,-79.9,42125.0,4.8193351727129245e-05
calvert city,KY,marshall,4,37.0,-88.4,21157.0,3.614501379534693e-05
camarillo,CA,ventura,33,34.2,-119.0,6111.0,0.00038554681381703396
cambria,CA,san luis obispo,27,35.6,-121.1,6079.0,0.0003132567862263401
cambridge,MA,middlesex,11,42.4,-71.1,25017.0,0.0001204833793178231
cambridge,WI,dane,53,43.0,-89.0,55025.0,0.0006265135724526802
cambridge springs,PA,crawford,4,41.8,-80.0,42039.0,3.614501379534693e-05
camden,NJ,camden,4,39.9,-75.1,34007.0,3.614501379534693e-05
camden,OH,preble,8,39.6,-84.7,39135.0,8.433836552247617e-05
camdenton,MO,camden,40,38.0,-92.7,29029.0,0.0004698851793395101
cameron,LA,cameron,12,29.7,-93.6,,0.0001325317172496054
cameron,NC,harnett,7,35.3,-79.0,37085.0,7.229002759069386e-05
camillus,NY,onondaga,6,43.0,-76.3,36067.0,6.024168965891155e-05
camp hill,PA,cumberland,36,40.2,-76.9,42041.0,0.0004216918276123809
camp verde,AZ,yavapai,1,34.5,-111.8,4025.0,0.0
campbell hall,NY,orange,2,41.5,-74.3,36071.0,1.2048337931782311e-05
campbellsville,KY,taylor,6,37.3,-85.3,21217.0,6.024168965891155e-05
campo,CO,baca,11,37.0,-102.7,8009.0,0.0001204833793178231
campobello,SC,spartanburg,3,35.1,-82.2,45083.0,2.4096675863564622e-05
canal fulton,OH,stark,6,40.9,-81.6,39151.0,6.024168965891155e-05
caneadea,NY,allegany,1,42.4,-78.2,36003.0,0.0
canoga park,CA,los angeles,5,34.2,-118.6,6037.0,4.8193351727129245e-05
canton,GA,cherokee,72,34.3,-84.4,13057.0,0.000855431993156544
canton,IL,fulton,40,40.6,-90.0,17057.0,0.0004698851793395101
canton,MI,wayne,2,42.3,-83.5,26163.0,1.2048337931782311e-05
canton,NC,haywood,8,35.4,-82.8,37087.0,8.433836552247617e-05
canton,OH,stark,231,40.8,-81.4,39151.0,0.0027711177243099315
canton,SD,lincoln,2,43.3,-96.6,46083.0,1.2048337931782311e-05
canton,TX,van zandt,1,32.6,-95.9,48467.0,0.0
cantonment,FL,escambia,7,30.6,-87.4,12033.0,7.229002759069386e-05
canyon country,CA,los angeles,4,34.5,-118.4,6037.0,3.614501379534693e-05
canyon lake,TX,comal,112,29.9,-98.2,48091.0,0.0013373655104278366
cape charles,VA,northampton,95,37.3,-76.0,51131.0,0.0011325437655875371
cape coral,FL,lee,56,26.6,-82.0,12071.0,0.0006626585862480271
cape girardeau,MO,cape girardeau,4,37.3,-89.6,29031.0,3.614501379534693e-05
cape may,NJ,cape may,584,39.0,-74.9,34009.0,0.0070241810142290875
cape may court house,NJ,cape may,6,39.2,-74.8,34009.0,6.024168965891155e-05
cape may point,NJ,cape may,200,38.9,-75.0,34009.0,0.00239761924842468
capitan,NM,lincoln,22,33.5,-105.5,35027.0,0.0002530150965674285
capitola,CA,santa cruz,1,37.0,-122.0,6087.0,0.0
carbondale,IL,jackson,90,37.7,-89.2,17077.0,0.0010723020759286256
cardiff by the sea,CA,san diego,10,33.0,-117.3,6073.0,0.0001084350413860408
cardington,OH,morrow,30,40.5,-83.0,39117.0,0.000349401800021687
carencro,LA,lafayette,1,30.3,-92.1,,0.0
carlisle,IA,warren,5,41.5,-93.5,19181.0,4.8193351727129245e-05
carlisle,PA,cumberland,15,40.2,-77.3,42041.0,0.00016867673104495234
carlsbad,CA,san diego,210,33.1,-117.3,6073.0,0.002518102627742503
carlsbad,NM,eddy,45,32.1,-104.5,35015.0,0.0005301268689984216
carlton,MN,carlton,28,46.7,-92.4,27017.0,0.0003253051241581224
carmel,IN,hamilton,1,40.0,-86.1,18057.0,0.0
carmel,NY,putnam,8,41.4,-73.7,36079.0,8.433836552247617e-05
caro,MI,tuscola,10,43.5,-83.4,26157.0,0.0001084350413860408
carolina beach,NC,new hanover,50,34.0,-77.9,37129.0,0.0005903685586573333
carpentersville,IL,kane,4,42.1,-88.3,17089.0,3.614501379534693e-05
carrboro,NC,orange,1,35.9,-79.1,37135.0,0.0
carrizo springs,TX,dimmit,6,28.5,-99.8,48127.0,6.024168965891155e-05
carrizozo,NM,lincoln,30,33.8,-105.8,35027.0,0.000349401800021687
carrollton,GA,carroll,3,33.6,-85.1,13045.0,2.4096675863564622e-05
carrollton,TX,dallas,76,33.0,-96.9,48113.0,0.0009036253448836733
carrollton,TX,denton,76,33.0,-96.9,48121.0,0.0009036253448836733
carson,CA,los angeles,5,33.8,-118.3,6037.0,4.8193351727129245e-05
carson,IA,pottawattamie,1,41.2,-95.5,19155.0,0.0
cartersville,GA,bartow,18,34.2,-84.8,13015.0,0.00020482174484029927
carver,MA,plymouth,4,41.8,-70.7,25023.0,3.614501379534693e-05
carver,MN,carver,3,44.8,-93.6,27019.0,2.4096675863564622e-05
cary,IL,mchenry,6,42.2,-88.3,17111.0,6.024168965891155e-05
cary,NC,wake,23,35.8,-78.9,37183.0,0.0002650634344992108
casa grande,AZ,pinal,3,33.0,-111.8,4021.0,2.4096675863564622e-05
cascade,CO,el paso,2,38.9,-105.0,8041.0,1.2048337931782311e-05
cashiers,NC,jackson,26,35.1,-83.1,37099.0,0.00030120844829455775
cass lake,MN,cass,36,47.5,-94.6,27021.0,0.0004216918276123809
cassopolis,MI,cass,1,41.9,-86.0,26027.0,0.0
castaic,CA,los angeles,6,34.5,-118.6,6037.0,6.024168965891155e-05
castalia,NC,nash,5,36.1,-78.1,37127.0,4.8193351727129245e-05
castalian springs,TN,sumner,15,36.3,-86.3,47165.0,0.00016867673104495234
castle creek,NY,broome,60,42.2,-75.9,36007.0,0.0007108519379751563
castle rock,CO,douglas,4,39.4,-104.9,8035.0,3.614501379534693e-05
castleton,VA,rappahannock,7,38.7,-78.1,51157.0,7.229002759069386e-05
castleton on hudson,NY,rensselaer,35,42.6,-73.7,36083.0,0.00040964348968059854
castro valley,CA,alameda,8,37.7,-122.1,6001.0,8.433836552247617e-05
cathedral city,CA,riverside,2,33.8,-116.5,6065.0,1.2048337931782311e-05
catonsville,MD,baltimore,14,39.3,-76.7,24005.0,0.00015662839311317005
cave junction,OR,josephine,2,42.1,-123.6,41033.0,1.2048337931782311e-05
cazenovia,WI,richland,8,43.5,-90.2,55103.0,8.433836552247617e-05
cedar,MI,leelanau,1,44.8,-85.8,26089.0,0.0
cedar bluff,AL,cherokee,4,34.2,-85.6,1019.0,3.614501379534693e-05
cedar bluffs,NE,saunders,28,41.4,-96.6,31155.0,0.0003253051241581224
cedar creek,TX,bastrop,14,30.1,-97.5,48021.0,0.00015662839311317005
cedar falls,IA,black hawk,80,42.5,-92.4,19013.0,0.0009518186966108026
cedar grove,WV,kanawha,1,38.2,-81.4,54039.0,0.0
cedar hill,TX,dallas,2,32.6,-97.0,48113.0,1.2048337931782311e-05
cedar lake,IN,lake,1,41.4,-87.5,18089.0,0.0
cedar park,TX,williamson,10,30.5,-97.8,48491.0,0.0001084350413860408
cedar rapids,IA,linn,512,42.0,-91.7,19113.0,0.00615670068314076
cedar valley,UT,utah,3,40.0,-111.9,49049.0,2.4096675863564622e-05
cedarburg,WI,ozaukee,1,43.3,-88.1,55089.0,0.0
celina,OH,mercer,4,40.6,-84.5,39107.0,3.614501379534693e-05
center,TX,shelby,11,31.7,-94.2,48419.0,0.0001204833793178231
center conway,NH,carroll,4,44.2,-71.0,33003.0,3.614501379534693e-05
center point,TX,kerr,18,30.0,-99.0,48265.0,0.00020482174484029927
center valley,PA,lehigh,2,40.5,-75.4,42077.0,1.2048337931782311e-05
centereach,NY,suffolk,3,40.9,-73.1,36103.0,2.4096675863564622e-05
centerville,UT,davis,1,40.9,-111.9,49011.0,0.0
central,SC,pickens,1,34.7,-82.8,45077.0,0.0
central lake,MI,antrim,2,45.1,-85.3,26009.0,1.2048337931782311e-05
centreville,VA,fairfax,16,38.8,-77.4,51059.0,0.00018072506897673466
cerro,NM,taos,10,36.8,-105.7,35055.0,0.0001084350413860408
chalmette,LA,st. bernard,3,29.9,-90.0,,2.4096675863564622e-05
champaign,IL,champaign,12,40.1,-88.2,17019.0,0.0001325317172496054
champion,MI,marquette,1,46.5,-88.0,26103.0,0.0
champion,PA,westmoreland,1,40.0,-79.3,42129.0,0.0
chandler,AZ,maricopa,16,33.3,-111.9,4013.0,0.00018072506897673466
chandler,OK,lincoln,2,35.6,-96.9,40081.0,1.2048337931782311e-05
chandler,TX,henderson,25,32.2,-95.5,48213.0,0.00028916011036277545
chanhassen,MN,carver,17,44.9,-93.6,27019.0,0.00019277340690851698
channahon,IL,will,1,41.4,-88.2,17197.0,0.0
chapel hill,NC,orange,160,35.9,-79.0,37135.0,0.0019156857311533875
chapin,SC,lexington,4,34.2,-81.3,45063.0,3.614501379534693e-05
chardon,OH,geauga,12,41.6,-81.2,39055.0,0.0001325317172496054
charlemont,MA,franklin,6,42.6,-72.9,25011.0,6.024168965891155e-05
charleston,IL,coles,30,39.5,-88.2,17029.0,0.000349401800021687
charleston,SC,berkeley,328,32.8,-80.0,45015.0,0.0039398065036928154
charleston,SC,charleston,902,32.8,-80.0,45019.0,0.010855552476535862
charlestown,RI,washington,6,41.4,-71.6,44009.0,6.024168965891155e-05
charlotte,NC,mecklenburg,154,35.2,-80.9,37119.0,0.0018433957035626936
charlottesville,VA,albemarle,364,38.0,-78.5,51003.0,0.004373546669236979
charlottesville,VA,charlottesville city,819,38.0,-78.5,51540.0,0.00985554042819793
chaska,MN,carver,5,44.8,-93.7,27019.0,4.8193351727129245e-05
chatham,MA,barnstable,2,41.7,-70.0,25001.0,1.2048337931782311e-05
chattanooga,TN,hamilton,343,35.1,-85.3,47065.0,0.00412053157266955
cheboygan,MI,cheboygan,2,45.6,-84.5,26031.0,1.2048337931782311e-05
chelmsford,MA,middlesex,18,42.6,-71.3,25017.0,0.00020482174484029927
chelsea,MI,washtenaw,7,42.3,-84.0,26161.0,7.229002759069386e-05
chelsea,OK,rogers,84,36.5,-95.4,40131.0,0.0010000120483379317
chelsea,VT,orange,4,44.0,-72.4,50017.0,3.614501379534693e-05
chenango forks,NY,broome,20,42.3,-75.9,36007.0,0.0002289184207038639
cheney,KS,sedgwick,1,37.7,-97.8,20173.0,0.0
cherokee,KS,crawford,3,37.3,-94.8,20037.0,2.4096675863564622e-05
cherokee,TX,san saba,63,31.0,-98.7,48411.0,0.0007469969517705032
cherry log,GA,gilmer,40,34.8,-84.4,13123.0,0.0004698851793395101
chesapeake,VA,chesapeake city,24,36.8,-76.3,51550.0,0.00027711177243099316
chesapeake city,MD,cecil,10,39.5,-75.8,24015.0,0.0001084350413860408
cheshire,CT,new haven,3,41.5,-72.9,9009.0,2.4096675863564622e-05
chester,CT,middlesex,6,41.4,-72.5,9007.0,6.024168965891155e-05
chester,IL,randolph,20,37.9,-89.8,17157.0,0.0002289184207038639
chester,NJ,morris,2,40.8,-74.7,34027.0,1.2048337931782311e-05
chester,NY,orange,1,41.4,-74.3,36071.0,0.0
chester,VA,chesterfield,2,37.4,-77.4,51041.0,1.2048337931782311e-05
chester,VT,windsor,33,43.3,-72.7,50027.0,0.00038554681381703396
chester springs,PA,chester,4,40.1,-75.6,42029.0,3.614501379534693e-05
chesterfield,VA,chesterfield,198,37.4,-77.7,51041.0,0.002373522572561115
chesterton,IN,porter,8,41.6,-87.1,18127.0,8.433836552247617e-05
chestertown,MD,kent,16,39.2,-76.1,24029.0,0.00018072506897673466
chestertown,MD,queen annes,32,39.2,-76.1,,0.0003734984758852516
chetek,WI,barron,1,45.3,-91.6,55005.0,0.0
chicago,IL,cook,10092,41.9,-87.6,17031.0,0.1215797780696153
chicopee,MA,hampden,18,42.1,-72.6,25013.0,0.00020482174484029927
chillicothe,OH,ross,4,39.4,-83.0,39141.0,3.614501379534693e-05
chilton,WI,calumet,19,44.0,-88.3,55015.0,0.0002168700827720816
chimayo,NM,rio arriba,6,36.0,-105.9,35039.0,6.024168965891155e-05
china spring,TX,mclennan,1,31.7,-97.3,48309.0,0.0
chincoteague island,VA,accomack,200,37.9,-75.3,51001.0,0.00239761924842468
choctaw,OK,oklahoma,30,35.5,-97.2,40109.0,0.000349401800021687
chokoloskee,FL,collier,2,25.8,-81.4,12021.0,1.2048337931782311e-05
chula vista,CA,san diego,19,32.6,-117.1,6073.0,0.0002168700827720816
churchton,MD,anne arundel,21,38.8,-76.5,24003.0,0.0002409667586356462
cibolo,TX,guadalupe,42,29.6,-98.2,48187.0,0.0004939818552030747
cicero,IL,cook,6,41.8,-87.8,17031.0,6.024168965891155e-05
cicero,NY,onondaga,20,43.2,-76.1,36067.0,0.0002289184207038639
cincinnati,OH,clermont,510,39.1,-84.4,39025.0,0.006132604007277196
cincinnati,OH,hamilton,18870,39.1,-84.4,39061.0,0.2273400884348004
citrus heights,CA,sacramento,2,38.7,-121.3,6067.0,1.2048337931782311e-05
claflin,KS,barton,6,38.4,-98.6,20009.0,6.024168965891155e-05
clare,MI,clare,1,43.8,-84.8,26035.0,0.0
claremont,CA,los angeles,3,34.1,-117.7,6037.0,2.4096675863564622e-05
claremont,NH,sullivan,74,43.3,-72.3,33019.0,0.0008795286690201087
claremore,OK,rogers,30,36.3,-95.6,40131.0,0.000349401800021687
clarkston,GA,dekalb,1,33.8,-84.3,13089.0,0.0
clarksville,MD,howard,2,39.2,-76.9,24027.0,1.2048337931782311e-05
claude,TX,armstrong,1,35.1,-101.4,48011.0,0.0
clayton,NC,johnston,3,35.6,-78.3,37101.0,2.4096675863564622e-05
clear lake,MN,sherburne,1,45.5,-93.8,27141.0,0.0
clearfield,PA,clearfield,1,41.0,-78.4,42033.0,0.0
clearmont,WY,sheridan,1,44.7,-106.3,56033.0,0.0
clearwater,FL,pinellas,93,28.0,-82.7,12103.0,0.0011084470897239726
clearwater beach,FL,pinellas,2,28.0,-82.8,12103.0,1.2048337931782311e-05
cleburne,TX,johnson,12,32.3,-97.5,48251.0,0.0001325317172496054
clemmons,NC,forsyth,3,36.0,-80.4,37067.0,2.4096675863564622e-05
clemson,SC,pickens,94,34.7,-82.8,45077.0,0.001120495427655755
cleo springs,OK,major,4,36.4,-98.4,40093.0,3.614501379534693e-05
clermont,FL,lake,48,28.5,-81.7,12069.0,0.0005662718827937686
cleveland,GA,white,10,34.6,-83.8,13311.0,0.0001084350413860408
cleveland,OH,cuyahoga,4352,41.4,-81.7,39035.0,0.05242231834118483
cleveland,TN,bradley,3,35.3,-84.8,47011.0,2.4096675863564622e-05
cleveland,TX,liberty,10,30.3,-95.2,48291.0,0.0001084350413860408
clifford,ND,traill,3,47.3,-97.4,38097.0,2.4096675863564622e-05
clifton,NJ,passaic,4,40.8,-74.2,34031.0,3.614501379534693e-05
clifton park,NY,saratoga,130,42.8,-73.8,36091.0,0.0015542355931999182
clinton,CT,middlesex,213,41.3,-72.5,9007.0,0.0025542476415378497
clinton,IN,vermillion,117,39.7,-87.5,18165.0,0.001397607200086748
clinton,MA,worcester,1,42.4,-71.7,25027.0,0.0
clinton,NC,sampson,2,35.0,-78.3,37163.0,1.2048337931782311e-05
clinton,NY,oneida,6,43.0,-75.4,36065.0,6.024168965891155e-05
clinton,SC,laurens,6,34.5,-81.9,45059.0,6.024168965891155e-05
clio,MI,genesee,1,43.1,-83.8,26049.0,0.0
cloudcroft,NM,otero,3,32.9,-105.7,35035.0,2.4096675863564622e-05
clover,SC,york,8,35.1,-81.2,45091.0,8.433836552247617e-05
clovis,NM,curry,9,34.4,-103.2,35009.0,9.638670345425849e-05
clute,TX,brazoria,4,29.0,-95.4,48039.0,3.614501379534693e-05
clyde,TX,callahan,34,32.4,-99.5,48059.0,0.00039759515174881625
coal center,PA,washington,3,40.1,-79.9,42125.0,2.4096675863564622e-05
coal city,IL,grundy,8,41.3,-88.3,17063.0,8.433836552247617e-05
coaldale,PA,schuylkill,13,40.8,-75.9,42107.0,0.00014458005518138773
cobb island,MD,charles,2,38.3,-76.9,24017.0,1.2048337931782311e-05
cockeysville,MD,baltimore,15,39.5,-76.6,24005.0,0.00016867673104495234
cocoa,FL,brevard,63,28.5,-80.8,12009.0,0.0007469969517705032
coden,AL,mobile,20,30.4,-88.1,1097.0,0.0002289184207038639
cody,WY,park,5,44.5,-109.1,56029.0,4.8193351727129245e-05
coffeyville,KS,montgomery,4,37.0,-95.7,20125.0,3.614501379534693e-05
cogan station,PA,lycoming,11,41.3,-77.1,42081.0,0.0001204833793178231
colbert,GA,madison,1,34.0,-83.2,13195.0,0.0
colby,KS,thomas,3,39.4,-101.2,20193.0,2.4096675863564622e-05
colchester,VT,chittenden,45,44.6,-73.2,50007.0,0.0005301268689984216
cold spring,NY,putnam,20,41.4,-74.0,36079.0,0.0002289184207038639
coleman,MI,midland,1,43.8,-84.6,26111.0,0.0
college park,MD,prince georges,12,39.0,-76.9,,0.0001325317172496054
college station,TX,brazos,452,30.6,-96.2,48041.0,0.005433800407233822
colleyville,TX,tarrant,1,32.9,-97.2,48439.0,0.0
collierville,TN,shelby,10,35.0,-89.7,47157.0,0.0001084350413860408
collingswood,NJ,camden,9,39.9,-75.1,34007.0,9.638670345425849e-05
collinston,LA,morehouse,1,32.7,-91.9,,0.0
collinsville,IL,madison,6,38.7,-89.9,17119.0,6.024168965891155e-05
collinsville,OK,tulsa,16,36.4,-95.8,40143.0,0.00018072506897673466
collinsville,TX,grayson,1,33.5,-97.0,48181.0,0.0
colmar,PA,montgomery,1,40.3,-75.3,42091.0,0.0
cologne,MN,carver,1,44.8,-93.8,27019.0,0.0
